#    L    TT             EE             BB             TE          
   271   0.113814E-01   0.640436E-04   0.391132E-04  -0.339460E-03
   272   0.110895E-01   0.644476E-04   0.389439E-04  -0.332396E-03
   273   0.107996E-01   0.648390E-04   0.387669E-04  -0.324929E-03
   274   0.105120E-01   0.652171E-04   0.385825E-04  -0.317079E-03
   275   0.102269E-01   0.655811E-04   0.383909E-04  -0.308868E-03
   276   0.994464E-02   0.659303E-04   0.381924E-04  -0.300316E-03
   277   0.966553E-02   0.662639E-04   0.379873E-04  -0.291444E-03
   278   0.938984E-02   0.665814E-04   0.377757E-04  -0.282274E-03
   279   0.911786E-02   0.668818E-04   0.375580E-04  -0.272825E-03
   280   0.884987E-02   0.671645E-04   0.373344E-04  -0.263118E-03
   281   0.858616E-02   0.674288E-04   0.371051E-04  -0.253175E-03
   282   0.832701E-02   0.676740E-04   0.368704E-04  -0.243016E-03
   283   0.807273E-02   0.678992E-04   0.366306E-04  -0.232662E-03
   284   0.782358E-02   0.681039E-04   0.363858E-04  -0.222134E-03
   285   0.757987E-02   0.682872E-04   0.361365E-04  -0.211452E-03
   286   0.734187E-02   0.684485E-04   0.358827E-04  -0.200639E-03
   287   0.710987E-02   0.685870E-04   0.356248E-04  -0.189713E-03
   288   0.688417E-02   0.687019E-04   0.353630E-04  -0.178697E-03
   289   0.666504E-02   0.687927E-04   0.350976E-04  -0.167610E-03
   290   0.645278E-02   0.688585E-04   0.348288E-04  -0.156474E-03
   291   0.624767E-02   0.688986E-04   0.345569E-04  -0.145310E-03
   292   0.605000E-02   0.689123E-04   0.342821E-04  -0.134139E-03
   293   0.586005E-02   0.688988E-04   0.340047E-04  -0.122980E-03
   294   0.567812E-02   0.688575E-04   0.337249E-04  -0.111856E-03
   295   0.550449E-02   0.687876E-04   0.334430E-04  -0.100787E-03
   296   0.533944E-02   0.686884E-04   0.331592E-04  -0.897933E-04
   297   0.518327E-02   0.685591E-04   0.328738E-04  -0.788963E-04
   298   0.503627E-02   0.683991E-04   0.325871E-04  -0.681167E-04
