#    L    TT             EE             BB             TE             PP             TP             EP          
  1705   0.498510E+03   0.177668E+02   0.000000E+00  -0.445583E+02   0.171834E-08   0.182047E-07   0.151461E-06
  1706   0.499263E+03   0.175835E+02   0.000000E+00  -0.444724E+02   0.171538E-08   0.156970E-07   0.149836E-06
  1707   0.500017E+03   0.174015E+02   0.000000E+00  -0.443778E+02   0.171244E-08   0.132666E-07   0.148200E-06
  1708   0.500757E+03   0.172209E+02   0.000000E+00  -0.442721E+02   0.170949E-08   0.109135E-07   0.146555E-06
  1709   0.501489E+03   0.170410E+02   0.000000E+00  -0.441569E+02   0.170656E-08   0.863781E-08   0.144900E-06
  1710   0.502207E+03   0.168624E+02   0.000000E+00  -0.440315E+02   0.170363E-08   0.643948E-08   0.143236E-06
  1711   0.502910E+03   0.166845E+02   0.000000E+00  -0.438959E+02   0.170070E-08   0.431858E-08   0.141562E-06
  1712   0.503613E+03   0.165057E+02   0.000000E+00  -0.437515E+02   0.169778E-08   0.227513E-08   0.139880E-06
  1713   0.504294E+03   0.163285E+02   0.000000E+00  -0.435977E+02   0.169486E-08   0.309167E-09   0.138189E-06
  1714   0.504959E+03   0.161526E+02   0.000000E+00  -0.434338E+02   0.169195E-08  -0.157928E-08   0.136490E-06
  1715   0.505608E+03   0.159767E+02   0.000000E+00  -0.432621E+02   0.168904E-08  -0.339017E-08   0.134783E-06
  1716   0.506257E+03   0.158024E+02   0.000000E+00  -0.430802E+02   0.168614E-08  -0.512347E-08   0.133068E-06
  1717   0.506883E+03   0.156287E+02   0.000000E+00  -0.428897E+02   0.168325E-08  -0.677917E-08   0.131345E-06
  1718   0.507485E+03   0.154566E+02   0.000000E+00  -0.426907E+02   0.168036E-08  -0.835722E-08   0.129616E-06
  1719   0.508078E+03   0.152852E+02   0.000000E+00  -0.424824E+02   0.167747E-08  -0.985759E-08   0.127880E-06
  1720   0.508662E+03   0.151154E+02   0.000000E+00  -0.422664E+02   0.167459E-08  -0.112802E-07   0.126137E-06
  1721   0.509223E+03   0.149472E+02   0.000000E+00  -0.420411E+02   0.167171E-08  -0.126252E-07   0.124387E-06
  1722   0.509774E+03   0.147790E+02   0.000000E+00  -0.418082E+02   0.166884E-08  -0.138923E-07   0.122632E-06
  1723   0.510300E+03   0.146124E+02   0.000000E+00  -0.415668E+02   0.166598E-08  -0.150816E-07   0.120870E-06
  1724   0.510802E+03   0.144482E+02   0.000000E+00  -0.413177E+02   0.166311E-08  -0.161931E-07   0.119104E-06
  1725   0.511287E+03   0.142841E+02   0.000000E+00  -0.410602E+02   0.166026E-08  -0.172268E-07   0.117331E-06
  1726   0.511755E+03   0.141223E+02   0.000000E+00  -0.407959E+02   0.165741E-08  -0.181825E-07   0.115554E-06
  1727   0.512204E+03   0.139615E+02   0.000000E+00  -0.405233E+02   0.165456E-08  -0.190603E-07   0.113773E-06
  1728   0.512629E+03   0.138038E+02   0.000000E+00  -0.402438E+02   0.165172E-08  -0.198601E-07   0.111986E-06
  1729   0.513043E+03   0.136470E+02   0.000000E+00  -0.399568E+02   0.164889E-08  -0.205820E-07   0.110196E-06
  1730   0.513416E+03   0.134912E+02   0.000000E+00  -0.396615E+02   0.164605E-08  -0.212258E-07   0.108402E-06
  1731   0.513779E+03   0.133371E+02   0.000000E+00  -0.393609E+02   0.164323E-08  -0.217915E-07   0.106604E-06
  1732   0.514115E+03   0.131847E+02   0.000000E+00  -0.390522E+02   0.164041E-08  -0.222792E-07   0.104803E-06
  1733   0.514433E+03   0.130348E+02   0.000000E+00  -0.387375E+02   0.163759E-08  -0.226887E-07   0.102998E-06
  1734   0.514724E+03   0.128859E+02   0.000000E+00  -0.384161E+02   0.163478E-08  -0.230200E-07   0.101191E-06
  1735   0.514989E+03   0.127396E+02   0.000000E+00  -0.380873E+02   0.163197E-08  -0.232732E-07   0.993813E-07
  1736   0.515235E+03   0.125942E+02   0.000000E+00  -0.377542E+02   0.162917E-08  -0.234482E-07   0.975694E-07
  1737   0.515454E+03   0.124521E+02   0.000000E+00  -0.374137E+02   0.162638E-08  -0.235449E-07   0.957554E-07
  1738   0.515646E+03   0.123111E+02   0.000000E+00  -0.370673E+02   0.162358E-08  -0.235633E-07   0.939398E-07
  1739   0.515825E+03   0.121727E+02   0.000000E+00  -0.367159E+02   0.162080E-08  -0.235034E-07   0.921227E-07
  1740   0.515963E+03   0.120361E+02   0.000000E+00  -0.363587E+02   0.161802E-08  -0.233652E-07   0.903045E-07
  1741   0.516094E+03   0.119014E+02   0.000000E+00  -0.359950E+02   0.161524E-08  -0.231486E-07   0.884853E-07
  1742   0.516184E+03   0.117693E+02   0.000000E+00  -0.356278E+02   0.161247E-08  -0.228535E-07   0.866656E-07
  1743   0.516253E+03   0.116391E+02   0.000000E+00  -0.352542E+02   0.160970E-08  -0.224801E-07   0.848455E-07
  1744   0.516293E+03   0.115115E+02   0.000000E+00  -0.348764E+02   0.160694E-08  -0.220281E-07   0.830253E-07
  1745   0.516306E+03   0.113851E+02   0.000000E+00  -0.344936E+02   0.160418E-08  -0.214976E-07   0.812054E-07
  1746   0.516290E+03   0.112621E+02   0.000000E+00  -0.341059E+02   0.160142E-08  -0.208886E-07   0.793859E-07
  1747   0.516252E+03   0.111418E+02   0.000000E+00  -0.337141E+02   0.159868E-08  -0.202011E-07   0.775672E-07
  1748   0.516179E+03   0.110242E+02   0.000000E+00  -0.333183E+02   0.159593E-08  -0.194349E-07   0.757494E-07
  1749   0.516076E+03   0.109078E+02   0.000000E+00  -0.329168E+02   0.159319E-08  -0.185901E-07   0.739330E-07
  1750   0.515945E+03   0.107942E+02   0.000000E+00  -0.325128E+02   0.159046E-08  -0.176666E-07   0.721182E-07
  1751   0.515784E+03   0.106826E+02   0.000000E+00  -0.321055E+02   0.158773E-08  -0.166646E-07   0.703052E-07
  1752   0.515601E+03   0.105730E+02   0.000000E+00  -0.316928E+02   0.158501E-08  -0.155851E-07   0.684941E-07
  1753   0.515388E+03   0.104654E+02   0.000000E+00  -0.312783E+02   0.158229E-08  -0.144290E-07   0.666852E-07
  1754   0.515146E+03   0.103613E+02   0.000000E+00  -0.308600E+02   0.157957E-08  -0.131975E-07   0.648786E-07
  1755   0.514875E+03   0.102605E+02   0.000000E+00  -0.304386E+02   0.157686E-08  -0.118918E-07   0.630745E-07
  1756   0.514582E+03   0.101612E+02   0.000000E+00  -0.300141E+02   0.157416E-08  -0.105129E-07   0.612729E-07
  1757   0.514252E+03   0.100645E+02   0.000000E+00  -0.295874E+02   0.157146E-08  -0.906190E-08   0.594741E-07
  1758   0.513885E+03   0.997032E+01   0.000000E+00  -0.291585E+02   0.156876E-08  -0.753995E-08   0.576782E-07
  1759   0.513504E+03   0.987876E+01   0.000000E+00  -0.287275E+02   0.156607E-08  -0.594813E-08   0.558853E-07
  1760   0.513085E+03   0.978991E+01   0.000000E+00  -0.282936E+02   0.156338E-08  -0.428755E-08   0.540956E-07
  1761   0.512637E+03   0.970363E+01   0.000000E+00  -0.278585E+02   0.156070E-08  -0.255932E-08   0.523093E-07
  1762   0.512160E+03   0.961984E+01   0.000000E+00  -0.274213E+02   0.155802E-08  -0.764533E-09   0.505265E-07
  1763   0.511661E+03   0.953885E+01   0.000000E+00  -0.269822E+02   0.155535E-08   0.109570E-08   0.487473E-07
  1764   0.511139E+03   0.946058E+01   0.000000E+00  -0.265427E+02   0.155268E-08   0.302027E-08   0.469719E-07
  1765   0.510573E+03   0.938475E+01   0.000000E+00  -0.261013E+02   0.155002E-08   0.500808E-08   0.452004E-07
  1766   0.509985E+03   0.931150E+01   0.000000E+00  -0.256596E+02   0.154736E-08   0.705803E-08   0.434331E-07
  1767   0.509368E+03   0.924084E+01   0.000000E+00  -0.252162E+02   0.154470E-08   0.916901E-08   0.416700E-07
  1768   0.508721E+03   0.917292E+01   0.000000E+00  -0.247726E+02   0.154205E-08   0.113399E-07   0.399113E-07
  1769   0.508051E+03   0.910760E+01   0.000000E+00  -0.243295E+02   0.153941E-08   0.135696E-07   0.381571E-07
  1770   0.507345E+03   0.904480E+01   0.000000E+00  -0.238849E+02   0.153677E-08   0.158571E-07   0.364076E-07
  1771   0.506617E+03   0.898475E+01   0.000000E+00  -0.234409E+02   0.153413E-08   0.182011E-07   0.346630E-07
  1772   0.505866E+03   0.892724E+01   0.000000E+00  -0.229977E+02   0.153150E-08   0.206007E-07   0.329234E-07
  1773   0.505071E+03   0.887233E+01   0.000000E+00  -0.225530E+02   0.152887E-08   0.230546E-07   0.311889E-07
  1774   0.504261E+03   0.882012E+01   0.000000E+00  -0.221106E+02   0.152625E-08   0.255619E-07   0.294598E-07
  1775   0.503422E+03   0.877052E+01   0.000000E+00  -0.216684E+02   0.152363E-08   0.281214E-07   0.277360E-07
  1776   0.502560E+03   0.872347E+01   0.000000E+00  -0.212263E+02   0.152102E-08   0.307319E-07   0.260179E-07
  1777   0.501654E+03   0.867920E+01   0.000000E+00  -0.207867E+02   0.151841E-08   0.333925E-07   0.243055E-07
  1778   0.500733E+03   0.863741E+01   0.000000E+00  -0.203474E+02   0.151581E-08   0.361019E-07   0.225990E-07
  1779   0.499782E+03   0.859832E+01   0.000000E+00  -0.199100E+02   0.151321E-08   0.388591E-07   0.208986E-07
  1780   0.498809E+03   0.856180E+01   0.000000E+00  -0.194736E+02   0.151061E-08   0.416629E-07   0.192044E-07
  1781   0.497814E+03   0.852785E+01   0.000000E+00  -0.190392E+02   0.150802E-08   0.445124E-07   0.175165E-07
  1782   0.496775E+03   0.849654E+01   0.000000E+00  -0.186067E+02   0.150543E-08   0.474063E-07   0.158351E-07
  1783   0.495720E+03   0.846780E+01   0.000000E+00  -0.181763E+02   0.150285E-08   0.503436E-07   0.141604E-07
  1784   0.494650E+03   0.844157E+01   0.000000E+00  -0.177472E+02   0.150027E-08   0.533231E-07   0.124925E-07
  1785   0.493544E+03   0.841800E+01   0.000000E+00  -0.173216E+02   0.149770E-08   0.563438E-07   0.108315E-07
  1786   0.492415E+03   0.839693E+01   0.000000E+00  -0.168983E+02   0.149513E-08   0.594045E-07   0.917760E-08
  1787   0.491263E+03   0.837853E+01   0.000000E+00  -0.164772E+02   0.149257E-08   0.625042E-07   0.753098E-08
  1788   0.490090E+03   0.836258E+01   0.000000E+00  -0.160605E+02   0.149001E-08   0.656417E-07   0.589175E-08
  1789   0.488886E+03   0.834914E+01   0.000000E+00  -0.156455E+02   0.148745E-08   0.688159E-07   0.426008E-08
  1790   0.487653E+03   0.833824E+01   0.000000E+00  -0.152343E+02   0.148490E-08   0.720258E-07   0.263610E-08
  1791   0.486405E+03   0.832979E+01   0.000000E+00  -0.148270E+02   0.148235E-08   0.752702E-07   0.101998E-08
  1792   0.485134E+03   0.832387E+01   0.000000E+00  -0.144221E+02   0.147981E-08   0.785480E-07  -0.588137E-09
  1793   0.483826E+03   0.832042E+01   0.000000E+00  -0.140213E+02   0.147727E-08   0.818582E-07  -0.218810E-08
  1794   0.482511E+03   0.831936E+01   0.000000E+00  -0.136245E+02   0.147474E-08   0.851995E-07  -0.377977E-08
  1795   0.481173E+03   0.832091E+01   0.000000E+00  -0.132318E+02   0.147221E-08   0.885710E-07  -0.536298E-08
  1796   0.479783E+03   0.832480E+01   0.000000E+00  -0.128425E+02   0.146969E-08   0.919715E-07  -0.693759E-08
  1797   0.478407E+03   0.833102E+01   0.000000E+00  -0.124582E+02   0.146717E-08   0.953999E-07  -0.850344E-08
  1798   0.476995E+03   0.833964E+01   0.000000E+00  -0.120773E+02   0.146465E-08   0.988550E-07  -0.100604E-07
  1799   0.475559E+03   0.835075E+01   0.000000E+00  -0.117016E+02   0.146214E-08   0.102336E-06  -0.116083E-07
  1800   0.474109E+03   0.836420E+01   0.000000E+00  -0.113309E+02   0.145963E-08   0.105841E-06  -0.131470E-07
  1801   0.472644E+03   0.837992E+01   0.000000E+00  -0.109643E+02   0.145713E-08   0.109370E-06  -0.146763E-07
  1802   0.471164E+03   0.839790E+01   0.000000E+00  -0.106030E+02   0.145463E-08   0.112923E-06  -0.161963E-07
  1803   0.469654E+03   0.841821E+01   0.000000E+00  -0.102472E+02   0.145213E-08   0.116498E-06  -0.177068E-07
  1804   0.468115E+03   0.844070E+01   0.000000E+00  -0.989551E+01   0.144964E-08   0.120095E-06  -0.192079E-07
  1805   0.466561E+03   0.846549E+01   0.000000E+00  -0.954953E+01   0.144716E-08   0.123715E-06  -0.206994E-07
  1806   0.465000E+03   0.849251E+01   0.000000E+00  -0.920883E+01   0.144467E-08   0.127357E-06  -0.221814E-07
  1807   0.463410E+03   0.852168E+01   0.000000E+00  -0.887367E+01   0.144220E-08   0.131020E-06  -0.236537E-07
  1808   0.461805E+03   0.855277E+01   0.000000E+00  -0.854384E+01   0.143972E-08   0.134704E-06  -0.251165E-07
  1809   0.460187E+03   0.858584E+01   0.000000E+00  -0.821976E+01   0.143725E-08   0.138410E-06  -0.265695E-07
  1810   0.458555E+03   0.862110E+01   0.000000E+00  -0.790144E+01   0.143479E-08   0.142135E-06  -0.280129E-07
  1811   0.456894E+03   0.865833E+01   0.000000E+00  -0.758884E+01   0.143233E-08   0.145882E-06  -0.294464E-07
  1812   0.455227E+03   0.869760E+01   0.000000E+00  -0.728228E+01   0.142987E-08   0.149648E-06  -0.308702E-07
  1813   0.453547E+03   0.873873E+01   0.000000E+00  -0.698165E+01   0.142742E-08   0.153433E-06  -0.322841E-07
  1814   0.451845E+03   0.878173E+01   0.000000E+00  -0.668713E+01   0.142497E-08   0.157238E-06  -0.336881E-07
  1815   0.450138E+03   0.882659E+01   0.000000E+00  -0.639873E+01   0.142253E-08   0.161062E-06  -0.350822E-07
  1816   0.448418E+03   0.887323E+01   0.000000E+00  -0.611672E+01   0.142009E-08   0.164904E-06  -0.364663E-07
  1817   0.446677E+03   0.892163E+01   0.000000E+00  -0.584082E+01   0.141765E-08   0.168765E-06  -0.378404E-07
  1818   0.444924E+03   0.897179E+01   0.000000E+00  -0.557135E+01   0.141522E-08   0.172644E-06  -0.392045E-07
  1819   0.443143E+03   0.902378E+01   0.000000E+00  -0.530843E+01   0.141279E-08   0.176540E-06  -0.405585E-07
  1820   0.441371E+03   0.907721E+01   0.000000E+00  -0.505200E+01   0.141037E-08   0.180454E-06  -0.419023E-07
  1821   0.439595E+03   0.913238E+01   0.000000E+00  -0.480217E+01   0.140795E-08   0.184385E-06  -0.432360E-07
  1822   0.437799E+03   0.918905E+01   0.000000E+00  -0.455903E+01   0.140553E-08   0.188332E-06  -0.445594E-07
  1823   0.436020E+03   0.924736E+01   0.000000E+00  -0.432263E+01   0.140312E-08   0.192296E-06  -0.458726E-07
  1824   0.434207E+03   0.930686E+01   0.000000E+00  -0.409290E+01   0.140071E-08   0.196275E-06  -0.471755E-07
  1825   0.432390E+03   0.936776E+01   0.000000E+00  -0.387019E+01   0.139831E-08   0.200271E-06  -0.484681E-07
  1826   0.430560E+03   0.943088E+01   0.000000E+00  -0.365428E+01   0.139591E-08   0.204282E-06  -0.497503E-07
  1827   0.428734E+03   0.949502E+01   0.000000E+00  -0.344529E+01   0.139352E-08   0.208308E-06  -0.510220E-07
  1828   0.426889E+03   0.956038E+01   0.000000E+00  -0.324339E+01   0.139113E-08   0.212348E-06  -0.522833E-07
  1829   0.425040E+03   0.962622E+01   0.000000E+00  -0.304847E+01   0.138874E-08   0.216403E-06  -0.535341E-07
  1830   0.423187E+03   0.969477E+01   0.000000E+00  -0.286061E+01   0.138636E-08   0.220473E-06  -0.547744E-07
  1831   0.421330E+03   0.976377E+01   0.000000E+00  -0.267993E+01   0.138398E-08   0.224555E-06  -0.560040E-07
  1832   0.419462E+03   0.983398E+01   0.000000E+00  -0.250646E+01   0.138161E-08   0.228652E-06  -0.572231E-07
  1833   0.417599E+03   0.990537E+01   0.000000E+00  -0.234007E+01   0.137924E-08   0.232761E-06  -0.584315E-07
  1834   0.415731E+03   0.997720E+01   0.000000E+00  -0.218117E+01   0.137687E-08   0.236884E-06  -0.596292E-07
  1835   0.413854E+03   0.100509E+02   0.000000E+00  -0.202925E+01   0.137451E-08   0.241018E-06  -0.608161E-07
  1836   0.411973E+03   0.101266E+02   0.000000E+00  -0.188488E+01   0.137215E-08   0.245165E-06  -0.619922E-07
  1837   0.410097E+03   0.102012E+02   0.000000E+00  -0.174777E+01   0.136979E-08   0.249324E-06  -0.631575E-07
  1838   0.408217E+03   0.102777E+02   0.000000E+00  -0.161812E+01   0.136744E-08   0.253494E-06  -0.643120E-07
  1839   0.406328E+03   0.103553E+02   0.000000E+00  -0.149579E+01   0.136510E-08   0.257675E-06  -0.654555E-07
  1840   0.404451E+03   0.104325E+02   0.000000E+00  -0.138097E+01   0.136276E-08   0.261867E-06  -0.665881E-07
  1841   0.402572E+03   0.105116E+02   0.000000E+00  -0.127353E+01   0.136042E-08   0.266070E-06  -0.677096E-07
  1842   0.400690E+03   0.105911E+02   0.000000E+00  -0.117358E+01   0.135808E-08   0.270283E-06  -0.688202E-07
  1843   0.398806E+03   0.106710E+02   0.000000E+00  -0.108114E+01   0.135575E-08   0.274506E-06  -0.699197E-07
  1844   0.396927E+03   0.107520E+02   0.000000E+00  -0.996094E+00   0.135343E-08   0.278738E-06  -0.710080E-07
  1845   0.395069E+03   0.108333E+02   0.000000E+00  -0.918621E+00   0.135110E-08   0.282980E-06  -0.720852E-07
  1846   0.393187E+03   0.109157E+02   0.000000E+00  -0.848524E+00   0.134878E-08   0.287230E-06  -0.731512E-07
  1847   0.391318E+03   0.109984E+02   0.000000E+00  -0.786129E+00   0.134647E-08   0.291489E-06  -0.742059E-07
  1848   0.389448E+03   0.110814E+02   0.000000E+00  -0.731092E+00   0.134416E-08   0.295756E-06  -0.752494E-07
  1849   0.387583E+03   0.111648E+02   0.000000E+00  -0.683591E+00   0.134185E-08   0.300031E-06  -0.762816E-07
  1850   0.385725E+03   0.112484E+02   0.000000E+00  -0.643578E+00   0.133955E-08   0.304314E-06  -0.773024E-07
  1851   0.383851E+03   0.113331E+02   0.000000E+00  -0.611076E+00   0.133725E-08   0.308604E-06  -0.783117E-07
  1852   0.382013E+03   0.114189E+02   0.000000E+00  -0.586079E+00   0.133495E-08   0.312901E-06  -0.793096E-07
  1853   0.380159E+03   0.115034E+02   0.000000E+00  -0.568427E+00   0.133266E-08   0.317203E-06  -0.802960E-07
  1854   0.378319E+03   0.115882E+02   0.000000E+00  -0.558254E+00   0.133038E-08   0.321510E-06  -0.812707E-07
  1855   0.376486E+03   0.116724E+02   0.000000E+00  -0.555327E+00   0.132809E-08   0.325822E-06  -0.822336E-07
  1856   0.374668E+03   0.117577E+02   0.000000E+00  -0.559559E+00   0.132581E-08   0.330137E-06  -0.831848E-07
  1857   0.372849E+03   0.118440E+02   0.000000E+00  -0.571085E+00   0.132353E-08   0.334455E-06  -0.841241E-07
  1858   0.371037E+03   0.119289E+02   0.000000E+00  -0.589746E+00   0.132126E-08   0.338775E-06  -0.850514E-07
  1859   0.369240E+03   0.120149E+02   0.000000E+00  -0.615603E+00   0.131899E-08   0.343096E-06  -0.859667E-07
  1860   0.367443E+03   0.120995E+02   0.000000E+00  -0.648346E+00   0.131673E-08   0.347418E-06  -0.868698E-07
  1861   0.365668E+03   0.121850E+02   0.000000E+00  -0.688187E+00   0.131447E-08   0.351740E-06  -0.877608E-07
  1862   0.363901E+03   0.122700E+02   0.000000E+00  -0.734816E+00   0.131221E-08   0.356060E-06  -0.886394E-07
  1863   0.362127E+03   0.123552E+02   0.000000E+00  -0.788220E+00   0.130996E-08   0.360379E-06  -0.895057E-07
  1864   0.360384E+03   0.124412E+02   0.000000E+00  -0.848462E+00   0.130771E-08   0.364696E-06  -0.903596E-07
  1865   0.358641E+03   0.125259E+02   0.000000E+00  -0.915380E+00   0.130546E-08   0.369009E-06  -0.912010E-07
  1866   0.356921E+03   0.126100E+02   0.000000E+00  -0.988963E+00   0.130322E-08   0.373318E-06  -0.920297E-07
  1867   0.355194E+03   0.126941E+02   0.000000E+00  -0.106890E+01   0.130098E-08   0.377623E-06  -0.928458E-07
  1868   0.353491E+03   0.127777E+02   0.000000E+00  -0.115548E+01   0.129875E-08   0.381922E-06  -0.936491E-07
  1869   0.351804E+03   0.128606E+02   0.000000E+00  -0.124831E+01   0.129652E-08   0.386215E-06  -0.944395E-07
  1870   0.350125E+03   0.129435E+02   0.000000E+00  -0.134761E+01   0.129429E-08   0.390501E-06  -0.952171E-07
  1871   0.348455E+03   0.130266E+02   0.000000E+00  -0.145299E+01   0.129207E-08   0.394779E-06  -0.959816E-07
  1872   0.346809E+03   0.131082E+02   0.000000E+00  -0.156467E+01   0.128985E-08   0.399049E-06  -0.967330E-07
  1873   0.345172E+03   0.131898E+02   0.000000E+00  -0.168233E+01   0.128763E-08   0.403310E-06  -0.974714E-07
  1874   0.343552E+03   0.132700E+02   0.000000E+00  -0.180604E+01   0.128542E-08   0.407560E-06  -0.981964E-07
  1875   0.341949E+03   0.133502E+02   0.000000E+00  -0.193563E+01   0.128321E-08   0.411800E-06  -0.989081E-07
  1876   0.340355E+03   0.134297E+02   0.000000E+00  -0.207094E+01   0.128101E-08   0.416029E-06  -0.996065E-07
  1877   0.338778E+03   0.135084E+02   0.000000E+00  -0.221205E+01   0.127881E-08   0.420245E-06  -0.100291E-06
  1878   0.337210E+03   0.135857E+02   0.000000E+00  -0.235877E+01   0.127661E-08   0.424449E-06  -0.100963E-06
  1879   0.335668E+03   0.136621E+02   0.000000E+00  -0.251089E+01   0.127441E-08   0.428638E-06  -0.101620E-06
  1880   0.334142E+03   0.137378E+02   0.000000E+00  -0.266861E+01   0.127222E-08   0.432814E-06  -0.102264E-06
  1881   0.332634E+03   0.138127E+02   0.000000E+00  -0.283154E+01   0.127004E-08   0.436974E-06  -0.102894E-06
  1882   0.331137E+03   0.138876E+02   0.000000E+00  -0.299968E+01   0.126785E-08   0.441118E-06  -0.103511E-06
  1883   0.329665E+03   0.139601E+02   0.000000E+00  -0.317302E+01   0.126568E-08   0.445245E-06  -0.104113E-06
  1884   0.328210E+03   0.140333E+02   0.000000E+00  -0.335138E+01   0.126350E-08   0.449355E-06  -0.104701E-06
  1885   0.326774E+03   0.141042E+02   0.000000E+00  -0.353476E+01   0.126133E-08   0.453447E-06  -0.105275E-06
  1886   0.325348E+03   0.141750E+02   0.000000E+00  -0.372286E+01   0.125916E-08   0.457520E-06  -0.105835E-06
  1887   0.323940E+03   0.142441E+02   0.000000E+00  -0.391587E+01   0.125700E-08   0.461573E-06  -0.106381E-06
  1888   0.322566E+03   0.143117E+02   0.000000E+00  -0.411342E+01   0.125483E-08   0.465606E-06  -0.106912E-06
  1889   0.321195E+03   0.143784E+02   0.000000E+00  -0.431557E+01   0.125268E-08   0.469617E-06  -0.107429E-06
  1890   0.319851E+03   0.144442E+02   0.000000E+00  -0.452223E+01   0.125052E-08   0.473607E-06  -0.107931E-06
  1891   0.318532E+03   0.145090E+02   0.000000E+00  -0.473309E+01   0.124837E-08   0.477574E-06  -0.108419E-06
  1892   0.317225E+03   0.145722E+02   0.000000E+00  -0.494837E+01   0.124623E-08   0.481517E-06  -0.108892E-06
  1893   0.315937E+03   0.146345E+02   0.000000E+00  -0.516760E+01   0.124408E-08   0.485437E-06  -0.109351E-06
  1894   0.314676E+03   0.146951E+02   0.000000E+00  -0.539077E+01   0.124194E-08   0.489331E-06  -0.109794E-06
  1895   0.313427E+03   0.147548E+02   0.000000E+00  -0.561795E+01   0.123981E-08   0.493200E-06  -0.110223E-06
  1896   0.312204E+03   0.148135E+02   0.000000E+00  -0.584897E+01   0.123767E-08   0.497042E-06  -0.110636E-06
  1897   0.311008E+03   0.148697E+02   0.000000E+00  -0.608368E+01   0.123555E-08   0.500857E-06  -0.111035E-06
  1898   0.309825E+03   0.149249E+02   0.000000E+00  -0.632213E+01   0.123342E-08   0.504644E-06  -0.111418E-06
  1899   0.308668E+03   0.149792E+02   0.000000E+00  -0.656394E+01   0.123130E-08   0.508403E-06  -0.111786E-06
  1900   0.307525E+03   0.150309E+02   0.000000E+00  -0.680925E+01   0.122918E-08   0.512132E-06  -0.112139E-06
  1901   0.306408E+03   0.150816E+02   0.000000E+00  -0.705797E+01   0.122706E-08   0.515831E-06  -0.112476E-06
  1902   0.305319E+03   0.151306E+02   0.000000E+00  -0.730976E+01   0.122495E-08   0.519500E-06  -0.112798E-06
  1903   0.304243E+03   0.151778E+02   0.000000E+00  -0.756430E+01   0.122285E-08   0.523138E-06  -0.113105E-06
  1904   0.303209E+03   0.152247E+02   0.000000E+00  -0.782126E+01   0.122074E-08   0.526746E-06  -0.113397E-06
  1905   0.302165E+03   0.152690E+02   0.000000E+00  -0.808178E+01   0.121864E-08   0.530324E-06  -0.113674E-06
  1906   0.301157E+03   0.153116E+02   0.000000E+00  -0.834510E+01   0.121654E-08   0.533871E-06  -0.113936E-06
  1907   0.300176E+03   0.153539E+02   0.000000E+00  -0.860968E+01   0.121445E-08   0.537387E-06  -0.114183E-06
  1908   0.299215E+03   0.153936E+02   0.000000E+00  -0.887773E+01   0.121236E-08   0.540873E-06  -0.114415E-06
  1909   0.298267E+03   0.154315E+02   0.000000E+00  -0.914698E+01   0.121027E-08   0.544328E-06  -0.114633E-06
  1910   0.297346E+03   0.154691E+02   0.000000E+00  -0.941888E+01   0.120819E-08   0.547752E-06  -0.114836E-06
  1911   0.296454E+03   0.155042E+02   0.000000E+00  -0.969339E+01   0.120611E-08   0.551145E-06  -0.115025E-06
  1912   0.295581E+03   0.155374E+02   0.000000E+00  -0.996826E+01   0.120403E-08   0.554507E-06  -0.115200E-06
  1913   0.294736E+03   0.155688E+02   0.000000E+00  -0.102449E+02   0.120196E-08   0.557838E-06  -0.115360E-06
  1914   0.293904E+03   0.155984E+02   0.000000E+00  -0.105234E+02   0.119989E-08   0.561138E-06  -0.115506E-06
  1915   0.293100E+03   0.156269E+02   0.000000E+00  -0.108035E+02   0.119782E-08   0.564406E-06  -0.115638E-06
  1916   0.292308E+03   0.156536E+02   0.000000E+00  -0.110847E+02   0.119576E-08   0.567643E-06  -0.115756E-06
  1917   0.291552E+03   0.156777E+02   0.000000E+00  -0.113674E+02   0.119370E-08   0.570849E-06  -0.115860E-06
  1918   0.290809E+03   0.157014E+02   0.000000E+00  -0.116511E+02   0.119164E-08   0.574024E-06  -0.115951E-06
  1919   0.290093E+03   0.157225E+02   0.000000E+00  -0.119356E+02   0.118959E-08   0.577166E-06  -0.116028E-06
  1920   0.289398E+03   0.157418E+02   0.000000E+00  -0.122210E+02   0.118754E-08   0.580278E-06  -0.116091E-06
  1921   0.288716E+03   0.157599E+02   0.000000E+00  -0.125064E+02   0.118549E-08   0.583357E-06  -0.116141E-06
  1922   0.288070E+03   0.157755E+02   0.000000E+00  -0.127925E+02   0.118345E-08   0.586405E-06  -0.116178E-06
  1923   0.287436E+03   0.157899E+02   0.000000E+00  -0.130786E+02   0.118141E-08   0.589421E-06  -0.116201E-06
  1924   0.286815E+03   0.158024E+02   0.000000E+00  -0.133653E+02   0.117937E-08   0.592405E-06  -0.116211E-06
  1925   0.286238E+03   0.158124E+02   0.000000E+00  -0.136527E+02   0.117734E-08   0.595357E-06  -0.116208E-06
  1926   0.285665E+03   0.158219E+02   0.000000E+00  -0.139393E+02   0.117531E-08   0.598277E-06  -0.116192E-06
  1927   0.285106E+03   0.158295E+02   0.000000E+00  -0.142271E+02   0.117328E-08   0.601164E-06  -0.116164E-06
  1928   0.284590E+03   0.158353E+02   0.000000E+00  -0.145118E+02   0.117126E-08   0.604020E-06  -0.116122E-06
  1929   0.284080E+03   0.158391E+02   0.000000E+00  -0.147984E+02   0.116924E-08   0.606843E-06  -0.116068E-06
  1930   0.283597E+03   0.158410E+02   0.000000E+00  -0.150833E+02   0.116722E-08   0.609634E-06  -0.116001E-06
