#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1902   0.309341E+03  -0.740396E+01   0.526468E-06  -0.740396E+01   0.153322E+02  -0.114341E-06   0.526468E-06  -0.114341E-06   0.124028E-08
  1903   0.308250E+03  -0.766190E+01   0.530153E-06  -0.766190E+01   0.153800E+02  -0.114653E-06   0.530153E-06  -0.114653E-06   0.123815E-08
  1904   0.307202E+03  -0.792229E+01   0.533807E-06  -0.792229E+01   0.154275E+02  -0.114949E-06   0.533807E-06  -0.114949E-06   0.123601E-08
  1905   0.306145E+03  -0.818628E+01   0.537429E-06  -0.818628E+01   0.154725E+02  -0.115230E-06   0.537429E-06  -0.115230E-06   0.123389E-08
  1906   0.305122E+03  -0.845310E+01   0.541020E-06  -0.845310E+01   0.155156E+02  -0.115495E-06   0.541020E-06  -0.115495E-06   0.123176E-08
  1907   0.304128E+03  -0.872122E+01   0.544580E-06  -0.872122E+01   0.155584E+02  -0.115746E-06   0.544580E-06  -0.115746E-06   0.122964E-08
  1908   0.303154E+03  -0.899284E+01   0.548109E-06  -0.899284E+01   0.155987E+02  -0.115981E-06   0.548109E-06  -0.115981E-06   0.122752E-08
  1909   0.302194E+03  -0.926569E+01   0.551606E-06  -0.926569E+01   0.156371E+02  -0.116202E-06   0.551606E-06  -0.116202E-06   0.122541E-08
  1910   0.301261E+03  -0.954121E+01   0.555071E-06  -0.954121E+01   0.156752E+02  -0.116408E-06   0.555071E-06  -0.116408E-06   0.122330E-08
  1911   0.300356E+03  -0.981938E+01   0.558505E-06  -0.981938E+01   0.157107E+02  -0.116599E-06   0.558505E-06  -0.116599E-06   0.122119E-08
  1912   0.299472E+03  -0.100979E+02   0.561907E-06  -0.100979E+02   0.157443E+02  -0.116776E-06   0.561907E-06  -0.116776E-06   0.121909E-08
  1913   0.298615E+03  -0.103783E+02   0.565278E-06  -0.103783E+02   0.157761E+02  -0.116938E-06   0.565278E-06  -0.116938E-06   0.121699E-08
  1914   0.297772E+03  -0.106605E+02   0.568616E-06  -0.106605E+02   0.158061E+02  -0.117086E-06   0.568616E-06  -0.117086E-06   0.121489E-08
  1915   0.296957E+03  -0.109444E+02   0.571923E-06  -0.109444E+02   0.158350E+02  -0.117219E-06   0.571923E-06  -0.117219E-06   0.121280E-08
  1916   0.296155E+03  -0.112293E+02   0.575198E-06  -0.112293E+02   0.158620E+02  -0.117339E-06   0.575198E-06  -0.117339E-06   0.121071E-08
  1917   0.295388E+03  -0.115158E+02   0.578441E-06  -0.115158E+02   0.158863E+02  -0.117444E-06   0.578441E-06  -0.117444E-06   0.120862E-08
  1918   0.294635E+03  -0.118033E+02   0.581652E-06  -0.118033E+02   0.159104E+02  -0.117535E-06   0.581652E-06  -0.117535E-06   0.120654E-08
  1919   0.293910E+03  -0.120916E+02   0.584830E-06  -0.120916E+02   0.159318E+02  -0.117613E-06   0.584830E-06  -0.117613E-06   0.120446E-08
  1920   0.293206E+03  -0.123808E+02   0.587977E-06  -0.123808E+02   0.159513E+02  -0.117677E-06   0.587977E-06  -0.117677E-06   0.120238E-08
  1921   0.292514E+03  -0.126700E+02   0.591091E-06  -0.126700E+02   0.159696E+02  -0.117727E-06   0.591091E-06  -0.117727E-06   0.120031E-08
  1922   0.291859E+03  -0.129599E+02   0.594173E-06  -0.129599E+02   0.159854E+02  -0.117763E-06   0.594173E-06  -0.117763E-06   0.119824E-08
  1923   0.291217E+03  -0.132499E+02   0.597223E-06  -0.132499E+02   0.160000E+02  -0.117786E-06   0.597223E-06  -0.117786E-06   0.119618E-08
  1924   0.290588E+03  -0.135405E+02   0.600240E-06  -0.135405E+02   0.160127E+02  -0.117796E-06   0.600240E-06  -0.117796E-06   0.119412E-08
  1925   0.290002E+03  -0.138317E+02   0.603225E-06  -0.138317E+02   0.160227E+02  -0.117793E-06   0.603225E-06  -0.117793E-06   0.119206E-08
  1926   0.289422E+03  -0.141221E+02   0.606177E-06  -0.141221E+02   0.160324E+02  -0.117776E-06   0.606177E-06  -0.117776E-06   0.119000E-08
  1927   0.288855E+03  -0.144138E+02   0.609096E-06  -0.144138E+02   0.160401E+02  -0.117746E-06   0.609096E-06  -0.117746E-06   0.118795E-08
  1928   0.288332E+03  -0.147023E+02   0.611983E-06  -0.147023E+02   0.160459E+02  -0.117703E-06   0.611983E-06  -0.117703E-06   0.118590E-08
  1929   0.287815E+03  -0.149927E+02   0.614837E-06  -0.149927E+02   0.160498E+02  -0.117648E-06   0.614837E-06  -0.117648E-06   0.118385E-08
  1930   0.287326E+03  -0.152815E+02   0.617658E-06  -0.152815E+02   0.160517E+02  -0.117579E-06   0.617658E-06  -0.117579E-06   0.118181E-08
  1931   0.286865E+03  -0.155698E+02   0.620446E-06  -0.155698E+02   0.160510E+02  -0.117499E-06   0.620446E-06  -0.117499E-06   0.117977E-08
  1932   0.286418E+03  -0.158571E+02   0.623201E-06  -0.158571E+02   0.160499E+02  -0.117405E-06   0.623201E-06  -0.117405E-06   0.117774E-08
  1933   0.285991E+03  -0.161440E+02   0.625923E-06  -0.161440E+02   0.160460E+02  -0.117299E-06   0.625923E-06  -0.117299E-06   0.117571E-08
  1934   0.285586E+03  -0.164297E+02   0.628613E-06  -0.164297E+02   0.160410E+02  -0.117181E-06   0.628613E-06  -0.117181E-06   0.117368E-08
  1935   0.285202E+03  -0.167143E+02   0.631269E-06  -0.167143E+02   0.160332E+02  -0.117050E-06   0.631269E-06  -0.117050E-06   0.117165E-08
  1936   0.284838E+03  -0.169975E+02   0.633891E-06  -0.169975E+02   0.160250E+02  -0.116907E-06   0.633891E-06  -0.116907E-06   0.116963E-08
  1937   0.284489E+03  -0.172788E+02   0.636481E-06  -0.172788E+02   0.160126E+02  -0.116753E-06   0.636481E-06  -0.116753E-06   0.116761E-08
  1938   0.284167E+03  -0.175587E+02   0.639037E-06  -0.175587E+02   0.160004E+02  -0.116586E-06   0.639037E-06  -0.116586E-06   0.116560E-08
  1939   0.283867E+03  -0.178372E+02   0.641560E-06  -0.178372E+02   0.159856E+02  -0.116407E-06   0.641560E-06  -0.116407E-06   0.116358E-08
  1940   0.283581E+03  -0.181144E+02   0.644049E-06  -0.181144E+02   0.159695E+02  -0.116217E-06   0.644049E-06  -0.116217E-06   0.116157E-08
  1941   0.283322E+03  -0.183886E+02   0.646504E-06  -0.183886E+02   0.159514E+02  -0.116015E-06   0.646504E-06  -0.116015E-06   0.115957E-08
  1942   0.283071E+03  -0.186614E+02   0.648927E-06  -0.186614E+02   0.159314E+02  -0.115802E-06   0.648927E-06  -0.115802E-06   0.115757E-08
  1943   0.282847E+03  -0.189327E+02   0.651315E-06  -0.189327E+02   0.159101E+02  -0.115577E-06   0.651315E-06  -0.115577E-06   0.115557E-08
  1944   0.282645E+03  -0.192010E+02   0.653670E-06  -0.192010E+02   0.158853E+02  -0.115341E-06   0.653670E-06  -0.115341E-06   0.115357E-08
  1945   0.282449E+03  -0.194661E+02   0.655990E-06  -0.194661E+02   0.158608E+02  -0.115093E-06   0.655990E-06  -0.115093E-06   0.115158E-08
  1946   0.282282E+03  -0.197305E+02   0.658277E-06  -0.197305E+02   0.158335E+02  -0.114834E-06   0.658277E-06  -0.114834E-06   0.114959E-08
  1947   0.282121E+03  -0.199909E+02   0.660530E-06  -0.199909E+02   0.158049E+02  -0.114565E-06   0.660530E-06  -0.114565E-06   0.114760E-08
  1948   0.281997E+03  -0.202496E+02   0.662750E-06  -0.202496E+02   0.157743E+02  -0.114284E-06   0.662750E-06  -0.114284E-06   0.114562E-08
  1949   0.281878E+03  -0.205044E+02   0.664935E-06  -0.205044E+02   0.157410E+02  -0.113993E-06   0.664935E-06  -0.113993E-06   0.114364E-08
  1950   0.281781E+03  -0.207575E+02   0.667085E-06  -0.207575E+02   0.157071E+02  -0.113691E-06   0.667085E-06  -0.113691E-06   0.114166E-08
  1951   0.281705E+03  -0.210065E+02   0.669202E-06  -0.210065E+02   0.156720E+02  -0.113378E-06   0.669202E-06  -0.113378E-06   0.113969E-08
  1952   0.281643E+03  -0.212529E+02   0.671284E-06  -0.212529E+02   0.156333E+02  -0.113054E-06   0.671284E-06  -0.113054E-06   0.113772E-08
