#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   633   0.252369E+04   0.186583E+02   0.674087E-05   0.186583E+02   0.378231E+02  -0.132450E-05   0.674087E-05  -0.132450E-05   0.145464E-07
   634   0.251361E+04   0.171922E+02   0.680156E-05   0.171922E+02   0.381920E+02  -0.133909E-05   0.680156E-05  -0.133909E-05   0.145068E-07
   635   0.250371E+04   0.156911E+02   0.686297E-05   0.156911E+02   0.385587E+02  -0.135349E-05   0.686297E-05  -0.135349E-05   0.144674E-07
   636   0.249384E+04   0.141558E+02   0.692510E-05   0.141558E+02   0.389226E+02  -0.136769E-05   0.692510E-05  -0.136769E-05   0.144281E-07
   637   0.248423E+04   0.125856E+02   0.698794E-05   0.125856E+02   0.392806E+02  -0.138168E-05   0.698794E-05  -0.138168E-05   0.143889E-07
   638   0.247480E+04   0.109828E+02   0.705147E-05   0.109828E+02   0.396365E+02  -0.139546E-05   0.705147E-05  -0.139546E-05   0.143500E-07
   639   0.246556E+04   0.934661E+01   0.711568E-05   0.934661E+01   0.399871E+02  -0.140900E-05   0.711568E-05  -0.140900E-05   0.143111E-07
   640   0.245650E+04   0.767856E+01   0.718056E-05   0.767856E+01   0.403346E+02  -0.142232E-05   0.718056E-05  -0.142232E-05   0.142724E-07
   641   0.244764E+04   0.597873E+01   0.724610E-05   0.597873E+01   0.406777E+02  -0.143540E-05   0.724610E-05  -0.143540E-05   0.142339E-07
   642   0.243888E+04   0.424798E+01   0.731229E-05   0.424798E+01   0.410154E+02  -0.144823E-05   0.731229E-05  -0.144823E-05   0.141955E-07
   643   0.243040E+04   0.248685E+01   0.737911E-05   0.248685E+01   0.413499E+02  -0.146080E-05   0.737911E-05  -0.146080E-05   0.141573E-07
   644   0.242218E+04   0.696091E+00   0.744655E-05   0.696091E+00   0.416776E+02  -0.147312E-05   0.744655E-05  -0.147312E-05   0.141192E-07
   645   0.241408E+04  -0.112394E+01   0.751459E-05  -0.112394E+01   0.420012E+02  -0.148516E-05   0.751459E-05  -0.148516E-05   0.140813E-07
   646   0.240618E+04  -0.297250E+01   0.758324E-05  -0.297250E+01   0.423202E+02  -0.149693E-05   0.758324E-05  -0.149693E-05   0.140435E-07
   647   0.239862E+04  -0.484937E+01   0.765247E-05  -0.484937E+01   0.426335E+02  -0.150841E-05   0.765247E-05  -0.150841E-05   0.140059E-07
   648   0.239111E+04  -0.675255E+01   0.772228E-05  -0.675255E+01   0.429421E+02  -0.151960E-05   0.772228E-05  -0.151960E-05   0.139684E-07
   649   0.238396E+04  -0.868272E+01   0.779265E-05  -0.868272E+01   0.432443E+02  -0.153050E-05   0.779265E-05  -0.153050E-05   0.139310E-07
   650   0.237700E+04  -0.106383E+02   0.786356E-05  -0.106383E+02   0.435408E+02  -0.154109E-05   0.786356E-05  -0.154109E-05   0.138938E-07
   651   0.237025E+04  -0.126192E+02   0.793502E-05  -0.126192E+02   0.438331E+02  -0.155136E-05   0.793502E-05  -0.155136E-05   0.138567E-07
   652   0.236370E+04  -0.146245E+02   0.800698E-05  -0.146245E+02   0.441190E+02  -0.156132E-05   0.800698E-05  -0.156132E-05   0.138198E-07
   653   0.235750E+04  -0.166524E+02   0.807944E-05  -0.166524E+02   0.443976E+02  -0.157097E-05   0.807944E-05  -0.157097E-05   0.137830E-07
   654   0.235144E+04  -0.187020E+02   0.815236E-05  -0.187020E+02   0.446712E+02  -0.158030E-05   0.815236E-05  -0.158030E-05   0.137464E-07
   655   0.234558E+04  -0.207738E+02   0.822572E-05  -0.207738E+02   0.449391E+02  -0.158932E-05   0.822572E-05  -0.158932E-05   0.137099E-07
   656   0.234007E+04  -0.228660E+02   0.829949E-05  -0.228660E+02   0.452004E+02  -0.159802E-05   0.829949E-05  -0.159802E-05   0.136735E-07
   657   0.233477E+04  -0.249769E+02   0.837366E-05  -0.249769E+02   0.454552E+02  -0.160641E-05   0.837366E-05  -0.160641E-05   0.136373E-07
   658   0.232959E+04  -0.271070E+02   0.844820E-05  -0.271070E+02   0.457042E+02  -0.161448E-05   0.844820E-05  -0.161448E-05   0.136012E-07
   659   0.232485E+04  -0.292546E+02   0.852308E-05  -0.292546E+02   0.459466E+02  -0.162224E-05   0.852308E-05  -0.162224E-05   0.135653E-07
   660   0.232031E+04  -0.314186E+02   0.859828E-05  -0.314186E+02   0.461817E+02  -0.162968E-05   0.859828E-05  -0.162968E-05   0.135295E-07
   661   0.231598E+04  -0.335975E+02   0.867378E-05  -0.335975E+02   0.464101E+02  -0.163681E-05   0.867378E-05  -0.163681E-05   0.134938E-07
   662   0.231193E+04  -0.357924E+02   0.874955E-05  -0.357924E+02   0.466327E+02  -0.164362E-05   0.874955E-05  -0.164362E-05   0.134582E-07
   663   0.230809E+04  -0.380015E+02   0.882556E-05  -0.380015E+02   0.468486E+02  -0.165012E-05   0.882556E-05  -0.165012E-05   0.134228E-07
   664   0.230453E+04  -0.402225E+02   0.890180E-05  -0.402225E+02   0.470564E+02  -0.165629E-05   0.890180E-05  -0.165629E-05   0.133876E-07
   665   0.230117E+04  -0.424558E+02   0.897824E-05  -0.424558E+02   0.472575E+02  -0.166216E-05   0.897824E-05  -0.166216E-05   0.133524E-07
   666   0.229810E+04  -0.446997E+02   0.905485E-05  -0.446997E+02   0.474519E+02  -0.166770E-05   0.905485E-05  -0.166770E-05   0.133174E-07
   667   0.229530E+04  -0.469540E+02   0.913162E-05  -0.469540E+02   0.476389E+02  -0.167293E-05   0.913162E-05  -0.167293E-05   0.132826E-07
   668   0.229265E+04  -0.492176E+02   0.920851E-05  -0.492176E+02   0.478191E+02  -0.167784E-05   0.920851E-05  -0.167784E-05   0.132478E-07
   669   0.229042E+04  -0.514888E+02   0.928550E-05  -0.514888E+02   0.479918E+02  -0.168243E-05   0.928550E-05  -0.168243E-05   0.132132E-07
   670   0.228833E+04  -0.537660E+02   0.936257E-05  -0.537660E+02   0.481571E+02  -0.168671E-05   0.936257E-05  -0.168671E-05   0.131788E-07
   671   0.228659E+04  -0.560503E+02   0.943969E-05  -0.560503E+02   0.483163E+02  -0.169066E-05   0.943969E-05  -0.169066E-05   0.131444E-07
   672   0.228499E+04  -0.583401E+02   0.951685E-05  -0.583401E+02   0.484665E+02  -0.169430E-05   0.951685E-05  -0.169430E-05   0.131102E-07
   673   0.228375E+04  -0.606328E+02   0.959400E-05  -0.606328E+02   0.486106E+02  -0.169763E-05   0.959400E-05  -0.169763E-05   0.130761E-07
   674   0.228271E+04  -0.629290E+02   0.967114E-05  -0.629290E+02   0.487464E+02  -0.170063E-05   0.967114E-05  -0.170063E-05   0.130421E-07
   675   0.228196E+04  -0.652276E+02   0.974824E-05  -0.652276E+02   0.488746E+02  -0.170331E-05   0.974824E-05  -0.170331E-05   0.130083E-07
   676   0.228142E+04  -0.675263E+02   0.982527E-05  -0.675263E+02   0.489952E+02  -0.170568E-05   0.982527E-05  -0.170568E-05   0.129746E-07
   677   0.228117E+04  -0.698255E+02   0.990221E-05  -0.698255E+02   0.491082E+02  -0.170773E-05   0.990221E-05  -0.170773E-05   0.129410E-07
   678   0.228120E+04  -0.721242E+02   0.997903E-05  -0.721242E+02   0.492128E+02  -0.170945E-05   0.997903E-05  -0.170945E-05   0.129076E-07
   679   0.228144E+04  -0.744207E+02   0.100557E-04  -0.744207E+02   0.493105E+02  -0.171086E-05   0.100557E-04  -0.171086E-05   0.128743E-07
   680   0.228204E+04  -0.767148E+02   0.101322E-04  -0.767148E+02   0.494006E+02  -0.171195E-05   0.101322E-04  -0.171195E-05   0.128411E-07
   681   0.228285E+04  -0.790039E+02   0.102086E-04  -0.790039E+02   0.494822E+02  -0.171272E-05   0.102086E-04  -0.171272E-05   0.128080E-07
   682   0.228388E+04  -0.812894E+02   0.102847E-04  -0.812894E+02   0.495553E+02  -0.171317E-05   0.102847E-04  -0.171317E-05   0.127750E-07
   683   0.228526E+04  -0.835703E+02   0.103606E-04  -0.835703E+02   0.496223E+02  -0.171330E-05   0.103606E-04  -0.171330E-05   0.127422E-07
   684   0.228678E+04  -0.858440E+02   0.104362E-04  -0.858440E+02   0.496792E+02  -0.171310E-05   0.104362E-04  -0.171310E-05   0.127095E-07
   685   0.228852E+04  -0.881103E+02   0.105115E-04  -0.881103E+02   0.497292E+02  -0.171259E-05   0.105115E-04  -0.171259E-05   0.126769E-07
   686   0.229054E+04  -0.903602E+02   0.105866E-04  -0.903602E+02   0.497706E+02  -0.171176E-05   0.105866E-04  -0.171176E-05   0.126444E-07
   687   0.229292E+04  -0.926044E+02   0.106613E-04  -0.926044E+02   0.498050E+02  -0.171060E-05   0.106613E-04  -0.171060E-05   0.126121E-07
   688   0.229544E+04  -0.948405E+02   0.107356E-04  -0.948405E+02   0.498301E+02  -0.170913E-05   0.107356E-04  -0.170913E-05   0.125798E-07
   689   0.229825E+04  -0.970609E+02   0.108096E-04  -0.970609E+02   0.498474E+02  -0.170733E-05   0.108096E-04  -0.170733E-05   0.125477E-07
   690   0.230127E+04  -0.992727E+02   0.108831E-04  -0.992727E+02   0.498576E+02  -0.170521E-05   0.108831E-04  -0.170521E-05   0.125157E-07
   691   0.230458E+04  -0.101468E+03   0.109562E-04  -0.101468E+03   0.498577E+02  -0.170277E-05   0.109562E-04  -0.170277E-05   0.124838E-07
   692   0.230811E+04  -0.103647E+03   0.110289E-04  -0.103647E+03   0.498514E+02  -0.170001E-05   0.110289E-04  -0.170001E-05   0.124521E-07
   693   0.231192E+04  -0.105817E+03   0.111011E-04  -0.105817E+03   0.498365E+02  -0.169693E-05   0.111011E-04  -0.169693E-05   0.124204E-07
   694   0.231587E+04  -0.107963E+03   0.111728E-04  -0.107963E+03   0.498130E+02  -0.169352E-05   0.111728E-04  -0.169352E-05   0.123889E-07
   695   0.232019E+04  -0.110091E+03   0.112439E-04  -0.110091E+03   0.497830E+02  -0.168979E-05   0.112439E-04  -0.168979E-05   0.123575E-07
   696   0.232472E+04  -0.112216E+03   0.113145E-04  -0.112216E+03   0.497436E+02  -0.168574E-05   0.113145E-04  -0.168574E-05   0.123262E-07
   697   0.232947E+04  -0.114309E+03   0.113846E-04  -0.114309E+03   0.496962E+02  -0.168136E-05   0.113846E-04  -0.168136E-05   0.122950E-07
   698   0.233443E+04  -0.116385E+03   0.114540E-04  -0.116385E+03   0.496401E+02  -0.167666E-05   0.114540E-04  -0.167666E-05   0.122639E-07
   699   0.233961E+04  -0.118434E+03   0.115228E-04  -0.118434E+03   0.495768E+02  -0.167164E-05   0.115228E-04  -0.167164E-05   0.122330E-07
   700   0.234508E+04  -0.120465E+03   0.115910E-04  -0.120465E+03   0.495048E+02  -0.166629E-05   0.115910E-04  -0.166629E-05   0.122021E-07
   701   0.235077E+04  -0.122478E+03   0.116585E-04  -0.122478E+03   0.494247E+02  -0.166063E-05   0.116585E-04  -0.166063E-05   0.121714E-07
   702   0.235667E+04  -0.124457E+03   0.117253E-04  -0.124457E+03   0.493374E+02  -0.165464E-05   0.117253E-04  -0.165464E-05   0.121408E-07
   703   0.236279E+04  -0.126431E+03   0.117913E-04  -0.126431E+03   0.492413E+02  -0.164834E-05   0.117913E-04  -0.164834E-05   0.121102E-07
   704   0.236912E+04  -0.128365E+03   0.118567E-04  -0.128365E+03   0.491381E+02  -0.164174E-05   0.118567E-04  -0.164174E-05   0.120798E-07
   705   0.237558E+04  -0.130271E+03   0.119212E-04  -0.130271E+03   0.490261E+02  -0.163483E-05   0.119212E-04  -0.163483E-05   0.120495E-07
   706   0.238233E+04  -0.132158E+03   0.119849E-04  -0.132158E+03   0.489070E+02  -0.162763E-05   0.119849E-04  -0.162763E-05   0.120193E-07
   707   0.238922E+04  -0.134018E+03   0.120478E-04  -0.134018E+03   0.487801E+02  -0.162015E-05   0.120478E-04  -0.162015E-05   0.119893E-07
   708   0.239647E+04  -0.135836E+03   0.121098E-04  -0.135836E+03   0.486460E+02  -0.161238E-05   0.121098E-04  -0.161238E-05   0.119593E-07
   709   0.240377E+04  -0.137641E+03   0.121710E-04  -0.137641E+03   0.485040E+02  -0.160433E-05   0.121710E-04  -0.160433E-05   0.119294E-07
   710   0.241136E+04  -0.139411E+03   0.122312E-04  -0.139411E+03   0.483542E+02  -0.159602E-05   0.122312E-04  -0.159602E-05   0.118996E-07
   711   0.241907E+04  -0.141146E+03   0.122905E-04  -0.141146E+03   0.481974E+02  -0.158744E-05   0.122905E-04  -0.158744E-05   0.118700E-07
   712   0.242699E+04  -0.142860E+03   0.123488E-04  -0.142860E+03   0.480336E+02  -0.157860E-05   0.123488E-04  -0.157860E-05   0.118404E-07
   713   0.243519E+04  -0.144532E+03   0.124061E-04  -0.144532E+03   0.478620E+02  -0.156951E-05   0.124061E-04  -0.156951E-05   0.118110E-07
   714   0.244337E+04  -0.146175E+03   0.124624E-04  -0.146175E+03   0.476841E+02  -0.156017E-05   0.124624E-04  -0.156017E-05   0.117816E-07
   715   0.245182E+04  -0.147789E+03   0.125177E-04  -0.147789E+03   0.474986E+02  -0.155060E-05   0.125177E-04  -0.155060E-05   0.117524E-07
   716   0.246047E+04  -0.149368E+03   0.125718E-04  -0.149368E+03   0.473061E+02  -0.154078E-05   0.125718E-04  -0.154078E-05   0.117233E-07
   717   0.246924E+04  -0.150903E+03   0.126249E-04  -0.150903E+03   0.471074E+02  -0.153074E-05   0.126249E-04  -0.153074E-05   0.116942E-07
   718   0.247814E+04  -0.152416E+03   0.126768E-04  -0.152416E+03   0.469018E+02  -0.152048E-05   0.126768E-04  -0.152048E-05   0.116653E-07
   719   0.248724E+04  -0.153878E+03   0.127276E-04  -0.153878E+03   0.466879E+02  -0.151000E-05   0.127276E-04  -0.151000E-05   0.116365E-07
   720   0.249638E+04  -0.155318E+03   0.127771E-04  -0.155318E+03   0.464686E+02  -0.149931E-05   0.127771E-04  -0.149931E-05   0.116078E-07
   721   0.250587E+04  -0.156706E+03   0.128255E-04  -0.156706E+03   0.462440E+02  -0.148842E-05   0.128255E-04  -0.148842E-05   0.115791E-07
   722   0.251532E+04  -0.158058E+03   0.128726E-04  -0.158058E+03   0.460118E+02  -0.147732E-05   0.128726E-04  -0.147732E-05   0.115506E-07
   723   0.252497E+04  -0.159379E+03   0.129185E-04  -0.159379E+03   0.457743E+02  -0.146604E-05   0.129185E-04  -0.146604E-05   0.115222E-07
   724   0.253474E+04  -0.160663E+03   0.129630E-04  -0.160663E+03   0.455300E+02  -0.145457E-05   0.129630E-04  -0.145457E-05   0.114939E-07
   725   0.254462E+04  -0.161902E+03   0.130063E-04  -0.161902E+03   0.452805E+02  -0.144291E-05   0.130063E-04  -0.144291E-05   0.114656E-07
   726   0.255469E+04  -0.163095E+03   0.130482E-04  -0.163095E+03   0.450265E+02  -0.143108E-05   0.130482E-04  -0.143108E-05   0.114375E-07
   727   0.256479E+04  -0.164259E+03   0.130887E-04  -0.164259E+03   0.447650E+02  -0.141909E-05   0.130887E-04  -0.141909E-05   0.114095E-07
   728   0.257501E+04  -0.165376E+03   0.131278E-04  -0.165376E+03   0.444969E+02  -0.140693E-05   0.131278E-04  -0.140693E-05   0.113816E-07
   729   0.258534E+04  -0.166456E+03   0.131655E-04  -0.166456E+03   0.442243E+02  -0.139461E-05   0.131655E-04  -0.139461E-05   0.113537E-07
   730   0.259571E+04  -0.167489E+03   0.132017E-04  -0.167489E+03   0.439466E+02  -0.138214E-05   0.132017E-04  -0.138214E-05   0.113260E-07
   731   0.260634E+04  -0.168477E+03   0.132364E-04  -0.168477E+03   0.436623E+02  -0.136953E-05   0.132364E-04  -0.136953E-05   0.112983E-07
   732   0.261692E+04  -0.169418E+03   0.132696E-04  -0.169418E+03   0.433752E+02  -0.135677E-05   0.132696E-04  -0.135677E-05   0.112708E-07
   733   0.262768E+04  -0.170328E+03   0.133013E-04  -0.170328E+03   0.430814E+02  -0.134389E-05   0.133013E-04  -0.134389E-05   0.112433E-07
   734   0.263848E+04  -0.171176E+03   0.133314E-04  -0.171176E+03   0.427834E+02  -0.133087E-05   0.133314E-04  -0.133087E-05   0.112160E-07
   735   0.264938E+04  -0.172000E+03   0.133599E-04  -0.172000E+03   0.424795E+02  -0.131774E-05   0.133599E-04  -0.131774E-05   0.111887E-07
   736   0.266023E+04  -0.172762E+03   0.133868E-04  -0.172762E+03   0.421714E+02  -0.130449E-05   0.133868E-04  -0.130449E-05   0.111616E-07
   737   0.267127E+04  -0.173492E+03   0.134121E-04  -0.173492E+03   0.418598E+02  -0.129113E-05   0.134121E-04  -0.129113E-05   0.111345E-07
   738   0.268225E+04  -0.174160E+03   0.134357E-04  -0.174160E+03   0.415440E+02  -0.127767E-05   0.134357E-04  -0.127767E-05   0.111075E-07
   739   0.269333E+04  -0.174787E+03   0.134575E-04  -0.174787E+03   0.412232E+02  -0.126411E-05   0.134575E-04  -0.126411E-05   0.110806E-07
   740   0.270444E+04  -0.175375E+03   0.134777E-04  -0.175375E+03   0.408983E+02  -0.125046E-05   0.134777E-04  -0.125046E-05   0.110538E-07
   741   0.271565E+04  -0.175915E+03   0.134961E-04  -0.175915E+03   0.405685E+02  -0.123672E-05   0.134961E-04  -0.123672E-05   0.110271E-07
   742   0.272688E+04  -0.176399E+03   0.135127E-04  -0.176399E+03   0.402374E+02  -0.122290E-05   0.135127E-04  -0.122290E-05   0.110005E-07
   743   0.273813E+04  -0.176843E+03   0.135275E-04  -0.176843E+03   0.399031E+02  -0.120901E-05   0.135275E-04  -0.120901E-05   0.109739E-07
   744   0.274947E+04  -0.177232E+03   0.135404E-04  -0.177232E+03   0.395639E+02  -0.119505E-05   0.135404E-04  -0.119505E-05   0.109475E-07
   745   0.276076E+04  -0.177586E+03   0.135515E-04  -0.177586E+03   0.392213E+02  -0.118103E-05   0.135515E-04  -0.118103E-05   0.109212E-07
   746   0.277199E+04  -0.177870E+03   0.135607E-04  -0.177870E+03   0.388762E+02  -0.116696E-05   0.135607E-04  -0.116696E-05   0.108949E-07
   747   0.278324E+04  -0.178120E+03   0.135680E-04  -0.178120E+03   0.385271E+02  -0.115283E-05   0.135680E-04  -0.115283E-05   0.108687E-07
   748   0.279458E+04  -0.178321E+03   0.135733E-04  -0.178321E+03   0.381762E+02  -0.113866E-05   0.135733E-04  -0.113866E-05   0.108426E-07
   749   0.280593E+04  -0.178480E+03   0.135767E-04  -0.178480E+03   0.378206E+02  -0.112446E-05   0.135767E-04  -0.112446E-05   0.108166E-07
   750   0.281723E+04  -0.178582E+03   0.135781E-04  -0.178582E+03   0.374640E+02  -0.111022E-05   0.135781E-04  -0.111022E-05   0.107907E-07
   751   0.282853E+04  -0.178636E+03   0.135774E-04  -0.178636E+03   0.371042E+02  -0.109595E-05   0.135774E-04  -0.109595E-05   0.107649E-07
   752   0.283985E+04  -0.178632E+03   0.135748E-04  -0.178632E+03   0.367435E+02  -0.108167E-05   0.135748E-04  -0.108167E-05   0.107392E-07
   753   0.285110E+04  -0.178586E+03   0.135703E-04  -0.178586E+03   0.363790E+02  -0.106737E-05   0.135703E-04  -0.106737E-05   0.107135E-07
   754   0.286229E+04  -0.178484E+03   0.135641E-04  -0.178484E+03   0.360136E+02  -0.105307E-05   0.135641E-04  -0.105307E-05   0.106879E-07
   755   0.287356E+04  -0.178340E+03   0.135561E-04  -0.178340E+03   0.356459E+02  -0.103877E-05   0.135561E-04  -0.103877E-05   0.106624E-07
   756   0.288461E+04  -0.178146E+03   0.135464E-04  -0.178146E+03   0.352768E+02  -0.102448E-05   0.135464E-04  -0.102448E-05   0.106370E-07
   757   0.289581E+04  -0.177896E+03   0.135352E-04  -0.177896E+03   0.349069E+02  -0.101021E-05   0.135352E-04  -0.101021E-05   0.106117E-07
   758   0.290679E+04  -0.177597E+03   0.135225E-04  -0.177597E+03   0.345348E+02  -0.995955E-06   0.135225E-04  -0.995955E-06   0.105865E-07
   759   0.291785E+04  -0.177257E+03   0.135084E-04  -0.177257E+03   0.341614E+02  -0.981731E-06   0.135084E-04  -0.981731E-06   0.105613E-07
   760   0.292876E+04  -0.176867E+03   0.134929E-04  -0.176867E+03   0.337874E+02  -0.967543E-06   0.134929E-04  -0.967543E-06   0.105363E-07
   761   0.293960E+04  -0.176429E+03   0.134762E-04  -0.176429E+03   0.334129E+02  -0.953398E-06   0.134762E-04  -0.953398E-06   0.105113E-07
   762   0.295051E+04  -0.175941E+03   0.134583E-04  -0.175941E+03   0.330379E+02  -0.939303E-06   0.134583E-04  -0.939303E-06   0.104864E-07
   763   0.296119E+04  -0.175405E+03   0.134393E-04  -0.175405E+03   0.326631E+02  -0.925265E-06   0.134393E-04  -0.925265E-06   0.104616E-07
   764   0.297186E+04  -0.174828E+03   0.134192E-04  -0.174828E+03   0.322872E+02  -0.911291E-06   0.134192E-04  -0.911291E-06   0.104368E-07
   765   0.298238E+04  -0.174194E+03   0.133982E-04  -0.174194E+03   0.319109E+02  -0.897387E-06   0.133982E-04  -0.897387E-06   0.104122E-07
   766   0.299290E+04  -0.173519E+03   0.133763E-04  -0.173519E+03   0.315357E+02  -0.883560E-06   0.133763E-04  -0.883560E-06   0.103876E-07
   767   0.300325E+04  -0.172796E+03   0.133536E-04  -0.172796E+03   0.311610E+02  -0.869818E-06   0.133536E-04  -0.869818E-06   0.103631E-07
   768   0.301353E+04  -0.172017E+03   0.133302E-04  -0.172017E+03   0.307861E+02  -0.856167E-06   0.133302E-04  -0.856167E-06   0.103387E-07
   769   0.302371E+04  -0.171204E+03   0.133061E-04  -0.171204E+03   0.304109E+02  -0.842614E-06   0.133061E-04  -0.842614E-06   0.103143E-07
