#    L    TT             EE             BB             TE          
   293   0.181748E+05   0.336531E+02   0.459082E+00   0.478671E+03
   294   0.180374E+05   0.343478E+02   0.461426E+00   0.481032E+03
   295   0.178997E+05   0.350476E+02   0.463757E+00   0.483233E+03
   296   0.177613E+05   0.357538E+02   0.466077E+00   0.485288E+03
   297   0.176226E+05   0.364640E+02   0.468384E+00   0.487196E+03
   298   0.174834E+05   0.371806E+02   0.470680E+00   0.488938E+03
   299   0.173439E+05   0.379026E+02   0.472963E+00   0.490522E+03
   300   0.172041E+05   0.386285E+02   0.475234E+00   0.491945E+03
   301   0.170640E+05   0.393597E+02   0.477492E+00   0.493213E+03
   302   0.169238E+05   0.400952E+02   0.479739E+00   0.494327E+03
   303   0.167834E+05   0.408355E+02   0.481972E+00   0.495272E+03
   304   0.166428E+05   0.415805E+02   0.484194E+00   0.496050E+03
   305   0.165022E+05   0.423283E+02   0.486403E+00   0.496675E+03
   306   0.163614E+05   0.430795E+02   0.488600E+00   0.497142E+03
   307   0.162207E+05   0.438339E+02   0.490785E+00   0.497443E+03
   308   0.160800E+05   0.445926E+02   0.492958E+00   0.497602E+03
   309   0.159394E+05   0.453526E+02   0.495118E+00   0.497590E+03
   310   0.157988E+05   0.461142E+02   0.497266E+00   0.497429E+03
   311   0.156584E+05   0.468796E+02   0.499401E+00   0.497105E+03
   312   0.155182E+05   0.476454E+02   0.501525E+00   0.496635E+03
   313   0.153782E+05   0.484129E+02   0.503636E+00   0.496004E+03
   314   0.152385E+05   0.491820E+02   0.505736E+00   0.495228E+03
   315   0.150990E+05   0.499508E+02   0.507823E+00   0.494292E+03
   316   0.149599E+05   0.507207E+02   0.509899E+00   0.493205E+03
   317   0.148212E+05   0.514899E+02   0.511963E+00   0.491967E+03
   318   0.146828E+05   0.522605E+02   0.514015E+00   0.490579E+03
   319   0.145449E+05   0.530299E+02   0.516056E+00   0.489042E+03
   320   0.144076E+05   0.537986E+02   0.518085E+00   0.487365E+03
   321   0.142707E+05   0.545673E+02   0.520103E+00   0.485532E+03
   322   0.141344E+05   0.553334E+02   0.522110E+00   0.483552E+03
   323   0.139987E+05   0.560981E+02   0.524106E+00   0.481426E+03
   324   0.138637E+05   0.568621E+02   0.526091E+00   0.479147E+03
   325   0.137293E+05   0.576213E+02   0.528065E+00   0.476739E+03
   326   0.135956E+05   0.583800E+02   0.530029E+00   0.474171E+03
   327   0.134627E+05   0.591358E+02   0.531982E+00   0.471467E+03
   328   0.133306E+05   0.598876E+02   0.533926E+00   0.468629E+03
   329   0.131993E+05   0.606367E+02   0.535859E+00   0.465640E+03
   330   0.130688E+05   0.613814E+02   0.537782E+00   0.462511E+03
   331   0.129394E+05   0.621223E+02   0.539696E+00   0.459248E+03
   332   0.128108E+05   0.628598E+02   0.541600E+00   0.455853E+03
   333   0.126831E+05   0.635923E+02   0.543495E+00   0.452319E+03
   334   0.125565E+05   0.643202E+02   0.545382E+00   0.448647E+03
   335   0.124309E+05   0.650419E+02   0.547259E+00   0.444836E+03
   336   0.123063E+05   0.657585E+02   0.549128E+00   0.440896E+03
   337   0.121830E+05   0.664700E+02   0.550989E+00   0.436812E+03
   338   0.120607E+05   0.671745E+02   0.552842E+00   0.432607E+03
   339   0.119397E+05   0.678741E+02   0.554687E+00   0.428267E+03
   340   0.118198E+05   0.685664E+02   0.556525E+00   0.423807E+03
   341   0.117012E+05   0.692511E+02   0.558356E+00   0.419206E+03
   342   0.115838E+05   0.699302E+02   0.560179E+00   0.414480E+03
   343   0.114678E+05   0.706005E+02   0.561996E+00   0.409628E+03
   344   0.113533E+05   0.712633E+02   0.563807E+00   0.404652E+03
   345   0.112400E+05   0.719177E+02   0.565612E+00   0.399552E+03
   346   0.111281E+05   0.725648E+02   0.567410E+00   0.394336E+03
   347   0.110177E+05   0.732023E+02   0.569204E+00   0.388990E+03
   348   0.109088E+05   0.738307E+02   0.570992E+00   0.383523E+03
   349   0.108014E+05   0.744505E+02   0.572775E+00   0.377934E+03
   350   0.106956E+05   0.750600E+02   0.574554E+00   0.372232E+03
   351   0.105915E+05   0.756605E+02   0.576329E+00   0.366410E+03
   352   0.104888E+05   0.762511E+02   0.578100E+00   0.360470E+03
   353   0.103878E+05   0.768309E+02   0.579867E+00   0.354431E+03
   354   0.102883E+05   0.774006E+02   0.581631E+00   0.348272E+03
