#    L    TT             EE             BB             TE             PP             TP             EP          
   735   0.850821E+04   0.136397E+03   0.358108E-03  -0.552100E+03   0.358540E-07   0.428914E-04  -0.423407E-05
   736   0.854316E+04   0.135411E+03   0.357398E-03  -0.554595E+03   0.357668E-07   0.429776E-04  -0.419164E-05
   737   0.857841E+04   0.134413E+03   0.356668E-03  -0.556959E+03   0.356799E-07   0.430585E-04  -0.414884E-05
   738   0.861373E+04   0.133402E+03   0.355919E-03  -0.559160E+03   0.355933E-07   0.431340E-04  -0.410572E-05
   739   0.864925E+04   0.132376E+03   0.355150E-03  -0.561219E+03   0.355070E-07   0.432040E-04  -0.406227E-05
   740   0.868490E+04   0.131338E+03   0.354360E-03  -0.563134E+03   0.354209E-07   0.432685E-04  -0.401853E-05
   741   0.872072E+04   0.130286E+03   0.353548E-03  -0.564897E+03   0.353352E-07   0.433273E-04  -0.397451E-05
   742   0.875663E+04   0.129225E+03   0.352714E-03  -0.566499E+03   0.352498E-07   0.433804E-04  -0.393022E-05
   743   0.879263E+04   0.128153E+03   0.351857E-03  -0.567953E+03   0.351646E-07   0.434277E-04  -0.388569E-05
   744   0.882877E+04   0.127068E+03   0.350977E-03  -0.569244E+03   0.350798E-07   0.434691E-04  -0.384094E-05
   745   0.886489E+04   0.125973E+03   0.350073E-03  -0.570391E+03   0.349952E-07   0.435044E-04  -0.379598E-05
   746   0.890097E+04   0.124868E+03   0.349144E-03  -0.571356E+03   0.349109E-07   0.435337E-04  -0.375084E-05
   747   0.893709E+04   0.123752E+03   0.348189E-03  -0.572175E+03   0.348269E-07   0.435568E-04  -0.370553E-05
   748   0.897330E+04   0.122628E+03   0.347209E-03  -0.572832E+03   0.347432E-07   0.435736E-04  -0.366007E-05
   749   0.900952E+04   0.121493E+03   0.346203E-03  -0.573333E+03   0.346597E-07   0.435841E-04  -0.361447E-05
   750   0.904565E+04   0.120351E+03   0.345169E-03  -0.573661E+03   0.345765E-07   0.435881E-04  -0.356877E-05
   751   0.908177E+04   0.119200E+03   0.344107E-03  -0.573823E+03   0.344937E-07   0.435857E-04  -0.352297E-05
   752   0.911785E+04   0.118043E+03   0.343019E-03  -0.573812E+03   0.344110E-07   0.435770E-04  -0.347710E-05
   753   0.915381E+04   0.116877E+03   0.341905E-03  -0.573644E+03   0.343287E-07   0.435622E-04  -0.343118E-05
   754   0.918965E+04   0.115705E+03   0.340766E-03  -0.573304E+03   0.342466E-07   0.435417E-04  -0.338524E-05
   755   0.922549E+04   0.114527E+03   0.339604E-03  -0.572810E+03   0.341648E-07   0.435156E-04  -0.333929E-05
   756   0.926103E+04   0.113344E+03   0.338418E-03  -0.572154E+03   0.340833E-07   0.434842E-04  -0.329337E-05
   757   0.929662E+04   0.112157E+03   0.337211E-03  -0.571330E+03   0.340020E-07   0.434477E-04  -0.324748E-05
   758   0.933189E+04   0.110964E+03   0.335982E-03  -0.570346E+03   0.339211E-07   0.434065E-04  -0.320166E-05
   759   0.936711E+04   0.109767E+03   0.334734E-03  -0.569212E+03   0.338403E-07   0.433607E-04  -0.315592E-05
   760   0.940206E+04   0.108568E+03   0.333467E-03  -0.567920E+03   0.337599E-07   0.433106E-04  -0.311029E-05
   761   0.943679E+04   0.107366E+03   0.332182E-03  -0.566471E+03   0.336797E-07   0.432564E-04  -0.306480E-05
   762   0.947145E+04   0.106162E+03   0.330880E-03  -0.564866E+03   0.335997E-07   0.431984E-04  -0.301945E-05
   763   0.950572E+04   0.104957E+03   0.329562E-03  -0.563108E+03   0.335201E-07   0.431368E-04  -0.297429E-05
   764   0.953981E+04   0.103751E+03   0.328229E-03  -0.561203E+03   0.334407E-07   0.430719E-04  -0.292932E-05
   765   0.957356E+04   0.102543E+03   0.326882E-03  -0.559138E+03   0.333615E-07   0.430040E-04  -0.288457E-05
   766   0.960712E+04   0.101337E+03   0.325522E-03  -0.556929E+03   0.332826E-07   0.429332E-04  -0.284007E-05
   767   0.964031E+04   0.100132E+03   0.324150E-03  -0.554569E+03   0.332040E-07   0.428598E-04  -0.279583E-05
   768   0.967320E+04   0.989273E+02   0.322767E-03  -0.552052E+03   0.331256E-07   0.427841E-04  -0.275188E-05
   769   0.970578E+04   0.977236E+02   0.321374E-03  -0.549402E+03   0.330475E-07   0.427063E-04  -0.270824E-05
   770   0.973797E+04   0.965236E+02   0.319972E-03  -0.546604E+03   0.329696E-07   0.426267E-04  -0.266494E-05
   771   0.976982E+04   0.953261E+02   0.318562E-03  -0.543660E+03   0.328920E-07   0.425455E-04  -0.262199E-05
   772   0.980124E+04   0.941325E+02   0.317145E-03  -0.540563E+03   0.328147E-07   0.424629E-04  -0.257942E-05
   773   0.983231E+04   0.929430E+02   0.315722E-03  -0.537336E+03   0.327376E-07   0.423792E-04  -0.253725E-05
   774   0.986293E+04   0.917581E+02   0.314294E-03  -0.533973E+03   0.326607E-07   0.422947E-04  -0.249551E-05
   775   0.989325E+04   0.905782E+02   0.312861E-03  -0.530468E+03   0.325841E-07   0.422095E-04  -0.245421E-05
   776   0.992294E+04   0.894046E+02   0.311426E-03  -0.526828E+03   0.325077E-07   0.421240E-04  -0.241338E-05
   777   0.995223E+04   0.882369E+02   0.309988E-03  -0.523048E+03   0.324316E-07   0.420384E-04  -0.237304E-05
   778   0.998124E+04   0.870763E+02   0.308549E-03  -0.519129E+03   0.323557E-07   0.419529E-04  -0.233321E-05
   779   0.100095E+05   0.859231E+02   0.307111E-03  -0.515086E+03   0.322801E-07   0.418678E-04  -0.229392E-05
   780   0.100374E+05   0.847764E+02   0.305673E-03  -0.510905E+03   0.322047E-07   0.417834E-04  -0.225519E-05
   781   0.100648E+05   0.836402E+02   0.304236E-03  -0.506603E+03   0.321295E-07   0.416998E-04  -0.221704E-05
   782   0.100915E+05   0.825121E+02   0.302803E-03  -0.502180E+03   0.320546E-07   0.416173E-04  -0.217949E-05
   783   0.101178E+05   0.813940E+02   0.301373E-03  -0.497615E+03   0.319799E-07   0.415361E-04  -0.214256E-05
   784   0.101435E+05   0.802862E+02   0.299948E-03  -0.492925E+03   0.319055E-07   0.414566E-04  -0.210629E-05
   785   0.101686E+05   0.791885E+02   0.298529E-03  -0.488116E+03   0.318313E-07   0.413790E-04  -0.207068E-05
   786   0.101932E+05   0.781020E+02   0.297117E-03  -0.483162E+03   0.317573E-07   0.413035E-04  -0.203577E-05
   787   0.102171E+05   0.770279E+02   0.295713E-03  -0.478099E+03   0.316836E-07   0.412303E-04  -0.200158E-05
   788   0.102403E+05   0.759652E+02   0.294317E-03  -0.472921E+03   0.316101E-07   0.411597E-04  -0.196812E-05
   789   0.102630E+05   0.749142E+02   0.292931E-03  -0.467630E+03   0.315368E-07   0.410919E-04  -0.193542E-05
   790   0.102850E+05   0.738792E+02   0.291555E-03  -0.462212E+03   0.314637E-07   0.410273E-04  -0.190351E-05
   791   0.103064E+05   0.728567E+02   0.290192E-03  -0.456674E+03   0.313909E-07   0.409660E-04  -0.187240E-05
   792   0.103271E+05   0.718496E+02   0.288841E-03  -0.451033E+03   0.313183E-07   0.409083E-04  -0.184212E-05
   793   0.103470E+05   0.708581E+02   0.287503E-03  -0.445268E+03   0.312460E-07   0.408544E-04  -0.181269E-05
   794   0.103662E+05   0.698821E+02   0.286181E-03  -0.439402E+03   0.311738E-07   0.408046E-04  -0.178413E-05
   795   0.103846E+05   0.689211E+02   0.284874E-03  -0.433421E+03   0.311019E-07   0.407591E-04  -0.175647E-05
   796   0.104026E+05   0.679779E+02   0.283583E-03  -0.427340E+03   0.310302E-07   0.407182E-04  -0.172972E-05
   797   0.104195E+05   0.670506E+02   0.282311E-03  -0.421147E+03   0.309587E-07   0.406821E-04  -0.170392E-05
   798   0.104358E+05   0.661419E+02   0.281057E-03  -0.414856E+03   0.308875E-07   0.406511E-04  -0.167908E-05
   799   0.104512E+05   0.652514E+02   0.279822E-03  -0.408462E+03   0.308165E-07   0.406254E-04  -0.165522E-05
   800   0.104660E+05   0.643790E+02   0.278608E-03  -0.401966E+03   0.307456E-07   0.406052E-04  -0.163237E-05
   801   0.104798E+05   0.635263E+02   0.277416E-03  -0.395375E+03   0.306750E-07   0.405908E-04  -0.161054E-05
   802   0.104928E+05   0.626929E+02   0.276244E-03  -0.388671E+03   0.306047E-07   0.405818E-04  -0.158969E-05
   803   0.105051E+05   0.618782E+02   0.275094E-03  -0.381892E+03   0.305345E-07   0.405780E-04  -0.156976E-05
   804   0.105166E+05   0.610846E+02   0.273965E-03  -0.375011E+03   0.304645E-07   0.405790E-04  -0.155071E-05
   805   0.105273E+05   0.603106E+02   0.272857E-03  -0.368046E+03   0.303948E-07   0.405846E-04  -0.153247E-05
   806   0.105371E+05   0.595565E+02   0.271768E-03  -0.360999E+03   0.303253E-07   0.405942E-04  -0.151500E-05
   807   0.105460E+05   0.588239E+02   0.270700E-03  -0.353873E+03   0.302559E-07   0.406077E-04  -0.149825E-05
   808   0.105541E+05   0.581122E+02   0.269652E-03  -0.346661E+03   0.301868E-07   0.406247E-04  -0.148217E-05
   809   0.105615E+05   0.574215E+02   0.268624E-03  -0.339383E+03   0.301179E-07   0.406449E-04  -0.146669E-05
   810   0.105680E+05   0.567519E+02   0.267614E-03  -0.332025E+03   0.300492E-07   0.406679E-04  -0.145178E-05
   811   0.105736E+05   0.561037E+02   0.266625E-03  -0.324598E+03   0.299808E-07   0.406935E-04  -0.143737E-05
   812   0.105785E+05   0.554785E+02   0.265654E-03  -0.317108E+03   0.299125E-07   0.407212E-04  -0.142341E-05
   813   0.105825E+05   0.548733E+02   0.264701E-03  -0.309558E+03   0.298444E-07   0.407507E-04  -0.140986E-05
   814   0.105858E+05   0.542915E+02   0.263768E-03  -0.301948E+03   0.297765E-07   0.407819E-04  -0.139665E-05
   815   0.105881E+05   0.537315E+02   0.262852E-03  -0.294282E+03   0.297089E-07   0.408142E-04  -0.138374E-05
   816   0.105896E+05   0.531943E+02   0.261954E-03  -0.286563E+03   0.296414E-07   0.408473E-04  -0.137108E-05
   817   0.105902E+05   0.526792E+02   0.261075E-03  -0.278794E+03   0.295742E-07   0.408811E-04  -0.135861E-05
   818   0.105902E+05   0.521881E+02   0.260212E-03  -0.270977E+03   0.295071E-07   0.409150E-04  -0.134628E-05
   819   0.105893E+05   0.517193E+02   0.259367E-03  -0.263117E+03   0.294402E-07   0.409488E-04  -0.133403E-05
   820   0.105875E+05   0.512740E+02   0.258539E-03  -0.255216E+03   0.293736E-07   0.409821E-04  -0.132182E-05
   821   0.105848E+05   0.508514E+02   0.257728E-03  -0.247279E+03   0.293071E-07   0.410147E-04  -0.130960E-05
   822   0.105814E+05   0.504540E+02   0.256934E-03  -0.239307E+03   0.292409E-07   0.410462E-04  -0.129730E-05
   823   0.105771E+05   0.500796E+02   0.256155E-03  -0.231303E+03   0.291748E-07   0.410763E-04  -0.128488E-05
   824   0.105719E+05   0.497299E+02   0.255393E-03  -0.223270E+03   0.291089E-07   0.411045E-04  -0.127229E-05
   825   0.105659E+05   0.494036E+02   0.254647E-03  -0.215214E+03   0.290433E-07   0.411307E-04  -0.125947E-05
   826   0.105591E+05   0.491030E+02   0.253916E-03  -0.207135E+03   0.289778E-07   0.411545E-04  -0.124637E-05
   827   0.105513E+05   0.488260E+02   0.253201E-03  -0.199039E+03   0.289125E-07   0.411755E-04  -0.123294E-05
   828   0.105429E+05   0.485743E+02   0.252500E-03  -0.190926E+03   0.288474E-07   0.411934E-04  -0.121913E-05
   829   0.105335E+05   0.483480E+02   0.251815E-03  -0.182802E+03   0.287825E-07   0.412080E-04  -0.120488E-05
   830   0.105234E+05   0.481465E+02   0.251144E-03  -0.174670E+03   0.287178E-07   0.412188E-04  -0.119014E-05
   831   0.105124E+05   0.479700E+02   0.250488E-03  -0.166531E+03   0.286533E-07   0.412255E-04  -0.117487E-05
   832   0.105005E+05   0.478186E+02   0.249846E-03  -0.158391E+03   0.285890E-07   0.412278E-04  -0.115899E-05
   833   0.104879E+05   0.476932E+02   0.249217E-03  -0.150250E+03   0.285248E-07   0.412254E-04  -0.114248E-05
   834   0.104743E+05   0.475932E+02   0.248603E-03  -0.142113E+03   0.284609E-07   0.412179E-04  -0.112526E-05
   835   0.104600E+05   0.475202E+02   0.248002E-03  -0.133983E+03   0.283971E-07   0.412051E-04  -0.110729E-05
   836   0.104447E+05   0.474721E+02   0.247414E-03  -0.125863E+03   0.283335E-07   0.411865E-04  -0.108853E-05
   837   0.104287E+05   0.474507E+02   0.246839E-03  -0.117755E+03   0.282701E-07   0.411619E-04  -0.106890E-05
   838   0.104119E+05   0.474559E+02   0.246277E-03  -0.109664E+03   0.282069E-07   0.411310E-04  -0.104837E-05
   839   0.103941E+05   0.474873E+02   0.245727E-03  -0.101590E+03   0.281439E-07   0.410933E-04  -0.102688E-05
   840   0.103755E+05   0.475464E+02   0.245190E-03  -0.935395E+02   0.280810E-07   0.410486E-04  -0.100438E-05
   841   0.103562E+05   0.476312E+02   0.244664E-03  -0.855157E+02   0.280184E-07   0.409966E-04  -0.980812E-06
   842   0.103359E+05   0.477425E+02   0.244150E-03  -0.775180E+02   0.279559E-07   0.409368E-04  -0.956128E-06
   843   0.103149E+05   0.478813E+02   0.243648E-03  -0.695549E+02   0.278936E-07   0.408690E-04  -0.930275E-06
   844   0.102929E+05   0.480477E+02   0.243158E-03  -0.616251E+02   0.278315E-07   0.407929E-04  -0.903200E-06
   845   0.102703E+05   0.482403E+02   0.242678E-03  -0.537340E+02   0.277695E-07   0.407081E-04  -0.874852E-06
   846   0.102468E+05   0.484622E+02   0.242209E-03  -0.458846E+02   0.277077E-07   0.406144E-04  -0.845177E-06
   847   0.102226E+05   0.487100E+02   0.241751E-03  -0.380788E+02   0.276461E-07   0.405112E-04  -0.814124E-06
   848   0.101974E+05   0.489860E+02   0.241303E-03  -0.303213E+02   0.275847E-07   0.403985E-04  -0.781640E-06
   849   0.101714E+05   0.492895E+02   0.240865E-03  -0.226136E+02   0.275235E-07   0.402757E-04  -0.747673E-06
   850   0.101447E+05   0.496214E+02   0.240437E-03  -0.149595E+02   0.274624E-07   0.401426E-04  -0.712170E-06
   851   0.101170E+05   0.499812E+02   0.240018E-03  -0.736162E+01   0.274015E-07   0.399990E-04  -0.675097E-06
   852   0.100886E+05   0.503692E+02   0.239609E-03   0.177844E+00   0.273408E-07   0.398450E-04  -0.636495E-06
   853   0.100594E+05   0.507838E+02   0.239208E-03   0.765672E+01   0.272802E-07   0.396811E-04  -0.596423E-06
   854   0.100294E+05   0.512261E+02   0.238816E-03   0.150721E+02   0.272198E-07   0.395074E-04  -0.554938E-06
   855   0.999858E+04   0.516951E+02   0.238432E-03   0.224236E+02   0.271596E-07   0.393245E-04  -0.512101E-06
   856   0.996715E+04   0.521889E+02   0.238054E-03   0.297077E+02   0.270996E-07   0.391325E-04  -0.467968E-06
   857   0.993484E+04   0.527096E+02   0.237684E-03   0.369223E+02   0.270397E-07   0.389319E-04  -0.422600E-06
   858   0.990181E+04   0.532575E+02   0.237320E-03   0.440658E+02   0.269800E-07   0.387229E-04  -0.376054E-06
   859   0.986807E+04   0.538280E+02   0.236963E-03   0.511377E+02   0.269205E-07   0.385059E-04  -0.328390E-06
   860   0.983372E+04   0.544244E+02   0.236610E-03   0.581333E+02   0.268611E-07   0.382812E-04  -0.279666E-06
   861   0.979860E+04   0.550457E+02   0.236263E-03   0.650513E+02   0.268019E-07   0.380491E-04  -0.229941E-06
   862   0.976281E+04   0.556909E+02   0.235920E-03   0.718909E+02   0.267428E-07   0.378100E-04  -0.179273E-06
   863   0.972635E+04   0.563603E+02   0.235582E-03   0.786484E+02   0.266839E-07   0.375641E-04  -0.127721E-06
   864   0.968924E+04   0.570523E+02   0.235247E-03   0.853231E+02   0.266252E-07   0.373119E-04  -0.753437E-07
   865   0.965134E+04   0.577680E+02   0.234916E-03   0.919113E+02   0.265667E-07   0.370537E-04  -0.222000E-07
   866   0.961317E+04   0.585063E+02   0.234587E-03   0.984121E+02   0.265083E-07   0.367897E-04   0.316518E-07
   867   0.957416E+04   0.592678E+02   0.234261E-03   0.104824E+03   0.264501E-07   0.365203E-04   0.861528E-07
   868   0.953461E+04   0.600506E+02   0.233936E-03   0.111144E+03   0.263920E-07   0.362458E-04   0.141244E-06
   869   0.949446E+04   0.608552E+02   0.233613E-03   0.117371E+03   0.263341E-07   0.359666E-04   0.196868E-06
   870   0.945371E+04   0.616806E+02   0.233291E-03   0.123503E+03   0.262764E-07   0.356830E-04   0.252965E-06
   871   0.941246E+04   0.625271E+02   0.232970E-03   0.129537E+03   0.262188E-07   0.353953E-04   0.309476E-06
   872   0.937064E+04   0.633945E+02   0.232648E-03   0.135473E+03   0.261614E-07   0.351038E-04   0.366344E-06
   873   0.932826E+04   0.642818E+02   0.232326E-03   0.141308E+03   0.261041E-07   0.348089E-04   0.423508E-06
   874   0.928540E+04   0.651894E+02   0.232004E-03   0.147039E+03   0.260470E-07   0.345109E-04   0.480911E-06
   875   0.924200E+04   0.661148E+02   0.231680E-03   0.152667E+03   0.259901E-07   0.342102E-04   0.538495E-06
   876   0.919808E+04   0.670606E+02   0.231354E-03   0.158188E+03   0.259333E-07   0.339070E-04   0.596199E-06
   877   0.915386E+04   0.680243E+02   0.231026E-03   0.163599E+03   0.258767E-07   0.336016E-04   0.653966E-06
   878   0.910898E+04   0.690057E+02   0.230695E-03   0.168901E+03   0.258202E-07   0.332945E-04   0.711737E-06
   879   0.906376E+04   0.700058E+02   0.230362E-03   0.174091E+03   0.257639E-07   0.329859E-04   0.769454E-06
   880   0.901812E+04   0.710231E+02   0.230024E-03   0.179167E+03   0.257077E-07   0.326762E-04   0.827057E-06
   881   0.897200E+04   0.720563E+02   0.229683E-03   0.184126E+03   0.256517E-07   0.323657E-04   0.884488E-06
   882   0.892550E+04   0.731067E+02   0.229337E-03   0.188968E+03   0.255958E-07   0.320547E-04   0.941689E-06
   883   0.887869E+04   0.741740E+02   0.228986E-03   0.193689E+03   0.255401E-07   0.317436E-04   0.998600E-06
   884   0.883136E+04   0.752557E+02   0.228630E-03   0.198290E+03   0.254846E-07   0.314326E-04   0.105516E-05
   885   0.878366E+04   0.763536E+02   0.228268E-03   0.202768E+03   0.254292E-07   0.311221E-04   0.111132E-05
   886   0.873570E+04   0.774669E+02   0.227900E-03   0.207120E+03   0.253739E-07   0.308125E-04   0.116701E-05
   887   0.868732E+04   0.785936E+02   0.227525E-03   0.211346E+03   0.253188E-07   0.305041E-04   0.122218E-05
   888   0.863876E+04   0.797357E+02   0.227143E-03   0.215443E+03   0.252639E-07   0.301971E-04   0.127676E-05
   889   0.858966E+04   0.808899E+02   0.226753E-03   0.219410E+03   0.252091E-07   0.298920E-04   0.133071E-05
   890   0.854040E+04   0.820590E+02   0.226354E-03   0.223244E+03   0.251544E-07   0.295890E-04   0.138395E-05
   891   0.849092E+04   0.832404E+02   0.225948E-03   0.226946E+03   0.250999E-07   0.292885E-04   0.143643E-05
   892   0.844115E+04   0.844337E+02   0.225532E-03   0.230513E+03   0.250455E-07   0.289907E-04   0.148810E-05
   893   0.839103E+04   0.856403E+02   0.225107E-03   0.233943E+03   0.249913E-07   0.286962E-04   0.153889E-05
   894   0.834079E+04   0.868575E+02   0.224672E-03   0.237234E+03   0.249373E-07   0.284050E-04   0.158875E-05
   895   0.829023E+04   0.880858E+02   0.224226E-03   0.240386E+03   0.248833E-07   0.281177E-04   0.163762E-05
   896   0.823949E+04   0.893257E+02   0.223770E-03   0.243396E+03   0.248296E-07   0.278345E-04   0.168543E-05
   897   0.818852E+04   0.905761E+02   0.223302E-03   0.246264E+03   0.247759E-07   0.275557E-04   0.173213E-05
   898   0.813748E+04   0.918359E+02   0.222822E-03   0.248986E+03   0.247224E-07   0.272817E-04   0.177766E-05
   899   0.808622E+04   0.931057E+02   0.222330E-03   0.251561E+03   0.246691E-07   0.270128E-04   0.182197E-05
   900   0.803476E+04   0.943844E+02   0.221826E-03   0.253990E+03   0.246159E-07   0.267494E-04   0.186498E-05
   901   0.798325E+04   0.956716E+02   0.221309E-03   0.256268E+03   0.245628E-07   0.264916E-04   0.190667E-05
   902   0.793157E+04   0.969670E+02   0.220778E-03   0.258398E+03   0.245099E-07   0.262394E-04   0.194704E-05
   903   0.787964E+04   0.982701E+02   0.220236E-03   0.260379E+03   0.244571E-07   0.259926E-04   0.198610E-05
   904   0.782784E+04   0.995798E+02   0.219681E-03   0.262213E+03   0.244045E-07   0.257511E-04   0.202388E-05
   905   0.777582E+04   0.100897E+03   0.219115E-03   0.263899E+03   0.243520E-07   0.255147E-04   0.206042E-05
