#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1381   0.320812E+04  -0.275876E+03   0.828454E-05  -0.275876E+03   0.899543E+02  -0.102291E-05   0.828454E-05  -0.102291E-05   0.966968E-08
  1382   0.321576E+04  -0.275473E+03   0.828950E-05  -0.275473E+03   0.890617E+02  -0.101306E-05   0.828950E-05  -0.101306E-05   0.965254E-08
  1383   0.322350E+04  -0.275007E+03   0.829399E-05  -0.275007E+03   0.881686E+02  -0.100315E-05   0.829399E-05  -0.100315E-05   0.963544E-08
  1384   0.323106E+04  -0.274479E+03   0.829801E-05  -0.274479E+03   0.872760E+02  -0.993183E-06   0.829801E-05  -0.993183E-06   0.961838E-08
  1385   0.323858E+04  -0.273887E+03   0.830158E-05  -0.273887E+03   0.863834E+02  -0.983153E-06   0.830158E-05  -0.983153E-06   0.960135E-08
  1386   0.324604E+04  -0.273233E+03   0.830472E-05  -0.273233E+03   0.854920E+02  -0.973066E-06   0.830472E-05  -0.973066E-06   0.958435E-08
  1387   0.325339E+04  -0.272517E+03   0.830742E-05  -0.272517E+03   0.846018E+02  -0.962925E-06   0.830742E-05  -0.962925E-06   0.956738E-08
  1388   0.326082E+04  -0.271739E+03   0.830970E-05  -0.271739E+03   0.837125E+02  -0.952732E-06   0.830970E-05  -0.952732E-06   0.955045E-08
  1389   0.326805E+04  -0.270898E+03   0.831158E-05  -0.270898E+03   0.828251E+02  -0.942490E-06   0.831158E-05  -0.942490E-06   0.953356E-08
  1390   0.327513E+04  -0.269997E+03   0.831305E-05  -0.269997E+03   0.819405E+02  -0.932201E-06   0.831305E-05  -0.932201E-06   0.951669E-08
  1391   0.328223E+04  -0.269033E+03   0.831414E-05  -0.269033E+03   0.810583E+02  -0.921869E-06   0.831414E-05  -0.921869E-06   0.949986E-08
  1392   0.328917E+04  -0.268008E+03   0.831486E-05  -0.268008E+03   0.801788E+02  -0.911494E-06   0.831486E-05  -0.911494E-06   0.948306E-08
  1393   0.329604E+04  -0.266922E+03   0.831520E-05  -0.266922E+03   0.793029E+02  -0.901081E-06   0.831520E-05  -0.901081E-06   0.946630E-08
  1394   0.330276E+04  -0.265776E+03   0.831519E-05  -0.265776E+03   0.784303E+02  -0.890631E-06   0.831519E-05  -0.890631E-06   0.944956E-08
  1395   0.330939E+04  -0.264568E+03   0.831484E-05  -0.264568E+03   0.775610E+02  -0.880147E-06   0.831484E-05  -0.880147E-06   0.943287E-08
  1396   0.331593E+04  -0.263301E+03   0.831415E-05  -0.263301E+03   0.766970E+02  -0.869631E-06   0.831415E-05  -0.869631E-06   0.941620E-08
  1397   0.332230E+04  -0.261973E+03   0.831314E-05  -0.261973E+03   0.758370E+02  -0.859086E-06   0.831314E-05  -0.859086E-06   0.939956E-08
  1398   0.332851E+04  -0.260584E+03   0.831181E-05  -0.260584E+03   0.749813E+02  -0.848515E-06   0.831181E-05  -0.848515E-06   0.938296E-08
  1399   0.333461E+04  -0.259137E+03   0.831019E-05  -0.259137E+03   0.741323E+02  -0.837919E-06   0.831019E-05  -0.837919E-06   0.936639E-08
  1400   0.334060E+04  -0.257629E+03   0.830827E-05  -0.257629E+03   0.732881E+02  -0.827302E-06   0.830827E-05  -0.827302E-06   0.934986E-08
  1401   0.334641E+04  -0.256063E+03   0.830606E-05  -0.256063E+03   0.724489E+02  -0.816665E-06   0.830606E-05  -0.816665E-06   0.933335E-08
  1402   0.335211E+04  -0.254438E+03   0.830358E-05  -0.254438E+03   0.716172E+02  -0.806009E-06   0.830358E-05  -0.806009E-06   0.931688E-08
  1403   0.335763E+04  -0.252756E+03   0.830080E-05  -0.252756E+03   0.707915E+02  -0.795335E-06   0.830080E-05  -0.795335E-06   0.930044E-08
  1404   0.336295E+04  -0.251018E+03   0.829773E-05  -0.251018E+03   0.699729E+02  -0.784642E-06   0.829773E-05  -0.784642E-06   0.928403E-08
  1405   0.336823E+04  -0.249225E+03   0.829435E-05  -0.249225E+03   0.691599E+02  -0.773931E-06   0.829435E-05  -0.773931E-06   0.926765E-08
  1406   0.337325E+04  -0.247378E+03   0.829068E-05  -0.247378E+03   0.683550E+02  -0.763203E-06   0.829068E-05  -0.763203E-06   0.925131E-08
  1407   0.337807E+04  -0.245479E+03   0.828670E-05  -0.245479E+03   0.675568E+02  -0.752456E-06   0.828670E-05  -0.752456E-06   0.923500E-08
  1408   0.338292E+04  -0.243527E+03   0.828241E-05  -0.243527E+03   0.667655E+02  -0.741692E-06   0.828241E-05  -0.741692E-06   0.921871E-08
  1409   0.338743E+04  -0.241524E+03   0.827780E-05  -0.241524E+03   0.659827E+02  -0.730911E-06   0.827780E-05  -0.730911E-06   0.920246E-08
  1410   0.339188E+04  -0.239472E+03   0.827287E-05  -0.239472E+03   0.652071E+02  -0.720114E-06   0.827287E-05  -0.720114E-06   0.918625E-08
  1411   0.339614E+04  -0.237371E+03   0.826762E-05  -0.237371E+03   0.644395E+02  -0.709299E-06   0.826762E-05  -0.709299E-06   0.917006E-08
  1412   0.340019E+04  -0.235222E+03   0.826203E-05  -0.235222E+03   0.636809E+02  -0.698468E-06   0.826203E-05  -0.698468E-06   0.915390E-08
  1413   0.340397E+04  -0.233027E+03   0.825612E-05  -0.233027E+03   0.629307E+02  -0.687621E-06   0.825612E-05  -0.687621E-06   0.913778E-08
  1414   0.340769E+04  -0.230785E+03   0.824987E-05  -0.230785E+03   0.621890E+02  -0.676758E-06   0.824987E-05  -0.676758E-06   0.912169E-08
  1415   0.341120E+04  -0.228500E+03   0.824327E-05  -0.228500E+03   0.614560E+02  -0.665880E-06   0.824327E-05  -0.665880E-06   0.910562E-08
  1416   0.341458E+04  -0.226172E+03   0.823633E-05  -0.226172E+03   0.607326E+02  -0.654986E-06   0.823633E-05  -0.654986E-06   0.908959E-08
  1417   0.341768E+04  -0.223803E+03   0.822904E-05  -0.223803E+03   0.600174E+02  -0.644077E-06   0.822904E-05  -0.644077E-06   0.907359E-08
  1418   0.342064E+04  -0.221390E+03   0.822139E-05  -0.221390E+03   0.593121E+02  -0.633153E-06   0.822139E-05  -0.633153E-06   0.905762E-08
  1419   0.342338E+04  -0.218939E+03   0.821339E-05  -0.218939E+03   0.586169E+02  -0.622214E-06   0.821339E-05  -0.622214E-06   0.904168E-08
  1420   0.342599E+04  -0.216449E+03   0.820502E-05  -0.216449E+03   0.579318E+02  -0.611261E-06   0.820502E-05  -0.611261E-06   0.902578E-08
  1421   0.342838E+04  -0.213921E+03   0.819628E-05  -0.213921E+03   0.572564E+02  -0.600294E-06   0.819628E-05  -0.600294E-06   0.900990E-08
  1422   0.343063E+04  -0.211357E+03   0.818717E-05  -0.211357E+03   0.565915E+02  -0.589313E-06   0.818717E-05  -0.589313E-06   0.899405E-08
  1423   0.343259E+04  -0.208757E+03   0.817768E-05  -0.208757E+03   0.559372E+02  -0.578318E-06   0.817768E-05  -0.578318E-06   0.897824E-08
  1424   0.343447E+04  -0.206123E+03   0.816781E-05  -0.206123E+03   0.552937E+02  -0.567310E-06   0.816781E-05  -0.567310E-06   0.896245E-08
  1425   0.343605E+04  -0.203455E+03   0.815756E-05  -0.203455E+03   0.546612E+02  -0.556289E-06   0.815756E-05  -0.556289E-06   0.894670E-08
  1426   0.343742E+04  -0.200755E+03   0.814692E-05  -0.200755E+03   0.540398E+02  -0.545255E-06   0.814692E-05  -0.545255E-06   0.893097E-08
  1427   0.343870E+04  -0.198024E+03   0.813588E-05  -0.198024E+03   0.534297E+02  -0.534208E-06   0.813588E-05  -0.534208E-06   0.891528E-08
  1428   0.343968E+04  -0.195263E+03   0.812445E-05  -0.195263E+03   0.528302E+02  -0.523149E-06   0.812445E-05  -0.523149E-06   0.889961E-08
  1429   0.344044E+04  -0.192472E+03   0.811261E-05  -0.192472E+03   0.522438E+02  -0.512077E-06   0.811261E-05  -0.512077E-06   0.888398E-08
  1430   0.344104E+04  -0.189655E+03   0.810036E-05  -0.189655E+03   0.516684E+02  -0.500994E-06   0.810036E-05  -0.500994E-06   0.886837E-08
  1431   0.344141E+04  -0.186811E+03   0.808771E-05  -0.186811E+03   0.511049E+02  -0.489899E-06   0.808771E-05  -0.489899E-06   0.885280E-08
  1432   0.344154E+04  -0.183941E+03   0.807463E-05  -0.183941E+03   0.505541E+02  -0.478793E-06   0.807463E-05  -0.478793E-06   0.883725E-08
  1433   0.344159E+04  -0.181046E+03   0.806114E-05  -0.181046E+03   0.500155E+02  -0.467675E-06   0.806114E-05  -0.467675E-06   0.882173E-08
  1434   0.344132E+04  -0.178128E+03   0.804723E-05  -0.178128E+03   0.494900E+02  -0.456547E-06   0.804723E-05  -0.456547E-06   0.880625E-08
  1435   0.344082E+04  -0.175189E+03   0.803288E-05  -0.175189E+03   0.489763E+02  -0.445408E-06   0.803288E-05  -0.445408E-06   0.879079E-08
  1436   0.344016E+04  -0.172229E+03   0.801810E-05  -0.172229E+03   0.484759E+02  -0.434258E-06   0.801810E-05  -0.434258E-06   0.877536E-08
  1437   0.343917E+04  -0.169248E+03   0.800289E-05  -0.169248E+03   0.479891E+02  -0.423099E-06   0.800289E-05  -0.423099E-06   0.875997E-08
  1438   0.343802E+04  -0.166250E+03   0.798723E-05  -0.166250E+03   0.475145E+02  -0.411929E-06   0.798723E-05  -0.411929E-06   0.874460E-08
  1439   0.343663E+04  -0.163232E+03   0.797113E-05  -0.163232E+03   0.470545E+02  -0.400750E-06   0.797113E-05  -0.400750E-06   0.872926E-08
  1440   0.343506E+04  -0.160200E+03   0.795457E-05  -0.160200E+03   0.466077E+02  -0.389562E-06   0.795457E-05  -0.389562E-06   0.871395E-08
  1441   0.343324E+04  -0.157152E+03   0.793756E-05  -0.157152E+03   0.461744E+02  -0.378364E-06   0.793756E-05  -0.378364E-06   0.869867E-08
  1442   0.343118E+04  -0.154090E+03   0.792009E-05  -0.154090E+03   0.457554E+02  -0.367157E-06   0.792009E-05  -0.367157E-06   0.868341E-08
  1443   0.342886E+04  -0.151014E+03   0.790216E-05  -0.151014E+03   0.453515E+02  -0.355942E-06   0.790216E-05  -0.355942E-06   0.866819E-08
  1444   0.342637E+04  -0.147926E+03   0.788376E-05  -0.147926E+03   0.449608E+02  -0.344718E-06   0.788376E-05  -0.344718E-06   0.865300E-08
  1445   0.342354E+04  -0.144828E+03   0.786489E-05  -0.144828E+03   0.445856E+02  -0.333487E-06   0.786489E-05  -0.333487E-06   0.863783E-08
  1446   0.342061E+04  -0.141720E+03   0.784554E-05  -0.141720E+03   0.442239E+02  -0.322247E-06   0.784554E-05  -0.322247E-06   0.862269E-08
  1447   0.341728E+04  -0.138601E+03   0.782571E-05  -0.138601E+03   0.438779E+02  -0.311000E-06   0.782571E-05  -0.311000E-06   0.860759E-08
  1448   0.341383E+04  -0.135478E+03   0.780540E-05  -0.135478E+03   0.435472E+02  -0.299745E-06   0.780540E-05  -0.299745E-06   0.859251E-08
  1449   0.341013E+04  -0.132347E+03   0.778460E-05  -0.132347E+03   0.432304E+02  -0.288483E-06   0.778460E-05  -0.288483E-06   0.857745E-08
  1450   0.340616E+04  -0.129211E+03   0.776330E-05  -0.129211E+03   0.429298E+02  -0.277214E-06   0.776330E-05  -0.277214E-06   0.856243E-08
  1451   0.340200E+04  -0.126072E+03   0.774151E-05  -0.126072E+03   0.426449E+02  -0.265939E-06   0.774151E-05  -0.265939E-06   0.854744E-08
  1452   0.339751E+04  -0.122931E+03   0.771922E-05  -0.122931E+03   0.423749E+02  -0.254659E-06   0.771922E-05  -0.254659E-06   0.853247E-08
  1453   0.339283E+04  -0.119786E+03   0.769645E-05  -0.119786E+03   0.421204E+02  -0.243375E-06   0.769645E-05  -0.243375E-06   0.851753E-08
  1454   0.338796E+04  -0.116640E+03   0.767321E-05  -0.116640E+03   0.418814E+02  -0.232091E-06   0.767321E-05  -0.232091E-06   0.850262E-08
  1455   0.338285E+04  -0.113495E+03   0.764950E-05  -0.113495E+03   0.416570E+02  -0.220807E-06   0.764950E-05  -0.220807E-06   0.848774E-08
  1456   0.337747E+04  -0.110353E+03   0.762533E-05  -0.110353E+03   0.414486E+02  -0.209526E-06   0.762533E-05  -0.209526E-06   0.847288E-08
  1457   0.337177E+04  -0.107212E+03   0.760071E-05  -0.107212E+03   0.412541E+02  -0.198249E-06   0.760071E-05  -0.198249E-06   0.845806E-08
  1458   0.336597E+04  -0.104074E+03   0.757564E-05  -0.104074E+03   0.410754E+02  -0.186978E-06   0.757564E-05  -0.186978E-06   0.844326E-08
  1459   0.335992E+04  -0.100939E+03   0.755013E-05  -0.100939E+03   0.409110E+02  -0.175715E-06   0.755013E-05  -0.175715E-06   0.842849E-08
  1460   0.335362E+04  -0.978108E+02   0.752419E-05  -0.978108E+02   0.407625E+02  -0.164462E-06   0.752419E-05  -0.164462E-06   0.841374E-08
  1461   0.334715E+04  -0.946899E+02   0.749783E-05  -0.946899E+02   0.406266E+02  -0.153220E-06   0.749783E-05  -0.153220E-06   0.839903E-08
  1462   0.334044E+04  -0.915763E+02   0.747106E-05  -0.915763E+02   0.405064E+02  -0.141991E-06   0.747106E-05  -0.141991E-06   0.838434E-08
  1463   0.333341E+04  -0.884707E+02   0.744388E-05  -0.884707E+02   0.404009E+02  -0.130778E-06   0.744388E-05  -0.130778E-06   0.836968E-08
  1464   0.332629E+04  -0.853748E+02   0.741630E-05  -0.853748E+02   0.403094E+02  -0.119581E-06   0.741630E-05  -0.119581E-06   0.835504E-08
  1465   0.331886E+04  -0.822899E+02   0.738832E-05  -0.822899E+02   0.402325E+02  -0.108404E-06   0.738832E-05  -0.108404E-06   0.834044E-08
  1466   0.331134E+04  -0.792163E+02   0.735997E-05  -0.792163E+02   0.401702E+02  -0.972467E-07   0.735997E-05  -0.972467E-07   0.832586E-08
  1467   0.330351E+04  -0.761561E+02   0.733123E-05  -0.761561E+02   0.401217E+02  -0.861121E-07   0.733123E-05  -0.861121E-07   0.831131E-08
  1468   0.329552E+04  -0.731094E+02   0.730213E-05  -0.731094E+02   0.400876E+02  -0.750018E-07   0.730213E-05  -0.750018E-07   0.829678E-08
  1469   0.328738E+04  -0.700778E+02   0.727266E-05  -0.700778E+02   0.400671E+02  -0.639175E-07   0.727266E-05  -0.639175E-07   0.828229E-08
  1470   0.327886E+04  -0.670612E+02   0.724284E-05  -0.670612E+02   0.400601E+02  -0.528611E-07   0.724284E-05  -0.528611E-07   0.826782E-08
  1471   0.327034E+04  -0.640628E+02   0.721267E-05  -0.640628E+02   0.400680E+02  -0.418344E-07   0.721267E-05  -0.418344E-07   0.825337E-08
  1472   0.326160E+04  -0.610817E+02   0.718216E-05  -0.610817E+02   0.400893E+02  -0.308392E-07   0.718216E-05  -0.308392E-07   0.823896E-08
  1473   0.325263E+04  -0.581204E+02   0.715132E-05  -0.581204E+02   0.401239E+02  -0.198773E-07   0.715132E-05  -0.198773E-07   0.822457E-08
  1474   0.324336E+04  -0.551781E+02   0.712016E-05  -0.551781E+02   0.401718E+02  -0.895058E-08   0.712016E-05  -0.895058E-08   0.821021E-08
  1475   0.323403E+04  -0.522570E+02   0.708868E-05  -0.522570E+02   0.402327E+02   0.193917E-08   0.708868E-05   0.193917E-08   0.819587E-08
  1476   0.322447E+04  -0.493587E+02   0.705689E-05  -0.493587E+02   0.403075E+02   0.127901E-07   0.705689E-05   0.127901E-07   0.818156E-08
  1477   0.321478E+04  -0.464826E+02   0.702481E-05  -0.464826E+02   0.403954E+02   0.236005E-07   0.702481E-05   0.236005E-07   0.816728E-08
  1478   0.320487E+04  -0.436308E+02   0.699242E-05  -0.436308E+02   0.404961E+02   0.343684E-07   0.699242E-05   0.343684E-07   0.815302E-08
  1479   0.319483E+04  -0.408044E+02   0.695975E-05  -0.408044E+02   0.406104E+02   0.450922E-07   0.695975E-05   0.450922E-07   0.813880E-08
  1480   0.318457E+04  -0.380038E+02   0.692680E-05  -0.380038E+02   0.407375E+02   0.557698E-07   0.692680E-05   0.557698E-07   0.812459E-08
  1481   0.317412E+04  -0.352302E+02   0.689359E-05  -0.352302E+02   0.408766E+02   0.663996E-07   0.689359E-05   0.663996E-07   0.811042E-08
  1482   0.316353E+04  -0.324845E+02   0.686010E-05  -0.324845E+02   0.410290E+02   0.769797E-07   0.686010E-05   0.769797E-07   0.809627E-08
  1483   0.315277E+04  -0.297680E+02   0.682636E-05  -0.297680E+02   0.411940E+02   0.875082E-07   0.682636E-05   0.875082E-07   0.808214E-08
  1484   0.314186E+04  -0.270813E+02   0.679238E-05  -0.270813E+02   0.413707E+02   0.979835E-07   0.679238E-05   0.979835E-07   0.806805E-08
  1485   0.313077E+04  -0.244258E+02   0.675815E-05  -0.244258E+02   0.415599E+02   0.108404E-06   0.675815E-05   0.108404E-06   0.805397E-08
  1486   0.311952E+04  -0.218020E+02   0.672369E-05  -0.218020E+02   0.417621E+02   0.118767E-06   0.672369E-05   0.118767E-06   0.803993E-08
  1487   0.310810E+04  -0.192111E+02   0.668900E-05  -0.192111E+02   0.419750E+02   0.129071E-06   0.668900E-05   0.129071E-06   0.802591E-08
  1488   0.309655E+04  -0.166541E+02   0.665410E-05  -0.166541E+02   0.422009E+02   0.139315E-06   0.665410E-05   0.139315E-06   0.801192E-08
  1489   0.308483E+04  -0.141320E+02   0.661898E-05  -0.141320E+02   0.424389E+02   0.149496E-06   0.661898E-05   0.149496E-06   0.799795E-08
  1490   0.307296E+04  -0.116456E+02   0.658366E-05  -0.116456E+02   0.426875E+02   0.159613E-06   0.658366E-05   0.159613E-06   0.798401E-08
  1491   0.306095E+04  -0.919605E+01   0.654815E-05  -0.919605E+01   0.429480E+02   0.169664E-06   0.654815E-05   0.169664E-06   0.797009E-08
  1492   0.304880E+04  -0.678413E+01   0.651245E-05  -0.678413E+01   0.432204E+02   0.179648E-06   0.651245E-05   0.179648E-06   0.795620E-08
  1493   0.303651E+04  -0.441089E+01   0.647657E-05  -0.441089E+01   0.435031E+02   0.189561E-06   0.647657E-05   0.189561E-06   0.794233E-08
  1494   0.302407E+04  -0.207724E+01   0.644051E-05  -0.207724E+01   0.437975E+02   0.199403E-06   0.644051E-05   0.199403E-06   0.792850E-08
  1495   0.301151E+04   0.215908E+00   0.640430E-05   0.215908E+00   0.441036E+02   0.209172E-06   0.640430E-05   0.209172E-06   0.791468E-08
  1496   0.299881E+04   0.246768E+01   0.636792E-05   0.246768E+01   0.444205E+02   0.218865E-06   0.636792E-05   0.218865E-06   0.790089E-08
  1497   0.298597E+04   0.467707E+01   0.633139E-05   0.467707E+01   0.447475E+02   0.228482E-06   0.633139E-05   0.228482E-06   0.788713E-08
  1498   0.297302E+04   0.684313E+01   0.629472E-05   0.684313E+01   0.450859E+02   0.238020E-06   0.629472E-05   0.238020E-06   0.787339E-08
  1499   0.295994E+04   0.896507E+01   0.625792E-05   0.896507E+01   0.454341E+02   0.247477E-06   0.625792E-05   0.247477E-06   0.785968E-08
  1500   0.294674E+04   0.110419E+02   0.622099E-05   0.110419E+02   0.457937E+02   0.256852E-06   0.622099E-05   0.256852E-06   0.784599E-08
  1501   0.293342E+04   0.130730E+02   0.618394E-05   0.130730E+02   0.461629E+02   0.266142E-06   0.618394E-05   0.266142E-06   0.783233E-08
  1502   0.291998E+04   0.150576E+02   0.614677E-05   0.150576E+02   0.465424E+02   0.275349E-06   0.614677E-05   0.275349E-06   0.781869E-08
  1503   0.290644E+04   0.169959E+02   0.610949E-05   0.169959E+02   0.469320E+02   0.284471E-06   0.610949E-05   0.284471E-06   0.780508E-08
  1504   0.289279E+04   0.188878E+02   0.607209E-05   0.188878E+02   0.473306E+02   0.293509E-06   0.607209E-05   0.293509E-06   0.779149E-08
  1505   0.287903E+04   0.207329E+02   0.603458E-05   0.207329E+02   0.477389E+02   0.302463E-06   0.603458E-05   0.302463E-06   0.777793E-08
  1506   0.286517E+04   0.225312E+02   0.599696E-05   0.225312E+02   0.481559E+02   0.311332E-06   0.599696E-05   0.311332E-06   0.776439E-08
  1507   0.285123E+04   0.242826E+02   0.595923E-05   0.242826E+02   0.485822E+02   0.320117E-06   0.595923E-05   0.320117E-06   0.775088E-08
  1508   0.283719E+04   0.259866E+02   0.592140E-05   0.259866E+02   0.490167E+02   0.328817E-06   0.592140E-05   0.328817E-06   0.773739E-08
  1509   0.282306E+04   0.276432E+02   0.588347E-05   0.276432E+02   0.494585E+02   0.337433E-06   0.588347E-05   0.337433E-06   0.772393E-08
  1510   0.280886E+04   0.292522E+02   0.584544E-05   0.292522E+02   0.499097E+02   0.345965E-06   0.584544E-05   0.345965E-06   0.771049E-08
  1511   0.279457E+04   0.308141E+02   0.580730E-05   0.308141E+02   0.503678E+02   0.354411E-06   0.580730E-05   0.354411E-06   0.769708E-08
  1512   0.278021E+04   0.323267E+02   0.576907E-05   0.323267E+02   0.508334E+02   0.362774E-06   0.576907E-05   0.362774E-06   0.768369E-08
  1513   0.276577E+04   0.337929E+02   0.573075E-05   0.337929E+02   0.513062E+02   0.371051E-06   0.573075E-05   0.371051E-06   0.767032E-08
  1514   0.275128E+04   0.352103E+02   0.569233E-05   0.352103E+02   0.517869E+02   0.379244E-06   0.569233E-05   0.379244E-06   0.765698E-08
  1515   0.273674E+04   0.365805E+02   0.565382E-05   0.365805E+02   0.522736E+02   0.387353E-06   0.565382E-05   0.387353E-06   0.764367E-08
  1516   0.272213E+04   0.379010E+02   0.561522E-05   0.379010E+02   0.527662E+02   0.395376E-06   0.561522E-05   0.395376E-06   0.763038E-08
  1517   0.270746E+04   0.391741E+02   0.557654E-05   0.391741E+02   0.532652E+02   0.403315E-06   0.557654E-05   0.403315E-06   0.761711E-08
  1518   0.269275E+04   0.403996E+02   0.553777E-05   0.403996E+02   0.537705E+02   0.411169E-06   0.553777E-05   0.411169E-06   0.760387E-08
  1519   0.267799E+04   0.415746E+02   0.549893E-05   0.415746E+02   0.542802E+02   0.418938E-06   0.549893E-05   0.418938E-06   0.759065E-08
  1520   0.266320E+04   0.427019E+02   0.546000E-05   0.427019E+02   0.547958E+02   0.426623E-06   0.546000E-05   0.426623E-06   0.757745E-08
  1521   0.264836E+04   0.437807E+02   0.542099E-05   0.437807E+02   0.553170E+02   0.434222E-06   0.542099E-05   0.434222E-06   0.756428E-08
  1522   0.263349E+04   0.448102E+02   0.538190E-05   0.448102E+02   0.558421E+02   0.441737E-06   0.538190E-05   0.441737E-06   0.755114E-08
