#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1254   0.710176E+03   0.496572E+01   0.739004E-06   0.496572E+01   0.237005E+02  -0.258236E-06   0.739004E-06  -0.258236E-06   0.257153E-08
  1255   0.706624E+03   0.450400E+01   0.751056E-06   0.450400E+01   0.238639E+02  -0.259982E-06   0.751056E-06  -0.259982E-06   0.256680E-08
  1256   0.703209E+03   0.403022E+01   0.763038E-06   0.403022E+01   0.240241E+02  -0.261690E-06   0.763038E-06  -0.261690E-06   0.256209E-08
  1257   0.699785E+03   0.354437E+01   0.774953E-06   0.354437E+01   0.241828E+02  -0.263359E-06   0.774953E-06  -0.263359E-06   0.255739E-08
  1258   0.696349E+03   0.304683E+01   0.786800E-06   0.304683E+01   0.243383E+02  -0.264992E-06   0.786800E-06  -0.264992E-06   0.255269E-08
  1259   0.692978E+03   0.253780E+01   0.798582E-06   0.253780E+01   0.244922E+02  -0.266587E-06   0.798582E-06  -0.266587E-06   0.254801E-08
  1260   0.689671E+03   0.201761E+01   0.810299E-06   0.201761E+01   0.246431E+02  -0.268144E-06   0.810299E-06  -0.268144E-06   0.254334E-08
  1261   0.686428E+03   0.148643E+01   0.821953E-06   0.148643E+01   0.247923E+02  -0.269665E-06   0.821953E-06  -0.269665E-06   0.253867E-08
  1262   0.683249E+03   0.944711E+00   0.833544E-06   0.944711E+00   0.249391E+02  -0.271148E-06   0.833544E-06  -0.271148E-06   0.253402E-08
  1263   0.680135E+03   0.392415E+00   0.845074E-06   0.392415E+00   0.250828E+02  -0.272595E-06   0.845074E-06  -0.272595E-06   0.252938E-08
  1264   0.677010E+03  -0.170215E+00   0.856544E-06  -0.170215E+00   0.252242E+02  -0.274004E-06   0.856544E-06  -0.274004E-06   0.252475E-08
  1265   0.674025E+03  -0.742711E+00   0.867954E-06  -0.742711E+00   0.253624E+02  -0.275377E-06   0.867954E-06  -0.275377E-06   0.252013E-08
  1266   0.671030E+03  -0.132468E+01   0.879306E-06  -0.132468E+01   0.254983E+02  -0.276714E-06   0.879306E-06  -0.276714E-06   0.251552E-08
  1267   0.668099E+03  -0.191617E+01   0.890602E-06  -0.191617E+01   0.256303E+02  -0.278014E-06   0.890602E-06  -0.278014E-06   0.251091E-08
  1268   0.665241E+03  -0.251685E+01   0.901841E-06  -0.251685E+01   0.257615E+02  -0.279278E-06   0.901841E-06  -0.279278E-06   0.250632E-08
  1269   0.662456E+03  -0.312598E+01   0.913026E-06  -0.312598E+01   0.258873E+02  -0.280506E-06   0.913026E-06  -0.280506E-06   0.250174E-08
  1270   0.659705E+03  -0.374448E+01   0.924157E-06  -0.374448E+01   0.260107E+02  -0.281698E-06   0.924157E-06  -0.281698E-06   0.249717E-08
  1271   0.657027E+03  -0.437077E+01   0.935235E-06  -0.437077E+01   0.261318E+02  -0.282854E-06   0.935235E-06  -0.282854E-06   0.249261E-08
  1272   0.654393E+03  -0.500491E+01   0.946262E-06  -0.500491E+01   0.262497E+02  -0.283974E-06   0.946262E-06  -0.283974E-06   0.248806E-08
  1273   0.651801E+03  -0.564695E+01   0.957238E-06  -0.564695E+01   0.263638E+02  -0.285059E-06   0.957238E-06  -0.285059E-06   0.248352E-08
  1274   0.649282E+03  -0.629619E+01   0.968165E-06  -0.629619E+01   0.264740E+02  -0.286109E-06   0.968165E-06  -0.286109E-06   0.247899E-08
  1275   0.646821E+03  -0.695194E+01   0.979044E-06  -0.695194E+01   0.265819E+02  -0.287123E-06   0.979044E-06  -0.287123E-06   0.247447E-08
  1276   0.644411E+03  -0.761500E+01   0.989876E-06  -0.761500E+01   0.266866E+02  -0.288102E-06   0.989876E-06  -0.288102E-06   0.246995E-08
  1277   0.642066E+03  -0.828393E+01   0.100066E-05  -0.828393E+01   0.267883E+02  -0.289046E-06   0.100066E-05  -0.289046E-06   0.246545E-08
  1278   0.639780E+03  -0.895952E+01   0.101140E-05  -0.895952E+01   0.268860E+02  -0.289955E-06   0.101140E-05  -0.289955E-06   0.246096E-08
  1279   0.637560E+03  -0.964034E+01   0.102210E-05  -0.964034E+01   0.269799E+02  -0.290829E-06   0.102210E-05  -0.290829E-06   0.245648E-08
  1280   0.635406E+03  -0.103279E+02   0.103275E-05  -0.103279E+02   0.270714E+02  -0.291669E-06   0.103275E-05  -0.291669E-06   0.245201E-08
  1281   0.633311E+03  -0.110194E+02   0.104337E-05  -0.110194E+02   0.271591E+02  -0.292474E-06   0.104337E-05  -0.292474E-06   0.244754E-08
  1282   0.631281E+03  -0.117162E+02   0.105394E-05  -0.117162E+02   0.272429E+02  -0.293245E-06   0.105394E-05  -0.293245E-06   0.244309E-08
  1283   0.629311E+03  -0.124177E+02   0.106447E-05  -0.124177E+02   0.273235E+02  -0.293981E-06   0.106447E-05  -0.293981E-06   0.243865E-08
  1284   0.627407E+03  -0.131239E+02   0.107496E-05  -0.131239E+02   0.274003E+02  -0.294684E-06   0.107496E-05  -0.294684E-06   0.243421E-08
  1285   0.625555E+03  -0.138335E+02   0.108542E-05  -0.138335E+02   0.274740E+02  -0.295352E-06   0.108542E-05  -0.295352E-06   0.242979E-08
  1286   0.623769E+03  -0.145472E+02   0.109584E-05  -0.145472E+02   0.275430E+02  -0.295987E-06   0.109584E-05  -0.295987E-06   0.242537E-08
  1287   0.622050E+03  -0.152635E+02   0.110623E-05  -0.152635E+02   0.276090E+02  -0.296588E-06   0.110623E-05  -0.296588E-06   0.242097E-08
  1288   0.620398E+03  -0.159840E+02   0.111658E-05  -0.159840E+02   0.276710E+02  -0.297156E-06   0.111658E-05  -0.297156E-06   0.241657E-08
  1289   0.618806E+03  -0.167058E+02   0.112690E-05  -0.167058E+02   0.277300E+02  -0.297690E-06   0.112690E-05  -0.297690E-06   0.241219E-08
  1290   0.617273E+03  -0.174312E+02   0.113719E-05  -0.174312E+02   0.277843E+02  -0.298191E-06   0.113719E-05  -0.298191E-06   0.240781E-08
  1291   0.615807E+03  -0.181587E+02   0.114744E-05  -0.181587E+02   0.278355E+02  -0.298659E-06   0.114744E-05  -0.298659E-06   0.240344E-08
  1292   0.614400E+03  -0.188884E+02   0.115767E-05  -0.188884E+02   0.278813E+02  -0.299093E-06   0.115767E-05  -0.299093E-06   0.239908E-08
  1293   0.613054E+03  -0.196203E+02   0.116787E-05  -0.196203E+02   0.279255E+02  -0.299495E-06   0.116787E-05  -0.299495E-06   0.239473E-08
  1294   0.611782E+03  -0.203507E+02   0.117804E-05  -0.203507E+02   0.279651E+02  -0.299864E-06   0.117804E-05  -0.299864E-06   0.239040E-08
  1295   0.610564E+03  -0.210843E+02   0.118818E-05  -0.210843E+02   0.280007E+02  -0.300201E-06   0.118818E-05  -0.300201E-06   0.238607E-08
  1296   0.609405E+03  -0.218165E+02   0.119830E-05  -0.218165E+02   0.280333E+02  -0.300505E-06   0.119830E-05  -0.300505E-06   0.238174E-08
  1297   0.608314E+03  -0.225504E+02   0.120840E-05  -0.225504E+02   0.280620E+02  -0.300777E-06   0.120840E-05  -0.300777E-06   0.237743E-08
  1298   0.607283E+03  -0.232838E+02   0.121847E-05  -0.232838E+02   0.280868E+02  -0.301017E-06   0.121847E-05  -0.301017E-06   0.237313E-08
  1299   0.606305E+03  -0.240175E+02   0.122852E-05  -0.240175E+02   0.281077E+02  -0.301224E-06   0.122852E-05  -0.301224E-06   0.236884E-08
  1300   0.605403E+03  -0.247501E+02   0.123855E-05  -0.247501E+02   0.281240E+02  -0.301400E-06   0.123855E-05  -0.301400E-06   0.236455E-08
  1301   0.604561E+03  -0.254816E+02   0.124856E-05  -0.254816E+02   0.281379E+02  -0.301543E-06   0.124856E-05  -0.301543E-06   0.236028E-08
  1302   0.603773E+03  -0.262113E+02   0.125855E-05  -0.262113E+02   0.281472E+02  -0.301655E-06   0.125855E-05  -0.301655E-06   0.235601E-08
  1303   0.603046E+03  -0.269406E+02   0.126851E-05  -0.269406E+02   0.281526E+02  -0.301736E-06   0.126851E-05  -0.301736E-06   0.235175E-08
  1304   0.602380E+03  -0.276675E+02   0.127844E-05  -0.276675E+02   0.281548E+02  -0.301784E-06   0.127844E-05  -0.301784E-06   0.234751E-08
  1305   0.601775E+03  -0.283933E+02   0.128834E-05  -0.283933E+02   0.281523E+02  -0.301802E-06   0.128834E-05  -0.301802E-06   0.234327E-08
  1306   0.601218E+03  -0.291151E+02   0.129821E-05  -0.291151E+02   0.281474E+02  -0.301787E-06   0.129821E-05  -0.301787E-06   0.233904E-08
  1307   0.600737E+03  -0.298337E+02   0.130803E-05  -0.298337E+02   0.281377E+02  -0.301741E-06   0.130803E-05  -0.301741E-06   0.233482E-08
  1308   0.600310E+03  -0.305512E+02   0.131782E-05  -0.305512E+02   0.281242E+02  -0.301663E-06   0.131782E-05  -0.301663E-06   0.233060E-08
  1309   0.599931E+03  -0.312633E+02   0.132757E-05  -0.312633E+02   0.281059E+02  -0.301554E-06   0.132757E-05  -0.301554E-06   0.232640E-08
  1310   0.599622E+03  -0.319730E+02   0.133727E-05  -0.319730E+02   0.280851E+02  -0.301414E-06   0.133727E-05  -0.301414E-06   0.232221E-08
  1311   0.599361E+03  -0.326779E+02   0.134692E-05  -0.326779E+02   0.280603E+02  -0.301242E-06   0.134692E-05  -0.301242E-06   0.231802E-08
  1312   0.599185E+03  -0.333782E+02   0.135652E-05  -0.333782E+02   0.280322E+02  -0.301039E-06   0.135652E-05  -0.301039E-06   0.231384E-08
  1313   0.599042E+03  -0.340745E+02   0.136606E-05  -0.340745E+02   0.279994E+02  -0.300804E-06   0.136606E-05  -0.300804E-06   0.230967E-08
  1314   0.598962E+03  -0.347648E+02   0.137554E-05  -0.347648E+02   0.279632E+02  -0.300538E-06   0.137554E-05  -0.300538E-06   0.230552E-08
  1315   0.598931E+03  -0.354503E+02   0.138497E-05  -0.354503E+02   0.279238E+02  -0.300242E-06   0.138497E-05  -0.300242E-06   0.230137E-08
  1316   0.598964E+03  -0.361298E+02   0.139432E-05  -0.361298E+02   0.278796E+02  -0.299913E-06   0.139432E-05  -0.299913E-06   0.229722E-08
  1317   0.599053E+03  -0.368038E+02   0.140362E-05  -0.368038E+02   0.278335E+02  -0.299554E-06   0.140362E-05  -0.299554E-06   0.229309E-08
  1318   0.599183E+03  -0.374711E+02   0.141284E-05  -0.374711E+02   0.277819E+02  -0.299164E-06   0.141284E-05  -0.299164E-06   0.228897E-08
  1319   0.599371E+03  -0.381330E+02   0.142199E-05  -0.381330E+02   0.277269E+02  -0.298742E-06   0.142199E-05  -0.298742E-06   0.228485E-08
  1320   0.599608E+03  -0.387873E+02   0.143106E-05  -0.387873E+02   0.276685E+02  -0.298290E-06   0.143106E-05  -0.298290E-06   0.228074E-08
  1321   0.599895E+03  -0.394355E+02   0.144006E-05  -0.394355E+02   0.276075E+02  -0.297807E-06   0.144006E-05  -0.297807E-06   0.227664E-08
  1322   0.600239E+03  -0.400755E+02   0.144897E-05  -0.400755E+02   0.275409E+02  -0.297292E-06   0.144897E-05  -0.297292E-06   0.227255E-08
  1323   0.600634E+03  -0.407080E+02   0.145780E-05  -0.407080E+02   0.274717E+02  -0.296747E-06   0.145780E-05  -0.296747E-06   0.226847E-08
  1324   0.601079E+03  -0.413336E+02   0.146654E-05  -0.413336E+02   0.273990E+02  -0.296171E-06   0.146654E-05  -0.296171E-06   0.226440E-08
  1325   0.601567E+03  -0.419503E+02   0.147520E-05  -0.419503E+02   0.273230E+02  -0.295564E-06   0.147520E-05  -0.295564E-06   0.226034E-08
  1326   0.602113E+03  -0.425594E+02   0.148375E-05  -0.425594E+02   0.272434E+02  -0.294926E-06   0.148375E-05  -0.294926E-06   0.225628E-08
  1327   0.602688E+03  -0.431604E+02   0.149221E-05  -0.431604E+02   0.271612E+02  -0.294258E-06   0.149221E-05  -0.294258E-06   0.225223E-08
  1328   0.603329E+03  -0.437508E+02   0.150058E-05  -0.437508E+02   0.270755E+02  -0.293559E-06   0.150058E-05  -0.293559E-06   0.224819E-08
  1329   0.604006E+03  -0.443339E+02   0.150884E-05  -0.443339E+02   0.269857E+02  -0.292829E-06   0.150884E-05  -0.292829E-06   0.224416E-08
  1330   0.604728E+03  -0.449072E+02   0.151699E-05  -0.449072E+02   0.268923E+02  -0.292069E-06   0.151699E-05  -0.292069E-06   0.224014E-08
  1331   0.605501E+03  -0.454708E+02   0.152504E-05  -0.454708E+02   0.267962E+02  -0.291278E-06   0.152504E-05  -0.291278E-06   0.223612E-08
  1332   0.606304E+03  -0.460255E+02   0.153297E-05  -0.460255E+02   0.266965E+02  -0.290457E-06   0.153297E-05  -0.290457E-06   0.223212E-08
  1333   0.607160E+03  -0.465691E+02   0.154079E-05  -0.465691E+02   0.265934E+02  -0.289605E-06   0.154079E-05  -0.289605E-06   0.222812E-08
  1334   0.608052E+03  -0.471038E+02   0.154850E-05  -0.471038E+02   0.264882E+02  -0.288723E-06   0.154850E-05  -0.288723E-06   0.222413E-08
  1335   0.608983E+03  -0.476281E+02   0.155608E-05  -0.476281E+02   0.263788E+02  -0.287810E-06   0.155608E-05  -0.287810E-06   0.222015E-08
  1336   0.609959E+03  -0.481405E+02   0.156354E-05  -0.481405E+02   0.262672E+02  -0.286867E-06   0.156354E-05  -0.286867E-06   0.221618E-08
  1337   0.610973E+03  -0.486434E+02   0.157088E-05  -0.486434E+02   0.261514E+02  -0.285894E-06   0.157088E-05  -0.285894E-06   0.221221E-08
  1338   0.612017E+03  -0.491351E+02   0.157808E-05  -0.491351E+02   0.260335E+02  -0.284890E-06   0.157808E-05  -0.284890E-06   0.220826E-08
  1339   0.613108E+03  -0.496165E+02   0.158516E-05  -0.496165E+02   0.259120E+02  -0.283856E-06   0.158516E-05  -0.283856E-06   0.220431E-08
  1340   0.614230E+03  -0.500876E+02   0.159210E-05  -0.500876E+02   0.257883E+02  -0.282792E-06   0.159210E-05  -0.282792E-06   0.220037E-08
  1341   0.615384E+03  -0.505462E+02   0.159890E-05  -0.505462E+02   0.256626E+02  -0.281698E-06   0.159890E-05  -0.281698E-06   0.219644E-08
  1342   0.616569E+03  -0.509937E+02   0.160556E-05  -0.509937E+02   0.255332E+02  -0.280574E-06   0.160556E-05  -0.280574E-06   0.219251E-08
  1343   0.617793E+03  -0.514294E+02   0.161208E-05  -0.514294E+02   0.254009E+02  -0.279419E-06   0.161208E-05  -0.279419E-06   0.218860E-08
  1344   0.619050E+03  -0.518533E+02   0.161845E-05  -0.518533E+02   0.252658E+02  -0.278235E-06   0.161845E-05  -0.278235E-06   0.218469E-08
  1345   0.620324E+03  -0.522648E+02   0.162467E-05  -0.522648E+02   0.251292E+02  -0.277021E-06   0.162467E-05  -0.277021E-06   0.218079E-08
  1346   0.621638E+03  -0.526660E+02   0.163074E-05  -0.526660E+02   0.249889E+02  -0.275776E-06   0.163074E-05  -0.275776E-06   0.217690E-08
  1347   0.622985E+03  -0.530539E+02   0.163666E-05  -0.530539E+02   0.248464E+02  -0.274502E-06   0.163666E-05  -0.274502E-06   0.217301E-08
  1348   0.624349E+03  -0.534294E+02   0.164241E-05  -0.534294E+02   0.247018E+02  -0.273198E-06   0.164241E-05  -0.273198E-06   0.216914E-08
  1349   0.625754E+03  -0.537925E+02   0.164801E-05  -0.537925E+02   0.245534E+02  -0.271864E-06   0.164801E-05  -0.271864E-06   0.216527E-08
  1350   0.627170E+03  -0.541431E+02   0.165344E-05  -0.541431E+02   0.244043E+02  -0.270500E-06   0.165344E-05  -0.270500E-06   0.216141E-08
  1351   0.628620E+03  -0.544812E+02   0.165870E-05  -0.544812E+02   0.242521E+02  -0.269107E-06   0.165870E-05  -0.269107E-06   0.215755E-08
  1352   0.630081E+03  -0.548062E+02   0.166380E-05  -0.548062E+02   0.240978E+02  -0.267685E-06   0.166380E-05  -0.267685E-06   0.215371E-08
  1353   0.631575E+03  -0.551186E+02   0.166873E-05  -0.551186E+02   0.239426E+02  -0.266233E-06   0.166873E-05  -0.266233E-06   0.214987E-08
  1354   0.633082E+03  -0.554185E+02   0.167351E-05  -0.554185E+02   0.237845E+02  -0.264754E-06   0.167351E-05  -0.264754E-06   0.214604E-08
  1355   0.634622E+03  -0.557051E+02   0.167812E-05  -0.557051E+02   0.236240E+02  -0.263246E-06   0.167812E-05  -0.263246E-06   0.214222E-08
  1356   0.636181E+03  -0.559798E+02   0.168258E-05  -0.559798E+02   0.234628E+02  -0.261712E-06   0.168258E-05  -0.261712E-06   0.213841E-08
  1357   0.637752E+03  -0.562397E+02   0.168689E-05  -0.562397E+02   0.232985E+02  -0.260150E-06   0.168689E-05  -0.260150E-06   0.213460E-08
  1358   0.639327E+03  -0.564846E+02   0.169104E-05  -0.564846E+02   0.231326E+02  -0.258563E-06   0.169104E-05  -0.258563E-06   0.213080E-08
  1359   0.640922E+03  -0.567183E+02   0.169504E-05  -0.567183E+02   0.229652E+02  -0.256950E-06   0.169504E-05  -0.256950E-06   0.212701E-08
  1360   0.642514E+03  -0.569371E+02   0.169889E-05  -0.569371E+02   0.227976E+02  -0.255311E-06   0.169889E-05  -0.255311E-06   0.212323E-08
  1361   0.644141E+03  -0.571431E+02   0.170260E-05  -0.571431E+02   0.226263E+02  -0.253648E-06   0.170260E-05  -0.253648E-06   0.211945E-08
  1362   0.645758E+03  -0.573341E+02   0.170616E-05  -0.573341E+02   0.224541E+02  -0.251960E-06   0.170616E-05  -0.251960E-06   0.211568E-08
  1363   0.647395E+03  -0.575137E+02   0.170958E-05  -0.575137E+02   0.222802E+02  -0.250249E-06   0.170958E-05  -0.250249E-06   0.211192E-08
  1364   0.649014E+03  -0.576774E+02   0.171286E-05  -0.576774E+02   0.221055E+02  -0.248514E-06   0.171286E-05  -0.248514E-06   0.210817E-08
  1365   0.650728E+03  -0.578268E+02   0.171600E-05  -0.578268E+02   0.219291E+02  -0.246757E-06   0.171600E-05  -0.246757E-06   0.210442E-08
  1366   0.652373E+03  -0.579640E+02   0.171901E-05  -0.579640E+02   0.217511E+02  -0.244978E-06   0.171901E-05  -0.244978E-06   0.210069E-08
  1367   0.654024E+03  -0.580867E+02   0.172188E-05  -0.580867E+02   0.215714E+02  -0.243176E-06   0.172188E-05  -0.243176E-06   0.209696E-08
  1368   0.655754E+03  -0.581949E+02   0.172462E-05  -0.581949E+02   0.213923E+02  -0.241354E-06   0.172462E-05  -0.241354E-06   0.209323E-08
  1369   0.657416E+03  -0.582886E+02   0.172723E-05  -0.582886E+02   0.212108E+02  -0.239510E-06   0.172723E-05  -0.239510E-06   0.208952E-08
  1370   0.659084E+03  -0.583692E+02   0.172971E-05  -0.583692E+02   0.210291E+02  -0.237647E-06   0.172971E-05  -0.237647E-06   0.208581E-08
  1371   0.660757E+03  -0.584352E+02   0.173207E-05  -0.584352E+02   0.208464E+02  -0.235764E-06   0.173207E-05  -0.235764E-06   0.208211E-08
  1372   0.662437E+03  -0.584874E+02   0.173430E-05  -0.584874E+02   0.206628E+02  -0.233861E-06   0.173430E-05  -0.233861E-06   0.207842E-08
  1373   0.664122E+03  -0.585256E+02   0.173642E-05  -0.585256E+02   0.204789E+02  -0.231940E-06   0.173642E-05  -0.231940E-06   0.207473E-08
  1374   0.665814E+03  -0.585491E+02   0.173841E-05  -0.585491E+02   0.202941E+02  -0.230000E-06   0.173841E-05  -0.230000E-06   0.207105E-08
  1375   0.667512E+03  -0.585594E+02   0.174029E-05  -0.585594E+02   0.201082E+02  -0.228043E-06   0.174029E-05  -0.228043E-06   0.206738E-08
  1376   0.669217E+03  -0.585549E+02   0.174205E-05  -0.585549E+02   0.199221E+02  -0.226068E-06   0.174205E-05  -0.226068E-06   0.206372E-08
  1377   0.670928E+03  -0.585371E+02   0.174369E-05  -0.585371E+02   0.197365E+02  -0.224077E-06   0.174369E-05  -0.224077E-06   0.206006E-08
  1378   0.672646E+03  -0.585052E+02   0.174523E-05  -0.585052E+02   0.195484E+02  -0.222069E-06   0.174523E-05  -0.222069E-06   0.205641E-08
  1379   0.674296E+03  -0.584592E+02   0.174666E-05  -0.584592E+02   0.193622E+02  -0.220046E-06   0.174666E-05  -0.220046E-06   0.205277E-08
  1380   0.675953E+03  -0.583998E+02   0.174798E-05  -0.583998E+02   0.191735E+02  -0.218007E-06   0.174798E-05  -0.218007E-06   0.204914E-08
  1381   0.677617E+03  -0.583255E+02   0.174919E-05  -0.583255E+02   0.189860E+02  -0.215954E-06   0.174919E-05  -0.215954E-06   0.204551E-08
  1382   0.679140E+03  -0.582369E+02   0.175030E-05  -0.582369E+02   0.187982E+02  -0.213886E-06   0.175030E-05  -0.213886E-06   0.204189E-08
  1383   0.680818E+03  -0.581356E+02   0.175132E-05  -0.581356E+02   0.186100E+02  -0.211805E-06   0.175132E-05  -0.211805E-06   0.203827E-08
  1384   0.682355E+03  -0.580200E+02   0.175223E-05  -0.580200E+02   0.184223E+02  -0.209710E-06   0.175223E-05  -0.209710E-06   0.203467E-08
  1385   0.683899E+03  -0.578908E+02   0.175305E-05  -0.578908E+02   0.182342E+02  -0.207602E-06   0.175305E-05  -0.207602E-06   0.203107E-08
  1386   0.685451E+03  -0.577480E+02   0.175377E-05  -0.577480E+02   0.180465E+02  -0.205483E-06   0.175377E-05  -0.205483E-06   0.202748E-08
  1387   0.686937E+03  -0.575916E+02   0.175440E-05  -0.575916E+02   0.178592E+02  -0.203351E-06   0.175440E-05  -0.203351E-06   0.202389E-08
  1388   0.688578E+03  -0.574222E+02   0.175494E-05  -0.574222E+02   0.176715E+02  -0.201208E-06   0.175494E-05  -0.201208E-06   0.202032E-08
  1389   0.690079E+03  -0.572383E+02   0.175539E-05  -0.572383E+02   0.174842E+02  -0.199055E-06   0.175539E-05  -0.199055E-06   0.201674E-08
  1390   0.691513E+03  -0.570430E+02   0.175576E-05  -0.570430E+02   0.172979E+02  -0.196891E-06   0.175576E-05  -0.196891E-06   0.201318E-08
  1391   0.693030E+03  -0.568339E+02   0.175604E-05  -0.568339E+02   0.171120E+02  -0.194717E-06   0.175604E-05  -0.194717E-06   0.200962E-08
  1392   0.694480E+03  -0.566116E+02   0.175624E-05  -0.566116E+02   0.169265E+02  -0.192534E-06   0.175624E-05  -0.192534E-06   0.200607E-08
  1393   0.695939E+03  -0.563763E+02   0.175636E-05  -0.563763E+02   0.167420E+02  -0.190343E-06   0.175636E-05  -0.190343E-06   0.200253E-08
  1394   0.697332E+03  -0.561294E+02   0.175641E-05  -0.561294E+02   0.165578E+02  -0.188143E-06   0.175641E-05  -0.188143E-06   0.199900E-08
  1395   0.698733E+03  -0.558685E+02   0.175637E-05  -0.558685E+02   0.163739E+02  -0.185935E-06   0.175637E-05  -0.185935E-06   0.199547E-08
