#    L    TT             EE             TE             PP             TP          
  1103   0.106484E+04   0.167861E+02  -0.663012E+02   0.159651E+06  -0.620319E+01
  1104   0.106695E+04   0.165603E+02  -0.657385E+02   0.159339E+06  -0.628177E+01
  1105   0.106893E+04   0.163369E+02  -0.651608E+02   0.159026E+06  -0.635350E+01
  1106   0.107092E+04   0.161157E+02  -0.645665E+02   0.158715E+06  -0.641852E+01
  1107   0.107285E+04   0.158982E+02  -0.639572E+02   0.158404E+06  -0.647697E+01
  1108   0.107471E+04   0.156830E+02  -0.633336E+02   0.158095E+06  -0.652898E+01
  1109   0.107644E+04   0.154693E+02  -0.626947E+02   0.157785E+06  -0.657470E+01
  1110   0.107819E+04   0.152615E+02  -0.620420E+02   0.157477E+06  -0.661427E+01
  1111   0.107979E+04   0.150567E+02  -0.613747E+02   0.157169E+06  -0.664783E+01
  1112   0.108149E+04   0.148550E+02  -0.606950E+02   0.156862E+06  -0.667552E+01
  1113   0.108297E+04   0.146577E+02  -0.600007E+02   0.156556E+06  -0.669748E+01
  1114   0.108439E+04   0.144627E+02  -0.592945E+02   0.156251E+06  -0.671385E+01
  1115   0.108582E+04   0.142722E+02  -0.585765E+02   0.155946E+06  -0.672477E+01
  1116   0.108719E+04   0.140854E+02  -0.578458E+02   0.155642E+06  -0.673038E+01
  1117   0.108842E+04   0.139024E+02  -0.571039E+02   0.155339E+06  -0.673082E+01
  1118   0.108959E+04   0.137238E+02  -0.563492E+02   0.155036E+06  -0.672623E+01
  1119   0.109077E+04   0.135483E+02  -0.555846E+02   0.154735E+06  -0.671675E+01
  1120   0.109181E+04   0.133773E+02  -0.548094E+02   0.154434E+06  -0.670253E+01
  1121   0.109279E+04   0.132100E+02  -0.540227E+02   0.154133E+06  -0.668369E+01
  1122   0.109371E+04   0.130465E+02  -0.532274E+02   0.153834E+06  -0.666039E+01
  1123   0.109449E+04   0.128882E+02  -0.524228E+02   0.153535E+06  -0.663276E+01
  1124   0.109528E+04   0.127330E+02  -0.516087E+02   0.153236E+06  -0.660094E+01
  1125   0.109593E+04   0.125822E+02  -0.507851E+02   0.152939E+06  -0.656507E+01
  1126   0.109652E+04   0.124359E+02  -0.499543E+02   0.152642E+06  -0.652529E+01
  1127   0.109704E+04   0.122934E+02  -0.491153E+02   0.152346E+06  -0.648175E+01
  1128   0.109750E+04   0.121562E+02  -0.482695E+02   0.152051E+06  -0.643458E+01
  1129   0.109790E+04   0.120235E+02  -0.474156E+02   0.151756E+06  -0.638393E+01
  1130   0.109808E+04   0.118945E+02  -0.465555E+02   0.151462E+06  -0.632992E+01
  1131   0.109835E+04   0.117700E+02  -0.456901E+02   0.151169E+06  -0.627271E+01
  1132   0.109848E+04   0.116501E+02  -0.448177E+02   0.150877E+06  -0.621244E+01
  1133   0.109847E+04   0.115354E+02  -0.439406E+02   0.150585E+06  -0.614924E+01
  1134   0.109847E+04   0.114245E+02  -0.430578E+02   0.150294E+06  -0.608325E+01
  1135   0.109833E+04   0.113181E+02  -0.421702E+02   0.150003E+06  -0.601462E+01
  1136   0.109813E+04   0.112170E+02  -0.412798E+02   0.149714E+06  -0.594348E+01
  1137   0.109786E+04   0.111196E+02  -0.403837E+02   0.149425E+06  -0.586998E+01
  1138   0.109752E+04   0.110283E+02  -0.394855E+02   0.149136E+06  -0.579426E+01
  1139   0.109712E+04   0.109399E+02  -0.385829E+02   0.148849E+06  -0.571644E+01
  1140   0.109659E+04   0.108576E+02  -0.376787E+02   0.148562E+06  -0.563669E+01
  1141   0.109598E+04   0.107784E+02  -0.367716E+02   0.148275E+06  -0.555513E+01
  1142   0.109531E+04   0.107051E+02  -0.358628E+02   0.147990E+06  -0.547191E+01
  1143   0.109458E+04   0.106356E+02  -0.349531E+02   0.147705E+06  -0.538716E+01
  1144   0.109363E+04   0.105707E+02  -0.340424E+02   0.147420E+06  -0.530103E+01
  1145   0.109276E+04   0.105118E+02  -0.331307E+02   0.147137E+06  -0.521366E+01
  1146   0.109175E+04   0.104566E+02  -0.322186E+02   0.146854E+06  -0.512518E+01
  1147   0.109068E+04   0.104068E+02  -0.313069E+02   0.146572E+06  -0.503575E+01
  1148   0.108947E+04   0.103607E+02  -0.303953E+02   0.146290E+06  -0.494549E+01
  1149   0.108826E+04   0.103199E+02  -0.294855E+02   0.146009E+06  -0.485454E+01
  1150   0.108692E+04   0.102837E+02  -0.285765E+02   0.145729E+06  -0.476306E+01
  1151   0.108558E+04   0.102520E+02  -0.276691E+02   0.145450E+06  -0.467114E+01
  1152   0.108403E+04   0.102248E+02  -0.267640E+02   0.145171E+06  -0.457877E+01
  1153   0.108255E+04   0.102030E+02  -0.258619E+02   0.144892E+06  -0.448591E+01
  1154   0.108094E+04   0.101857E+02  -0.249613E+02   0.144615E+06  -0.439249E+01
  1155   0.107926E+04   0.101730E+02  -0.240645E+02   0.144338E+06  -0.429848E+01
  1156   0.107744E+04   0.101642E+02  -0.231721E+02   0.144062E+06  -0.420382E+01
  1157   0.107555E+04   0.101600E+02  -0.222827E+02   0.143786E+06  -0.410847E+01
  1158   0.107366E+04   0.101612E+02  -0.213985E+02   0.143511E+06  -0.401238E+01
  1159   0.107171E+04   0.101663E+02  -0.205187E+02   0.143237E+06  -0.391550E+01
  1160   0.106954E+04   0.101768E+02  -0.196456E+02   0.142963E+06  -0.381777E+01
  1161   0.106745E+04   0.101913E+02  -0.187768E+02   0.142690E+06  -0.371916E+01
  1162   0.106521E+04   0.102104E+02  -0.179147E+02   0.142418E+06  -0.361961E+01
  1163   0.106291E+04   0.102343E+02  -0.170592E+02   0.142146E+06  -0.351907E+01
  1164   0.106061E+04   0.102628E+02  -0.162103E+02   0.141875E+06  -0.341750E+01
  1165   0.105817E+04   0.102954E+02  -0.153680E+02   0.141604E+06  -0.331485E+01
  1166   0.105558E+04   0.103326E+02  -0.145337E+02   0.141334E+06  -0.321106E+01
  1167   0.105307E+04   0.103740E+02  -0.137074E+02   0.141065E+06  -0.310609E+01
  1168   0.105042E+04   0.104200E+02  -0.128885E+02   0.140797E+06  -0.299989E+01
  1169   0.104777E+04   0.104702E+02  -0.120798E+02   0.140529E+06  -0.289242E+01
  1170   0.104505E+04   0.105244E+02  -0.112783E+02   0.140261E+06  -0.278361E+01
  1171   0.104218E+04   0.105834E+02  -0.104871E+02   0.139995E+06  -0.267344E+01
  1172   0.103931E+04   0.106464E+02  -0.970531E+01   0.139729E+06  -0.256183E+01
  1173   0.103638E+04   0.107136E+02  -0.893299E+01   0.139463E+06  -0.244876E+01
  1174   0.103337E+04   0.107842E+02  -0.817123E+01   0.139199E+06  -0.233416E+01
  1175   0.103029E+04   0.108589E+02  -0.741994E+01   0.138934E+06  -0.221799E+01
  1176   0.102706E+04   0.109377E+02  -0.667984E+01   0.138671E+06  -0.210020E+01
  1177   0.102391E+04   0.110214E+02  -0.595048E+01   0.138408E+06  -0.198075E+01
  1178   0.102061E+04   0.111078E+02  -0.523251E+01   0.138146E+06  -0.185957E+01
  1179   0.101738E+04   0.111999E+02  -0.452615E+01   0.137884E+06  -0.173664E+01
  1180   0.101401E+04   0.112955E+02  -0.383167E+01   0.137623E+06  -0.161188E+01
  1181   0.101064E+04   0.113937E+02  -0.314937E+01   0.137362E+06  -0.148527E+01
  1182   0.100712E+04   0.114962E+02  -0.247953E+01   0.137102E+06  -0.135674E+01
  1183   0.100360E+04   0.116022E+02  -0.182228E+01   0.136843E+06  -0.122626E+01
  1184   0.100001E+04   0.117109E+02  -0.117801E+01   0.136584E+06  -0.109376E+01
  1185   0.996411E+03   0.118247E+02  -0.546774E+00   0.136326E+06  -0.959209E+00
  1186   0.992741E+03   0.119412E+02   0.709885E-01   0.136069E+06  -0.822550E+00
  1187   0.989069E+03   0.120613E+02   0.675168E+00   0.135812E+06  -0.683737E+00
  1188   0.985323E+03   0.121842E+02   0.126541E+01   0.135556E+06  -0.542719E+00
  1189   0.981500E+03   0.123107E+02   0.184179E+01   0.135300E+06  -0.399449E+00
  1190   0.977676E+03   0.124400E+02   0.240389E+01   0.135045E+06  -0.253878E+00
  1191   0.973775E+03   0.125730E+02   0.295178E+01   0.134790E+06  -0.105957E+00
  1192   0.969872E+03   0.127088E+02   0.348505E+01   0.134536E+06   0.443625E-01
  1193   0.965893E+03   0.128475E+02   0.400369E+01   0.134283E+06   0.197129E+00
  1194   0.961911E+03   0.129891E+02   0.450765E+01   0.134030E+06   0.352391E+00
  1195   0.957926E+03   0.131337E+02   0.499664E+01   0.133778E+06   0.510199E+00
  1196   0.953789E+03   0.132819E+02   0.547023E+01   0.133527E+06   0.670599E+00
  1197   0.949722E+03   0.134316E+02   0.592874E+01   0.133276E+06   0.833641E+00
  1198   0.945578E+03   0.135842E+02   0.637075E+01   0.133025E+06   0.999374E+00
  1199   0.941430E+03   0.137390E+02   0.679852E+01   0.132775E+06   0.116785E+01
  1200   0.937204E+03   0.138969E+02   0.721049E+01   0.132526E+06   0.133911E+01
  1201   0.933047E+03   0.140562E+02   0.760593E+01   0.132278E+06   0.151318E+01
  1202   0.928737E+03   0.142194E+02   0.798629E+01   0.132029E+06   0.169001E+01
  1203   0.924497E+03   0.143840E+02   0.835003E+01   0.131782E+06   0.186952E+01
  1204   0.920178E+03   0.145509E+02   0.869787E+01   0.131535E+06   0.205161E+01
  1205   0.915853E+03   0.147187E+02   0.902901E+01   0.131288E+06   0.223621E+01
  1206   0.911524E+03   0.148895E+02   0.934416E+01   0.131043E+06   0.242324E+01
  1207   0.907263E+03   0.150619E+02   0.964178E+01   0.130797E+06   0.261261E+01
  1208   0.902923E+03   0.152367E+02   0.992406E+01   0.130553E+06   0.280424E+01
  1209   0.898504E+03   0.154123E+02   0.101895E+02   0.130308E+06   0.299805E+01
  1210   0.894152E+03   0.155895E+02   0.104372E+02   0.130065E+06   0.319395E+01
  1211   0.889721E+03   0.157691E+02   0.106680E+02   0.129822E+06   0.339187E+01
  1212   0.885358E+03   0.159496E+02   0.108826E+02   0.129579E+06   0.359173E+01
  1213   0.880915E+03   0.161311E+02   0.110809E+02   0.129337E+06   0.379343E+01
  1214   0.876540E+03   0.163149E+02   0.112613E+02   0.129096E+06   0.399690E+01
  1215   0.872159E+03   0.164989E+02   0.114246E+02   0.128855E+06   0.420206E+01
  1216   0.867771E+03   0.166846E+02   0.115708E+02   0.128615E+06   0.440882E+01
  1217   0.863228E+03   0.168713E+02   0.117005E+02   0.128375E+06   0.461710E+01
  1218   0.858827E+03   0.170597E+02   0.118121E+02   0.128136E+06   0.482682E+01
  1219   0.854345E+03   0.172476E+02   0.119080E+02   0.127897E+06   0.503790E+01
  1220   0.849930E+03   0.174365E+02   0.119858E+02   0.127659E+06   0.525025E+01
  1221   0.845508E+03   0.176256E+02   0.120470E+02   0.127422E+06   0.546380E+01
  1222   0.841079E+03   0.178165E+02   0.120900E+02   0.127185E+06   0.567845E+01
  1223   0.836642E+03   0.180077E+02   0.121177E+02   0.126948E+06   0.589413E+01
  1224   0.832198E+03   0.181977E+02   0.121265E+02   0.126712E+06   0.611076E+01
  1225   0.827821E+03   0.183895E+02   0.121185E+02   0.126477E+06   0.632825E+01
  1226   0.823436E+03   0.185809E+02   0.120943E+02   0.126242E+06   0.654653E+01
  1227   0.819117E+03   0.187726E+02   0.120525E+02   0.126008E+06   0.676550E+01
  1228   0.814716E+03   0.189647E+02   0.119946E+02   0.125774E+06   0.698508E+01
  1229   0.810381E+03   0.191564E+02   0.119189E+02   0.125541E+06   0.720521E+01
  1230   0.805889E+03   0.193477E+02   0.118276E+02   0.125308E+06   0.742578E+01
  1231   0.801537E+03   0.195393E+02   0.117193E+02   0.125076E+06   0.764673E+01
  1232   0.797176E+03   0.197299E+02   0.115954E+02   0.124844E+06   0.786796E+01
  1233   0.792956E+03   0.199217E+02   0.114536E+02   0.124613E+06   0.808940E+01
  1234   0.788652E+03   0.201116E+02   0.112968E+02   0.124382E+06   0.831096E+01
  1235   0.784637E+03   0.203020E+02   0.111235E+02   0.124152E+06   0.853256E+01
  1236   0.780464E+03   0.204905E+02   0.109345E+02   0.123922E+06   0.875412E+01
  1237   0.776281E+03   0.206788E+02   0.107288E+02   0.123693E+06   0.897556E+01
  1238   0.772164E+03   0.208668E+02   0.105073E+02   0.123465E+06   0.919679E+01
  1239   0.768037E+03   0.210530E+02   0.102699E+02   0.123237E+06   0.941773E+01
  1240   0.763900E+03   0.212390E+02   0.100180E+02   0.123009E+06   0.963831E+01
  1241   0.759902E+03   0.214233E+02   0.975005E+01   0.122782E+06   0.985843E+01
  1242   0.755820E+03   0.216080E+02   0.946831E+01   0.122556E+06   0.100780E+02
  1243   0.751802E+03   0.217896E+02   0.916951E+01   0.122329E+06   0.102970E+02
  1244   0.747849E+03   0.219717E+02   0.885740E+01   0.122104E+06   0.105153E+02
  1245   0.743959E+03   0.221521E+02   0.853031E+01   0.121879E+06   0.107328E+02
  1246   0.740059E+03   0.223301E+02   0.818989E+01   0.121654E+06   0.109494E+02
  1247   0.736148E+03   0.225072E+02   0.783455E+01   0.121430E+06   0.111651E+02
  1248   0.732301E+03   0.226827E+02   0.746491E+01   0.121207E+06   0.113797E+02
  1249   0.728517E+03   0.228580E+02   0.708182E+01   0.120984E+06   0.115933E+02
  1250   0.724796E+03   0.230301E+02   0.668509E+01   0.120761E+06   0.118056E+02
  1251   0.721065E+03   0.232000E+02   0.627483E+01   0.120539E+06   0.120167E+02
  1252   0.717471E+03   0.233697E+02   0.585120E+01   0.120318E+06   0.122265E+02
  1253   0.713792E+03   0.235363E+02   0.541482E+01   0.120097E+06   0.124351E+02
  1254   0.710176E+03   0.237005E+02   0.496572E+01   0.119876E+06   0.126425E+02
  1255   0.706624E+03   0.238639E+02   0.450400E+01   0.119656E+06   0.128487E+02
  1256   0.703209E+03   0.240241E+02   0.403022E+01   0.119436E+06   0.130537E+02
  1257   0.699785E+03   0.241828E+02   0.354437E+01   0.119217E+06   0.132575E+02
  1258   0.696349E+03   0.243383E+02   0.304683E+01   0.118998E+06   0.134602E+02
  1259   0.692978E+03   0.244922E+02   0.253780E+01   0.118780E+06   0.136618E+02
  1260   0.689671E+03   0.246431E+02   0.201761E+01   0.118563E+06   0.138623E+02
  1261   0.686428E+03   0.247923E+02   0.148643E+01   0.118345E+06   0.140617E+02
  1262   0.683249E+03   0.249391E+02   0.944711E+00   0.118129E+06   0.142600E+02
  1263   0.680135E+03   0.250828E+02   0.392415E+00   0.117912E+06   0.144572E+02
  1264   0.677010E+03   0.252242E+02  -0.170215E+00   0.117697E+06   0.146535E+02
  1265   0.674025E+03   0.253624E+02  -0.742711E+00   0.117481E+06   0.148487E+02
  1266   0.671030E+03   0.254983E+02  -0.132468E+01   0.117267E+06   0.150429E+02
  1267   0.668099E+03   0.256303E+02  -0.191617E+01   0.117052E+06   0.152362E+02
  1268   0.665241E+03   0.257615E+02  -0.251685E+01   0.116838E+06   0.154285E+02
  1269   0.662456E+03   0.258873E+02  -0.312598E+01   0.116625E+06   0.156198E+02
  1270   0.659705E+03   0.260107E+02  -0.374448E+01   0.116412E+06   0.158103E+02
  1271   0.657027E+03   0.261318E+02  -0.437077E+01   0.116200E+06   0.159998E+02
  1272   0.654393E+03   0.262497E+02  -0.500491E+01   0.115987E+06   0.161885E+02
  1273   0.651801E+03   0.263638E+02  -0.564695E+01   0.115776E+06   0.163763E+02
  1274   0.649282E+03   0.264740E+02  -0.629619E+01   0.115565E+06   0.165632E+02
  1275   0.646821E+03   0.265819E+02  -0.695194E+01   0.115354E+06   0.167493E+02
  1276   0.644411E+03   0.266866E+02  -0.761500E+01   0.115144E+06   0.169347E+02
  1277   0.642066E+03   0.267883E+02  -0.828393E+01   0.114934E+06   0.171192E+02
  1278   0.639780E+03   0.268860E+02  -0.895952E+01   0.114725E+06   0.173030E+02
  1279   0.637560E+03   0.269799E+02  -0.964034E+01   0.114516E+06   0.174860E+02
  1280   0.635406E+03   0.270714E+02  -0.103279E+02   0.114308E+06   0.176683E+02
  1281   0.633311E+03   0.271591E+02  -0.110194E+02   0.114100E+06   0.178498E+02
  1282   0.631281E+03   0.272429E+02  -0.117162E+02   0.113893E+06   0.180307E+02
  1283   0.629311E+03   0.273235E+02  -0.124177E+02   0.113685E+06   0.182109E+02
  1284   0.627407E+03   0.274003E+02  -0.131239E+02   0.113479E+06   0.183905E+02
  1285   0.625555E+03   0.274740E+02  -0.138335E+02   0.113273E+06   0.185694E+02
  1286   0.623769E+03   0.275430E+02  -0.145472E+02   0.113067E+06   0.187477E+02
  1287   0.622050E+03   0.276090E+02  -0.152635E+02   0.112862E+06   0.189254E+02
  1288   0.620398E+03   0.276710E+02  -0.159840E+02   0.112657E+06   0.191025E+02
  1289   0.618806E+03   0.277300E+02  -0.167058E+02   0.112453E+06   0.192791E+02
  1290   0.617273E+03   0.277843E+02  -0.174312E+02   0.112249E+06   0.194551E+02
  1291   0.615807E+03   0.278355E+02  -0.181587E+02   0.112045E+06   0.196306E+02
  1292   0.614400E+03   0.278813E+02  -0.188884E+02   0.111842E+06   0.198055E+02
  1293   0.613054E+03   0.279255E+02  -0.196203E+02   0.111640E+06   0.199800E+02
  1294   0.611782E+03   0.279651E+02  -0.203507E+02   0.111438E+06   0.201541E+02
  1295   0.610564E+03   0.280007E+02  -0.210843E+02   0.111236E+06   0.203276E+02
  1296   0.609405E+03   0.280333E+02  -0.218165E+02   0.111035E+06   0.205008E+02
  1297   0.608314E+03   0.280620E+02  -0.225504E+02   0.110834E+06   0.206735E+02
  1298   0.607283E+03   0.280868E+02  -0.232838E+02   0.110633E+06   0.208458E+02
  1299   0.606305E+03   0.281077E+02  -0.240175E+02   0.110433E+06   0.210178E+02
  1300   0.605403E+03   0.281240E+02  -0.247501E+02   0.110234E+06   0.211894E+02
  1301   0.604561E+03   0.281379E+02  -0.254816E+02   0.110034E+06   0.213607E+02
  1302   0.603773E+03   0.281472E+02  -0.262113E+02   0.109836E+06   0.215315E+02
  1303   0.603046E+03   0.281526E+02  -0.269406E+02   0.109637E+06   0.217020E+02
  1304   0.602380E+03   0.281548E+02  -0.276675E+02   0.109439E+06   0.218719E+02
  1305   0.601775E+03   0.281523E+02  -0.283933E+02   0.109242E+06   0.220413E+02
  1306   0.601218E+03   0.281474E+02  -0.291151E+02   0.109045E+06   0.222101E+02
  1307   0.600737E+03   0.281377E+02  -0.298337E+02   0.108848E+06   0.223783E+02
  1308   0.600310E+03   0.281242E+02  -0.305512E+02   0.108652E+06   0.225458E+02
  1309   0.599931E+03   0.281059E+02  -0.312633E+02   0.108456E+06   0.227126E+02
  1310   0.599622E+03   0.280851E+02  -0.319730E+02   0.108261E+06   0.228785E+02
  1311   0.599361E+03   0.280603E+02  -0.326779E+02   0.108066E+06   0.230436E+02
  1312   0.599185E+03   0.280322E+02  -0.333782E+02   0.107871E+06   0.232078E+02
  1313   0.599042E+03   0.279994E+02  -0.340745E+02   0.107677E+06   0.233711E+02
  1314   0.598962E+03   0.279632E+02  -0.347648E+02   0.107483E+06   0.235334E+02
  1315   0.598931E+03   0.279238E+02  -0.354503E+02   0.107290E+06   0.236947E+02
  1316   0.598964E+03   0.278796E+02  -0.361298E+02   0.107097E+06   0.238548E+02
  1317   0.599053E+03   0.278335E+02  -0.368038E+02   0.106904E+06   0.240138E+02
  1318   0.599183E+03   0.277819E+02  -0.374711E+02   0.106712E+06   0.241716E+02
  1319   0.599371E+03   0.277269E+02  -0.381330E+02   0.106520E+06   0.243282E+02
  1320   0.599608E+03   0.276685E+02  -0.387873E+02   0.106329E+06   0.244834E+02
  1321   0.599895E+03   0.276075E+02  -0.394355E+02   0.106138E+06   0.246374E+02
  1322   0.600239E+03   0.275409E+02  -0.400755E+02   0.105947E+06   0.247899E+02
  1323   0.600634E+03   0.274717E+02  -0.407080E+02   0.105757E+06   0.249410E+02
  1324   0.601079E+03   0.273990E+02  -0.413336E+02   0.105568E+06   0.250905E+02
  1325   0.601567E+03   0.273230E+02  -0.419503E+02   0.105378E+06   0.252386E+02
  1326   0.602113E+03   0.272434E+02  -0.425594E+02   0.105189E+06   0.253850E+02
  1327   0.602688E+03   0.271612E+02  -0.431604E+02   0.105001E+06   0.255298E+02
  1328   0.603329E+03   0.270755E+02  -0.437508E+02   0.104812E+06   0.256729E+02
  1329   0.604006E+03   0.269857E+02  -0.443339E+02   0.104625E+06   0.258142E+02
  1330   0.604728E+03   0.268923E+02  -0.449072E+02   0.104437E+06   0.259537E+02
  1331   0.605501E+03   0.267962E+02  -0.454708E+02   0.104250E+06   0.260914E+02
  1332   0.606304E+03   0.266965E+02  -0.460255E+02   0.104064E+06   0.262272E+02
  1333   0.607160E+03   0.265934E+02  -0.465691E+02   0.103877E+06   0.263610E+02
  1334   0.608052E+03   0.264882E+02  -0.471038E+02   0.103691E+06   0.264929E+02
  1335   0.608983E+03   0.263788E+02  -0.476281E+02   0.103506E+06   0.266226E+02
  1336   0.609959E+03   0.262672E+02  -0.481405E+02   0.103321E+06   0.267503E+02
  1337   0.610973E+03   0.261514E+02  -0.486434E+02   0.103136E+06   0.268758E+02
  1338   0.612017E+03   0.260335E+02  -0.491351E+02   0.102952E+06   0.269991E+02
  1339   0.613108E+03   0.259120E+02  -0.496165E+02   0.102768E+06   0.271202E+02
  1340   0.614230E+03   0.257883E+02  -0.500876E+02   0.102584E+06   0.272389E+02
  1341   0.615384E+03   0.256626E+02  -0.505462E+02   0.102401E+06   0.273553E+02
  1342   0.616569E+03   0.255332E+02  -0.509937E+02   0.102218E+06   0.274693E+02
  1343   0.617793E+03   0.254009E+02  -0.514294E+02   0.102036E+06   0.275809E+02
  1344   0.619050E+03   0.252658E+02  -0.518533E+02   0.101854E+06   0.276899E+02
  1345   0.620324E+03   0.251292E+02  -0.522648E+02   0.101672E+06   0.277964E+02
  1346   0.621638E+03   0.249889E+02  -0.526660E+02   0.101491E+06   0.279002E+02
  1347   0.622985E+03   0.248464E+02  -0.530539E+02   0.101310E+06   0.280014E+02
  1348   0.624349E+03   0.247018E+02  -0.534294E+02   0.101129E+06   0.280999E+02
  1349   0.625754E+03   0.245534E+02  -0.537925E+02   0.100949E+06   0.281957E+02
  1350   0.627170E+03   0.244043E+02  -0.541431E+02   0.100769E+06   0.282886E+02
  1351   0.628620E+03   0.242521E+02  -0.544812E+02   0.100589E+06   0.283787E+02
  1352   0.630081E+03   0.240978E+02  -0.548062E+02   0.100410E+06   0.284659E+02
  1353   0.631575E+03   0.239426E+02  -0.551186E+02   0.100231E+06   0.285504E+02
  1354   0.633082E+03   0.237845E+02  -0.554185E+02   0.100053E+06   0.286321E+02
  1355   0.634622E+03   0.236240E+02  -0.557051E+02   0.998749E+05   0.287111E+02
  1356   0.636181E+03   0.234628E+02  -0.559798E+02   0.996972E+05   0.287874E+02
  1357   0.637752E+03   0.232985E+02  -0.562397E+02   0.995198E+05   0.288611E+02
  1358   0.639327E+03   0.231326E+02  -0.564846E+02   0.993428E+05   0.289321E+02
  1359   0.640922E+03   0.229652E+02  -0.567183E+02   0.991662E+05   0.290006E+02
  1360   0.642514E+03   0.227976E+02  -0.569371E+02   0.989899E+05   0.290666E+02
  1361   0.644141E+03   0.226263E+02  -0.571431E+02   0.988140E+05   0.291300E+02
  1362   0.645758E+03   0.224541E+02  -0.573341E+02   0.986384E+05   0.291910E+02
  1363   0.647395E+03   0.222802E+02  -0.575137E+02   0.984632E+05   0.292495E+02
  1364   0.649014E+03   0.221055E+02  -0.576774E+02   0.982884E+05   0.293056E+02
  1365   0.650728E+03   0.219291E+02  -0.578268E+02   0.981139E+05   0.293594E+02
  1366   0.652373E+03   0.217511E+02  -0.579640E+02   0.979397E+05   0.294109E+02
  1367   0.654024E+03   0.215714E+02  -0.580867E+02   0.977659E+05   0.294600E+02
  1368   0.655754E+03   0.213923E+02  -0.581949E+02   0.975924E+05   0.295069E+02
  1369   0.657416E+03   0.212108E+02  -0.582886E+02   0.974193E+05   0.295516E+02
  1370   0.659084E+03   0.210291E+02  -0.583692E+02   0.972465E+05   0.295941E+02
  1371   0.660757E+03   0.208464E+02  -0.584352E+02   0.970741E+05   0.296345E+02
  1372   0.662437E+03   0.206628E+02  -0.584874E+02   0.969020E+05   0.296727E+02
  1373   0.664122E+03   0.204789E+02  -0.585256E+02   0.967303E+05   0.297089E+02
  1374   0.665814E+03   0.202941E+02  -0.585491E+02   0.965589E+05   0.297430E+02
  1375   0.667512E+03   0.201082E+02  -0.585594E+02   0.963878E+05   0.297751E+02
  1376   0.669217E+03   0.199221E+02  -0.585549E+02   0.962171E+05   0.298052E+02
  1377   0.670928E+03   0.197365E+02  -0.585371E+02   0.960467E+05   0.298334E+02
  1378   0.672646E+03   0.195484E+02  -0.585052E+02   0.958767E+05   0.298597E+02
  1379   0.674296E+03   0.193622E+02  -0.584592E+02   0.957070E+05   0.298842E+02
  1380   0.675953E+03   0.191735E+02  -0.583998E+02   0.955376E+05   0.299068E+02
  1381   0.677617E+03   0.189860E+02  -0.583255E+02   0.953686E+05   0.299276E+02
  1382   0.679140E+03   0.187982E+02  -0.582369E+02   0.951999E+05   0.299467E+02
  1383   0.680818E+03   0.186100E+02  -0.581356E+02   0.950315E+05   0.299640E+02
  1384   0.682355E+03   0.184223E+02  -0.580200E+02   0.948635E+05   0.299797E+02
  1385   0.683899E+03   0.182342E+02  -0.578908E+02   0.946958E+05   0.299937E+02
  1386   0.685451E+03   0.180465E+02  -0.577480E+02   0.945285E+05   0.300061E+02
  1387   0.686937E+03   0.178592E+02  -0.575916E+02   0.943614E+05   0.300169E+02
  1388   0.688578E+03   0.176715E+02  -0.574222E+02   0.941947E+05   0.300262E+02
  1389   0.690079E+03   0.174842E+02  -0.572383E+02   0.940283E+05   0.300339E+02
  1390   0.691513E+03   0.172979E+02  -0.570430E+02   0.938623E+05   0.300402E+02
  1391   0.693030E+03   0.171120E+02  -0.568339E+02   0.936966E+05   0.300451E+02
  1392   0.694480E+03   0.169265E+02  -0.566116E+02   0.935312E+05   0.300485E+02
  1393   0.695939E+03   0.167420E+02  -0.563763E+02   0.933661E+05   0.300506E+02
  1394   0.697332E+03   0.165578E+02  -0.561294E+02   0.932013E+05   0.300514E+02
  1395   0.698733E+03   0.163739E+02  -0.558685E+02   0.930369E+05   0.300508E+02
  1396   0.700143E+03   0.161918E+02  -0.555967E+02   0.928728E+05   0.300490E+02
  1397   0.701487E+03   0.160100E+02  -0.553116E+02   0.927090E+05   0.300460E+02
  1398   0.702766E+03   0.158284E+02  -0.550140E+02   0.925455E+05   0.300418E+02
  1399   0.704054E+03   0.156494E+02  -0.547045E+02   0.923824E+05   0.300364E+02
  1400   0.705350E+03   0.154706E+02  -0.543832E+02   0.922196E+05   0.300299E+02
  1401   0.706582E+03   0.152920E+02  -0.540501E+02   0.920570E+05   0.300224E+02
  1402   0.707822E+03   0.151159E+02  -0.537057E+02   0.918948E+05   0.300137E+02
  1403   0.708997E+03   0.149408E+02  -0.533494E+02   0.917329E+05   0.300039E+02
  1404   0.710107E+03   0.147675E+02  -0.529818E+02   0.915714E+05   0.299931E+02
  1405   0.711300E+03   0.145943E+02  -0.526029E+02   0.914101E+05   0.299810E+02
  1406   0.712353E+03   0.144237E+02  -0.522141E+02   0.912492E+05   0.299678E+02
  1407   0.713340E+03   0.142540E+02  -0.518139E+02   0.910885E+05   0.299535E+02
  1408   0.714485E+03   0.140854E+02  -0.514030E+02   0.909282E+05   0.299380E+02
  1409   0.715415E+03   0.139192E+02  -0.509814E+02   0.907682E+05   0.299213E+02
  1410   0.716428E+03   0.137540E+02  -0.505505E+02   0.906085E+05   0.299034E+02
  1411   0.717375E+03   0.135905E+02  -0.501087E+02   0.904491E+05   0.298842E+02
  1412   0.718257E+03   0.134295E+02  -0.496568E+02   0.902900E+05   0.298639E+02
