#    L    TT             EE             BB             TE             PP             TP             EP          
  1040   0.896335E+03   0.329108E+02   0.270771E-05  -0.606788E+02   0.388363E-08   0.541300E-06   0.519515E-06
  1041   0.898309E+03   0.326931E+02   0.270296E-05  -0.614376E+02   0.387579E-08   0.521378E-06   0.517439E-06
  1042   0.900284E+03   0.324710E+02   0.269815E-05  -0.621785E+02   0.386797E-08   0.501626E-06   0.515309E-06
  1043   0.902335E+03   0.322460E+02   0.269329E-05  -0.628967E+02   0.386017E-08   0.482035E-06   0.513127E-06
  1044   0.904536E+03   0.320173E+02   0.268837E-05  -0.635962E+02   0.385239E-08   0.462592E-06   0.510890E-06
  1045   0.906664E+03   0.317878E+02   0.268338E-05  -0.642770E+02   0.384463E-08   0.443288E-06   0.508597E-06
  1046   0.908944E+03   0.315538E+02   0.267833E-05  -0.649315E+02   0.383689E-08   0.424111E-06   0.506248E-06
  1047   0.911300E+03   0.313169E+02   0.267320E-05  -0.655748E+02   0.382916E-08   0.405051E-06   0.503841E-06
  1048   0.913586E+03   0.310776E+02   0.266799E-05  -0.661919E+02   0.382146E-08   0.386098E-06   0.501375E-06
  1049   0.916023E+03   0.308360E+02   0.266270E-05  -0.667828E+02   0.381378E-08   0.367239E-06   0.498850E-06
  1050   0.918465E+03   0.305913E+02   0.265733E-05  -0.673551E+02   0.380611E-08   0.348465E-06   0.496264E-06
  1051   0.920985E+03   0.303443E+02   0.265186E-05  -0.679087E+02   0.379846E-08   0.329767E-06   0.493617E-06
  1052   0.923584E+03   0.300949E+02   0.264631E-05  -0.684361E+02   0.379083E-08   0.311150E-06   0.490909E-06
  1053   0.926113E+03   0.298431E+02   0.264067E-05  -0.689447E+02   0.378322E-08   0.292621E-06   0.488142E-06
  1054   0.928722E+03   0.295897E+02   0.263494E-05  -0.694345E+02   0.377563E-08   0.274188E-06   0.485316E-06
  1055   0.931335E+03   0.293346E+02   0.262914E-05  -0.698979E+02   0.376806E-08   0.255856E-06   0.482433E-06
  1056   0.934028E+03   0.290770E+02   0.262325E-05  -0.703424E+02   0.376051E-08   0.237634E-06   0.479494E-06
  1057   0.936801E+03   0.288178E+02   0.261728E-05  -0.707605E+02   0.375297E-08   0.219529E-06   0.476499E-06
  1058   0.939728E+03   0.285577E+02   0.261124E-05  -0.711594E+02   0.374545E-08   0.201548E-06   0.473451E-06
  1059   0.942587E+03   0.282951E+02   0.260513E-05  -0.715319E+02   0.373795E-08   0.183699E-06   0.470349E-06
  1060   0.945451E+03   0.280307E+02   0.259894E-05  -0.718852E+02   0.373047E-08   0.165987E-06   0.467195E-06
  1061   0.948322E+03   0.277662E+02   0.259269E-05  -0.722118E+02   0.372301E-08   0.148421E-06   0.463991E-06
  1062   0.951273E+03   0.274998E+02   0.258636E-05  -0.725192E+02   0.371557E-08   0.131008E-06   0.460737E-06
  1063   0.954082E+03   0.272325E+02   0.257998E-05  -0.727997E+02   0.370814E-08   0.113755E-06   0.457434E-06
  1064   0.957046E+03   0.269641E+02   0.257353E-05  -0.730684E+02   0.370074E-08   0.966689E-07   0.454084E-06
  1065   0.960018E+03   0.266939E+02   0.256701E-05  -0.733101E+02   0.369335E-08   0.797572E-07   0.450687E-06
  1066   0.962922E+03   0.264235E+02   0.256045E-05  -0.735249E+02   0.368598E-08   0.630271E-07   0.447244E-06
  1067   0.965981E+03   0.261527E+02   0.255382E-05  -0.737128E+02   0.367862E-08   0.464857E-07   0.443757E-06
  1068   0.968974E+03   0.258808E+02   0.254714E-05  -0.738810E+02   0.367129E-08   0.301402E-07   0.440228E-06
  1069   0.971975E+03   0.256094E+02   0.254041E-05  -0.740370E+02   0.366397E-08   0.139979E-07   0.436655E-06
  1070   0.975057E+03   0.253360E+02   0.253363E-05  -0.741659E+02   0.365667E-08  -0.193403E-08   0.433042E-06
  1071   0.977999E+03   0.250638E+02   0.252680E-05  -0.742676E+02   0.364939E-08  -0.176485E-07   0.429389E-06
  1072   0.981023E+03   0.247905E+02   0.251993E-05  -0.743420E+02   0.364213E-08  -0.331382E-07   0.425697E-06
  1073   0.984130E+03   0.245176E+02   0.251301E-05  -0.743965E+02   0.363488E-08  -0.483959E-07   0.421967E-06
  1074   0.987096E+03   0.242449E+02   0.250605E-05  -0.744311E+02   0.362765E-08  -0.634146E-07   0.418200E-06
  1075   0.990146E+03   0.239711E+02   0.249906E-05  -0.744457E+02   0.362044E-08  -0.781869E-07   0.414397E-06
  1076   0.993130E+03   0.236984E+02   0.249202E-05  -0.744329E+02   0.361325E-08  -0.927058E-07   0.410560E-06
  1077   0.996197E+03   0.234259E+02   0.248495E-05  -0.744074E+02   0.360608E-08  -0.106964E-06   0.406690E-06
  1078   0.999125E+03   0.231545E+02   0.247785E-05  -0.743394E+02   0.359892E-08  -0.120954E-06   0.402787E-06
  1079   0.100206E+04   0.228827E+02   0.247072E-05  -0.742661E+02   0.359178E-08  -0.134669E-06   0.398852E-06
  1080   0.100508E+04   0.226111E+02   0.246357E-05  -0.741725E+02   0.358465E-08  -0.148102E-06   0.394888E-06
  1081   0.100797E+04   0.223419E+02   0.245638E-05  -0.740512E+02   0.357755E-08  -0.161245E-06   0.390894E-06
  1082   0.101086E+04   0.220730E+02   0.244918E-05  -0.739095E+02   0.357046E-08  -0.174092E-06   0.386872E-06
  1083   0.101376E+04   0.218044E+02   0.244195E-05  -0.737474E+02   0.356339E-08  -0.186635E-06   0.382823E-06
  1084   0.101667E+04   0.215374E+02   0.243470E-05  -0.735648E+02   0.355634E-08  -0.198866E-06   0.378749E-06
  1085   0.101952E+04   0.212714E+02   0.242744E-05  -0.733543E+02   0.354930E-08  -0.210780E-06   0.374649E-06
  1086   0.102238E+04   0.210071E+02   0.242016E-05  -0.731380E+02   0.354228E-08  -0.222367E-06   0.370526E-06
  1087   0.102518E+04   0.207444E+02   0.241286E-05  -0.728788E+02   0.353528E-08  -0.233623E-06   0.366380E-06
  1088   0.102791E+04   0.204812E+02   0.240556E-05  -0.726138E+02   0.352829E-08  -0.244538E-06   0.362212E-06
  1089   0.103065E+04   0.202211E+02   0.239825E-05  -0.723205E+02   0.352132E-08  -0.255106E-06   0.358024E-06
  1090   0.103333E+04   0.199626E+02   0.239093E-05  -0.720214E+02   0.351437E-08  -0.265320E-06   0.353816E-06
  1091   0.103603E+04   0.197050E+02   0.238361E-05  -0.716865E+02   0.350744E-08  -0.275173E-06   0.349590E-06
  1092   0.103873E+04   0.194490E+02   0.237629E-05  -0.713381E+02   0.350052E-08  -0.284657E-06   0.345347E-06
  1093   0.104130E+04   0.191961E+02   0.236897E-05  -0.709688E+02   0.349362E-08  -0.293765E-06   0.341088E-06
  1094   0.104373E+04   0.189440E+02   0.236165E-05  -0.705859E+02   0.348674E-08  -0.302490E-06   0.336813E-06
  1095   0.104632E+04   0.186957E+02   0.235433E-05  -0.701893E+02   0.347987E-08  -0.310824E-06   0.332525E-06
  1096   0.104877E+04   0.184475E+02   0.234703E-05  -0.697642E+02   0.347302E-08  -0.318762E-06   0.328223E-06
  1097   0.105117E+04   0.182023E+02   0.233973E-05  -0.693179E+02   0.346618E-08  -0.326294E-06   0.323910E-06
  1098   0.105357E+04   0.179601E+02   0.233244E-05  -0.688577E+02   0.345937E-08  -0.333415E-06   0.319586E-06
  1099   0.105592E+04   0.177202E+02   0.232517E-05  -0.683837E+02   0.345257E-08  -0.340117E-06   0.315253E-06
  1100   0.105820E+04   0.174833E+02   0.231791E-05  -0.678884E+02   0.344578E-08  -0.346393E-06   0.310910E-06
  1101   0.106043E+04   0.172479E+02   0.231067E-05  -0.673768E+02   0.343901E-08  -0.352237E-06   0.306561E-06
  1102   0.106274E+04   0.170155E+02   0.230345E-05  -0.668468E+02   0.343226E-08  -0.357657E-06   0.302203E-06
  1103   0.106484E+04   0.167861E+02   0.229624E-05  -0.663012E+02   0.342552E-08  -0.362660E-06   0.297839E-06
  1104   0.106695E+04   0.165604E+02   0.228906E-05  -0.657384E+02   0.341881E-08  -0.367253E-06   0.293469E-06
  1105   0.106893E+04   0.163369E+02   0.228191E-05  -0.651607E+02   0.341210E-08  -0.371446E-06   0.289092E-06
  1106   0.107092E+04   0.161157E+02   0.227477E-05  -0.645665E+02   0.340542E-08  -0.375247E-06   0.284709E-06
  1107   0.107285E+04   0.158982E+02   0.226766E-05  -0.639572E+02   0.339875E-08  -0.378663E-06   0.280320E-06
  1108   0.107471E+04   0.156830E+02   0.226058E-05  -0.633335E+02   0.339209E-08  -0.381704E-06   0.275925E-06
  1109   0.107644E+04   0.154693E+02   0.225353E-05  -0.626946E+02   0.338545E-08  -0.384376E-06   0.271525E-06
  1110   0.107819E+04   0.152615E+02   0.224650E-05  -0.620420E+02   0.337883E-08  -0.386689E-06   0.267120E-06
  1111   0.107979E+04   0.150568E+02   0.223950E-05  -0.613747E+02   0.337222E-08  -0.388651E-06   0.262711E-06
  1112   0.108149E+04   0.148550E+02   0.223253E-05  -0.606950E+02   0.336563E-08  -0.390269E-06   0.258297E-06
  1113   0.108297E+04   0.146577E+02   0.222560E-05  -0.600006E+02   0.335906E-08  -0.391553E-06   0.253879E-06
  1114   0.108439E+04   0.144627E+02   0.221870E-05  -0.592945E+02   0.335250E-08  -0.392509E-06   0.249457E-06
  1115   0.108582E+04   0.142722E+02   0.221183E-05  -0.585765E+02   0.334595E-08  -0.393147E-06   0.245032E-06
  1116   0.108719E+04   0.140854E+02   0.220500E-05  -0.578458E+02   0.333943E-08  -0.393475E-06   0.240603E-06
  1117   0.108842E+04   0.139024E+02   0.219821E-05  -0.571039E+02   0.333292E-08  -0.393500E-06   0.236172E-06
  1118   0.108959E+04   0.137239E+02   0.219145E-05  -0.563492E+02   0.332642E-08  -0.393231E-06   0.231737E-06
  1119   0.109077E+04   0.135483E+02   0.218473E-05  -0.555846E+02   0.331994E-08  -0.392677E-06   0.227301E-06
  1120   0.109181E+04   0.133773E+02   0.217805E-05  -0.548094E+02   0.331348E-08  -0.391844E-06   0.222862E-06
  1121   0.109279E+04   0.132100E+02   0.217142E-05  -0.540227E+02   0.330703E-08  -0.390743E-06   0.218421E-06
  1122   0.109371E+04   0.130465E+02   0.216482E-05  -0.532274E+02   0.330059E-08  -0.389380E-06   0.213978E-06
  1123   0.109449E+04   0.128882E+02   0.215827E-05  -0.524228E+02   0.329417E-08  -0.387764E-06   0.209535E-06
  1124   0.109528E+04   0.127330E+02   0.215177E-05  -0.516087E+02   0.328777E-08  -0.385903E-06   0.205090E-06
  1125   0.109593E+04   0.125822E+02   0.214531E-05  -0.507851E+02   0.328138E-08  -0.383806E-06   0.200644E-06
  1126   0.109652E+04   0.124359E+02   0.213890E-05  -0.499542E+02   0.327501E-08  -0.381480E-06   0.196198E-06
  1127   0.109704E+04   0.122935E+02   0.213254E-05  -0.491152E+02   0.326866E-08  -0.378934E-06   0.191752E-06
  1128   0.109750E+04   0.121562E+02   0.212623E-05  -0.482695E+02   0.326231E-08  -0.376176E-06   0.187306E-06
  1129   0.109790E+04   0.120235E+02   0.211996E-05  -0.474156E+02   0.325599E-08  -0.373214E-06   0.182860E-06
  1130   0.109808E+04   0.118945E+02   0.211376E-05  -0.465555E+02   0.324968E-08  -0.370057E-06   0.178415E-06
  1131   0.109835E+04   0.117700E+02   0.210760E-05  -0.456901E+02   0.324338E-08  -0.366712E-06   0.173971E-06
  1132   0.109848E+04   0.116501E+02   0.210150E-05  -0.448177E+02   0.323710E-08  -0.363188E-06   0.169528E-06
  1133   0.109847E+04   0.115354E+02   0.209545E-05  -0.439406E+02   0.323083E-08  -0.359492E-06   0.165087E-06
  1134   0.109847E+04   0.114245E+02   0.208946E-05  -0.430578E+02   0.322458E-08  -0.355634E-06   0.160648E-06
  1135   0.109833E+04   0.113181E+02   0.208353E-05  -0.421702E+02   0.321835E-08  -0.351622E-06   0.156210E-06
  1136   0.109813E+04   0.112170E+02   0.207766E-05  -0.412798E+02   0.321212E-08  -0.347462E-06   0.151775E-06
  1137   0.109786E+04   0.111196E+02   0.207185E-05  -0.403837E+02   0.320592E-08  -0.343165E-06   0.147343E-06
  1138   0.109752E+04   0.110283E+02   0.206610E-05  -0.394855E+02   0.319973E-08  -0.338738E-06   0.142913E-06
  1139   0.109712E+04   0.109399E+02   0.206041E-05  -0.385828E+02   0.319355E-08  -0.334188E-06   0.138487E-06
  1140   0.109659E+04   0.108576E+02   0.205479E-05  -0.376787E+02   0.318739E-08  -0.329525E-06   0.134064E-06
  1141   0.109598E+04   0.107784E+02   0.204923E-05  -0.367716E+02   0.318124E-08  -0.324757E-06   0.129645E-06
  1142   0.109531E+04   0.107051E+02   0.204373E-05  -0.358628E+02   0.317511E-08  -0.319891E-06   0.125230E-06
  1143   0.109458E+04   0.106356E+02   0.203831E-05  -0.349531E+02   0.316899E-08  -0.314937E-06   0.120819E-06
  1144   0.109363E+04   0.105707E+02   0.203295E-05  -0.340424E+02   0.316289E-08  -0.309901E-06   0.116413E-06
  1145   0.109276E+04   0.105118E+02   0.202767E-05  -0.331307E+02   0.315680E-08  -0.304793E-06   0.112011E-06
  1146   0.109175E+04   0.104566E+02   0.202245E-05  -0.322186E+02   0.315072E-08  -0.299620E-06   0.107615E-06
  1147   0.109068E+04   0.104068E+02   0.201731E-05  -0.313068E+02   0.314466E-08  -0.294391E-06   0.103225E-06
  1148   0.108947E+04   0.103607E+02   0.201224E-05  -0.303953E+02   0.313862E-08  -0.289114E-06   0.988397E-07
  1149   0.108826E+04   0.103199E+02   0.200724E-05  -0.294855E+02   0.313259E-08  -0.283798E-06   0.944608E-07
  1150   0.108692E+04   0.102837E+02   0.200232E-05  -0.285765E+02   0.312657E-08  -0.278449E-06   0.900882E-07
  1151   0.108558E+04   0.102520E+02   0.199748E-05  -0.276691E+02   0.312057E-08  -0.273075E-06   0.857222E-07
  1152   0.108403E+04   0.102248E+02   0.199271E-05  -0.267640E+02   0.311458E-08  -0.267675E-06   0.813631E-07
  1153   0.108255E+04   0.102030E+02   0.198802E-05  -0.258619E+02   0.310860E-08  -0.262246E-06   0.770115E-07
  1154   0.108094E+04   0.101857E+02   0.198339E-05  -0.249613E+02   0.310264E-08  -0.256784E-06   0.726676E-07
  1155   0.107926E+04   0.101730E+02   0.197884E-05  -0.240645E+02   0.309670E-08  -0.251288E-06   0.683319E-07
  1156   0.107744E+04   0.101642E+02   0.197435E-05  -0.231721E+02   0.309077E-08  -0.245754E-06   0.640048E-07
  1157   0.107555E+04   0.101600E+02   0.196992E-05  -0.222827E+02   0.308485E-08  -0.240180E-06   0.596866E-07
  1158   0.107366E+04   0.101612E+02   0.196556E-05  -0.213985E+02   0.307894E-08  -0.234562E-06   0.553778E-07
  1159   0.107171E+04   0.101663E+02   0.196125E-05  -0.205187E+02   0.307306E-08  -0.228898E-06   0.510787E-07
  1160   0.106954E+04   0.101768E+02   0.195701E-05  -0.196456E+02   0.306718E-08  -0.223185E-06   0.467898E-07
  1161   0.106745E+04   0.101913E+02   0.195282E-05  -0.187768E+02   0.306132E-08  -0.217420E-06   0.425115E-07
  1162   0.106522E+04   0.102104E+02   0.194868E-05  -0.179147E+02   0.305547E-08  -0.211600E-06   0.382442E-07
  1163   0.106291E+04   0.102343E+02   0.194459E-05  -0.170592E+02   0.304963E-08  -0.205722E-06   0.339882E-07
  1164   0.106061E+04   0.102628E+02   0.194056E-05  -0.162103E+02   0.304381E-08  -0.199784E-06   0.297439E-07
  1165   0.105817E+04   0.102954E+02   0.193657E-05  -0.153679E+02   0.303801E-08  -0.193783E-06   0.255118E-07
  1166   0.105558E+04   0.103326E+02   0.193263E-05  -0.145337E+02   0.303221E-08  -0.187716E-06   0.212923E-07
  1167   0.105307E+04   0.103740E+02   0.192873E-05  -0.137074E+02   0.302643E-08  -0.181579E-06   0.170857E-07
  1168   0.105042E+04   0.104200E+02   0.192487E-05  -0.128885E+02   0.302067E-08  -0.175371E-06   0.128924E-07
  1169   0.104777E+04   0.104702E+02   0.192105E-05  -0.120797E+02   0.301491E-08  -0.169088E-06   0.871291E-08
  1170   0.104505E+04   0.105244E+02   0.191727E-05  -0.112783E+02   0.300918E-08  -0.162727E-06   0.454755E-08
  1171   0.104218E+04   0.105834E+02   0.191352E-05  -0.104871E+02   0.300345E-08  -0.156286E-06   0.396729E-09
  1172   0.103932E+04   0.106464E+02   0.190980E-05  -0.970529E+01   0.299774E-08  -0.149761E-06  -0.373915E-08
  1173   0.103638E+04   0.107136E+02   0.190612E-05  -0.893298E+01   0.299204E-08  -0.143151E-06  -0.785969E-08
  1174   0.103337E+04   0.107842E+02   0.190246E-05  -0.817122E+01   0.298635E-08  -0.136452E-06  -0.119645E-07
  1175   0.103029E+04   0.108589E+02   0.189883E-05  -0.741992E+01   0.298068E-08  -0.129660E-06  -0.160532E-07
  1176   0.102706E+04   0.109377E+02   0.189522E-05  -0.667982E+01   0.297502E-08  -0.122775E-06  -0.201253E-07
  1177   0.102391E+04   0.110214E+02   0.189164E-05  -0.595046E+01   0.296938E-08  -0.115791E-06  -0.241805E-07
  1178   0.102061E+04   0.111078E+02   0.188807E-05  -0.523250E+01   0.296374E-08  -0.108708E-06  -0.282184E-07
  1179   0.101738E+04   0.111999E+02   0.188453E-05  -0.452613E+01   0.295813E-08  -0.101521E-06  -0.322385E-07
  1180   0.101401E+04   0.112955E+02   0.188100E-05  -0.383166E+01   0.295252E-08  -0.942278E-07  -0.362405E-07
  1181   0.101064E+04   0.113937E+02   0.187748E-05  -0.314936E+01   0.294693E-08  -0.868261E-07  -0.402240E-07
  1182   0.100712E+04   0.114962E+02   0.187397E-05  -0.247952E+01   0.294135E-08  -0.793126E-07  -0.441886E-07
  1183   0.100360E+04   0.116022E+02   0.187047E-05  -0.182227E+01   0.293578E-08  -0.716846E-07  -0.481339E-07
  1184   0.100001E+04   0.117109E+02   0.186698E-05  -0.117799E+01   0.293023E-08  -0.639391E-07  -0.520594E-07
  1185   0.996411E+03   0.118247E+02   0.186350E-05  -0.546760E+00   0.292469E-08  -0.560734E-07  -0.559648E-07
  1186   0.992741E+03   0.119412E+02   0.186002E-05   0.710023E-01   0.291916E-08  -0.480845E-07  -0.598497E-07
  1187   0.989069E+03   0.120613E+02   0.185654E-05   0.675182E+00   0.291364E-08  -0.399697E-07  -0.637137E-07
  1188   0.985323E+03   0.121842E+02   0.185305E-05   0.126542E+01   0.290814E-08  -0.317261E-07  -0.675564E-07
  1189   0.981500E+03   0.123107E+02   0.184957E-05   0.184180E+01   0.290265E-08  -0.233508E-07  -0.713774E-07
  1190   0.977676E+03   0.124400E+02   0.184608E-05   0.240390E+01   0.289717E-08  -0.148411E-07  -0.751762E-07
  1191   0.973775E+03   0.125730E+02   0.184258E-05   0.295180E+01   0.289171E-08  -0.619398E-08  -0.789526E-07
  1192   0.969873E+03   0.127088E+02   0.183907E-05   0.348506E+01   0.288626E-08   0.259332E-08  -0.827060E-07
  1193   0.965893E+03   0.128475E+02   0.183555E-05   0.400370E+01   0.288082E-08   0.115236E-07  -0.864362E-07
  1194   0.961911E+03   0.129891E+02   0.183202E-05   0.450766E+01   0.287539E-08   0.205999E-07  -0.901426E-07
  1195   0.957926E+03   0.131337E+02   0.182847E-05   0.499665E+01   0.286998E-08   0.298248E-07  -0.938250E-07
  1196   0.953789E+03   0.132819E+02   0.182490E-05   0.547025E+01   0.286458E-08   0.392013E-07  -0.974828E-07
  1197   0.949723E+03   0.134316E+02   0.182131E-05   0.592875E+01   0.285919E-08   0.487323E-07  -0.101116E-06
  1198   0.945578E+03   0.135842E+02   0.181770E-05   0.637076E+01   0.285382E-08   0.584205E-07  -0.104723E-06
  1199   0.941430E+03   0.137390E+02   0.181407E-05   0.679853E+01   0.284845E-08   0.682688E-07  -0.108305E-06
  1200   0.937204E+03   0.138969E+02   0.181040E-05   0.721050E+01   0.284310E-08   0.782802E-07  -0.111861E-06
  1201   0.933047E+03   0.140562E+02   0.180671E-05   0.760594E+01   0.283776E-08   0.884560E-07  -0.115391E-06
  1202   0.928737E+03   0.142194E+02   0.180300E-05   0.798630E+01   0.283244E-08   0.987928E-07  -0.118893E-06
  1203   0.924497E+03   0.143840E+02   0.179925E-05   0.835005E+01   0.282712E-08   0.109286E-06  -0.122369E-06
  1204   0.920178E+03   0.145510E+02   0.179548E-05   0.869788E+01   0.282182E-08   0.119930E-06  -0.125818E-06
  1205   0.915853E+03   0.147187E+02   0.179168E-05   0.902902E+01   0.281653E-08   0.130721E-06  -0.129239E-06
  1206   0.911524E+03   0.148895E+02   0.178785E-05   0.934417E+01   0.281125E-08   0.141654E-06  -0.132632E-06
  1207   0.907264E+03   0.150619E+02   0.178400E-05   0.964179E+01   0.280599E-08   0.152724E-06  -0.135998E-06
  1208   0.902924E+03   0.152367E+02   0.178012E-05   0.992407E+01   0.280073E-08   0.163926E-06  -0.139335E-06
  1209   0.898504E+03   0.154123E+02   0.177622E-05   0.101895E+02   0.279549E-08   0.175255E-06  -0.142644E-06
  1210   0.894153E+03   0.155895E+02   0.177230E-05   0.104372E+02   0.279026E-08   0.186707E-06  -0.145924E-06
  1211   0.889721E+03   0.157691E+02   0.176835E-05   0.106681E+02   0.278504E-08   0.198276E-06  -0.149175E-06
  1212   0.885359E+03   0.159496E+02   0.176438E-05   0.108826E+02   0.277984E-08   0.209959E-06  -0.152397E-06
  1213   0.880915E+03   0.161311E+02   0.176038E-05   0.110809E+02   0.277464E-08   0.221750E-06  -0.155590E-06
  1214   0.876540E+03   0.163149E+02   0.175636E-05   0.112613E+02   0.276946E-08   0.233643E-06  -0.158753E-06
  1215   0.872159E+03   0.164989E+02   0.175233E-05   0.114246E+02   0.276429E-08   0.245636E-06  -0.161887E-06
  1216   0.867771E+03   0.166846E+02   0.174827E-05   0.115708E+02   0.275913E-08   0.257722E-06  -0.164990E-06
  1217   0.863228E+03   0.168713E+02   0.174419E-05   0.117005E+02   0.275399E-08   0.269897E-06  -0.168063E-06
  1218   0.858827E+03   0.170597E+02   0.174009E-05   0.118122E+02   0.274885E-08   0.282156E-06  -0.171105E-06
  1219   0.854345E+03   0.172476E+02   0.173597E-05   0.119080E+02   0.274373E-08   0.294495E-06  -0.174117E-06
  1220   0.849930E+03   0.174365E+02   0.173183E-05   0.119858E+02   0.273862E-08   0.306908E-06  -0.177097E-06
  1221   0.845508E+03   0.176256E+02   0.172767E-05   0.120470E+02   0.273352E-08   0.319390E-06  -0.180046E-06
  1222   0.841079E+03   0.178165E+02   0.172350E-05   0.120900E+02   0.272843E-08   0.331938E-06  -0.182964E-06
  1223   0.836643E+03   0.180077E+02   0.171931E-05   0.121178E+02   0.272335E-08   0.344545E-06  -0.185850E-06
  1224   0.832198E+03   0.181977E+02   0.171510E-05   0.121265E+02   0.271829E-08   0.357208E-06  -0.188704E-06
  1225   0.827821E+03   0.183895E+02   0.171087E-05   0.121185E+02   0.271324E-08   0.369921E-06  -0.191525E-06
  1226   0.823436E+03   0.185809E+02   0.170663E-05   0.120943E+02   0.270819E-08   0.382680E-06  -0.194314E-06
  1227   0.819117E+03   0.187726E+02   0.170237E-05   0.120525E+02   0.270316E-08   0.395480E-06  -0.197070E-06
  1228   0.814716E+03   0.189647E+02   0.169810E-05   0.119946E+02   0.269814E-08   0.408315E-06  -0.199794E-06
  1229   0.810381E+03   0.191564E+02   0.169381E-05   0.119189E+02   0.269314E-08   0.421182E-06  -0.202484E-06
  1230   0.805889E+03   0.193477E+02   0.168951E-05   0.118276E+02   0.268814E-08   0.434075E-06  -0.205140E-06
  1231   0.801537E+03   0.195393E+02   0.168520E-05   0.117193E+02   0.268315E-08   0.446990E-06  -0.207763E-06
  1232   0.797176E+03   0.197299E+02   0.168087E-05   0.115954E+02   0.267818E-08   0.459922E-06  -0.210352E-06
  1233   0.792956E+03   0.199217E+02   0.167653E-05   0.114536E+02   0.267322E-08   0.472866E-06  -0.212907E-06
  1234   0.788652E+03   0.201116E+02   0.167218E-05   0.112968E+02   0.266827E-08   0.485817E-06  -0.215427E-06
  1235   0.784637E+03   0.203020E+02   0.166782E-05   0.111235E+02   0.266332E-08   0.498770E-06  -0.217913E-06
  1236   0.780464E+03   0.204905E+02   0.166344E-05   0.109345E+02   0.265840E-08   0.511721E-06  -0.220364E-06
  1237   0.776281E+03   0.206788E+02   0.165906E-05   0.107288E+02   0.265348E-08   0.524664E-06  -0.222779E-06
  1238   0.772164E+03   0.208668E+02   0.165467E-05   0.105073E+02   0.264857E-08   0.537596E-06  -0.225159E-06
  1239   0.768037E+03   0.210530E+02   0.165026E-05   0.102699E+02   0.264367E-08   0.550510E-06  -0.227504E-06
  1240   0.763900E+03   0.212390E+02   0.164585E-05   0.100180E+02   0.263879E-08   0.563404E-06  -0.229813E-06
  1241   0.759902E+03   0.214233E+02   0.164143E-05   0.975006E+01   0.263391E-08   0.576270E-06  -0.232085E-06
  1242   0.755820E+03   0.216080E+02   0.163700E-05   0.946832E+01   0.262905E-08   0.589105E-06  -0.234321E-06
  1243   0.751802E+03   0.217896E+02   0.163257E-05   0.916952E+01   0.262420E-08   0.601905E-06  -0.236521E-06
  1244   0.747849E+03   0.219717E+02   0.162813E-05   0.885742E+01   0.261936E-08   0.614663E-06  -0.238684E-06
  1245   0.743959E+03   0.221521E+02   0.162368E-05   0.853032E+01   0.261453E-08   0.627376E-06  -0.240809E-06
  1246   0.740059E+03   0.223301E+02   0.161922E-05   0.818990E+01   0.260971E-08   0.640038E-06  -0.242898E-06
  1247   0.736148E+03   0.225072E+02   0.161476E-05   0.783456E+01   0.260490E-08   0.652645E-06  -0.244949E-06
  1248   0.732301E+03   0.226827E+02   0.161030E-05   0.746492E+01   0.260010E-08   0.665192E-06  -0.246962E-06
  1249   0.728517E+03   0.228580E+02   0.160583E-05   0.708184E+01   0.259531E-08   0.677673E-06  -0.248937E-06
  1250   0.724796E+03   0.230302E+02   0.160136E-05   0.668511E+01   0.259053E-08   0.690086E-06  -0.250873E-06
  1251   0.721065E+03   0.232000E+02   0.159688E-05   0.627484E+01   0.258577E-08   0.702424E-06  -0.252772E-06
  1252   0.717471E+03   0.233697E+02   0.159241E-05   0.585121E+01   0.258101E-08   0.714689E-06  -0.254631E-06
  1253   0.713792E+03   0.235363E+02   0.158793E-05   0.541483E+01   0.257626E-08   0.726882E-06  -0.256453E-06
  1254   0.710176E+03   0.237005E+02   0.158345E-05   0.496574E+01   0.257153E-08   0.739004E-06  -0.258236E-06
  1255   0.706624E+03   0.238639E+02   0.157897E-05   0.450401E+01   0.256680E-08   0.751055E-06  -0.259982E-06
  1256   0.703209E+03   0.240241E+02   0.157449E-05   0.403023E+01   0.256209E-08   0.763038E-06  -0.261690E-06
  1257   0.699785E+03   0.241828E+02   0.157001E-05   0.354439E+01   0.255739E-08   0.774952E-06  -0.263360E-06
  1258   0.696349E+03   0.243383E+02   0.156553E-05   0.304684E+01   0.255269E-08   0.786800E-06  -0.264992E-06
  1259   0.692978E+03   0.244922E+02   0.156106E-05   0.253781E+01   0.254801E-08   0.798582E-06  -0.266587E-06
  1260   0.689671E+03   0.246431E+02   0.155659E-05   0.201762E+01   0.254334E-08   0.810299E-06  -0.268144E-06
  1261   0.686428E+03   0.247923E+02   0.155213E-05   0.148644E+01   0.253867E-08   0.821952E-06  -0.269665E-06
  1262   0.683249E+03   0.249391E+02   0.154767E-05   0.944724E+00   0.253402E-08   0.833544E-06  -0.271148E-06
  1263   0.680135E+03   0.250828E+02   0.154322E-05   0.392428E+00   0.252938E-08   0.845073E-06  -0.272595E-06
  1264   0.677010E+03   0.252242E+02   0.153878E-05  -0.170202E+00   0.252475E-08   0.856543E-06  -0.274004E-06
  1265   0.674025E+03   0.253624E+02   0.153435E-05  -0.742698E+00   0.252013E-08   0.867953E-06  -0.275377E-06
