#    L    TT             EE             BB             TE          
   285   0.424528E+00   0.382322E-02   0.202210E-02  -0.118563E-01
   286   0.411185E+00   0.383222E-02   0.200787E-02  -0.112501E-01
   287   0.398178E+00   0.383995E-02   0.199340E-02  -0.106376E-01
   288   0.385523E+00   0.384636E-02   0.197872E-02  -0.100200E-01
   289   0.373238E+00   0.385141E-02   0.196383E-02  -0.939851E-02
   290   0.361337E+00   0.385507E-02   0.194875E-02  -0.877427E-02
   291   0.349838E+00   0.385728E-02   0.193350E-02  -0.814845E-02
   292   0.338755E+00   0.385802E-02   0.191809E-02  -0.752221E-02
   293   0.328106E+00   0.385723E-02   0.190254E-02  -0.689674E-02
   294   0.317905E+00   0.385489E-02   0.188685E-02  -0.627319E-02
   295   0.308170E+00   0.385094E-02   0.187104E-02  -0.565274E-02
   296   0.298916E+00   0.384535E-02   0.185512E-02  -0.503655E-02
   297   0.290160E+00   0.383808E-02   0.183912E-02  -0.442579E-02
   298   0.281917E+00   0.382909E-02   0.182304E-02  -0.382163E-02
   299   0.274204E+00   0.381833E-02   0.180690E-02  -0.322523E-02
   300   0.267036E+00   0.380577E-02   0.179072E-02  -0.263778E-02
   301   0.260425E+00   0.379138E-02   0.177450E-02  -0.206025E-02
   302   0.254360E+00   0.377520E-02   0.175825E-02  -0.149296E-02
   303   0.248828E+00   0.375729E-02   0.174199E-02  -0.936041E-03
   304   0.243814E+00   0.373771E-02   0.172573E-02  -0.389615E-03
   305   0.239301E+00   0.371652E-02   0.170947E-02   0.146183E-03
   306   0.235277E+00   0.369378E-02   0.169322E-02   0.671221E-03
   307   0.231725E+00   0.366954E-02   0.167700E-02   0.118537E-02
   308   0.228632E+00   0.364386E-02   0.166081E-02   0.168850E-02
   309   0.225982E+00   0.361680E-02   0.164466E-02   0.218048E-02
   310   0.223761E+00   0.358842E-02   0.162856E-02   0.266117E-02
   311   0.221954E+00   0.355877E-02   0.161252E-02   0.313045E-02
   312   0.220546E+00   0.352792E-02   0.159655E-02   0.358819E-02
   313   0.219522E+00   0.349593E-02   0.158066E-02   0.403426E-02
   314   0.218867E+00   0.346284E-02   0.156486E-02   0.446851E-02
   315   0.218568E+00   0.342872E-02   0.154916E-02   0.489083E-02
   316   0.218608E+00   0.339363E-02   0.153356E-02   0.530109E-02
   317   0.218973E+00   0.335762E-02   0.151808E-02   0.569915E-02
   318   0.219649E+00   0.332076E-02   0.150273E-02   0.608487E-02
   319   0.220620E+00   0.328310E-02   0.148751E-02   0.645814E-02
   320   0.221872E+00   0.324469E-02   0.147243E-02   0.681882E-02
   321   0.223390E+00   0.320561E-02   0.145751E-02   0.716677E-02
   322   0.225159E+00   0.316590E-02   0.144276E-02   0.750187E-02
   323   0.227165E+00   0.312562E-02   0.142817E-02   0.782399E-02
   324   0.229392E+00   0.308484E-02   0.141377E-02   0.813300E-02
   325   0.231827E+00   0.304361E-02   0.139956E-02   0.842876E-02
   326   0.234453E+00   0.300198E-02   0.138555E-02   0.871115E-02
   327   0.237256E+00   0.296002E-02   0.137174E-02   0.898002E-02
   328   0.240223E+00   0.291778E-02   0.135816E-02   0.923527E-02
   329   0.243336E+00   0.287533E-02   0.134481E-02   0.947674E-02
   330   0.246583E+00   0.283272E-02   0.133169E-02   0.970431E-02
   331   0.249948E+00   0.279001E-02   0.131883E-02   0.991786E-02
   332   0.253416E+00   0.274725E-02   0.130622E-02   0.101172E-01
   333   0.256973E+00   0.270451E-02   0.129387E-02   0.103023E-01
   334   0.260604E+00   0.266184E-02   0.128180E-02   0.104730E-01
   335   0.264294E+00   0.261930E-02   0.127002E-02   0.106291E-01
   336   0.268027E+00   0.257696E-02   0.125853E-02   0.107705E-01
   337   0.271791E+00   0.253486E-02   0.124734E-02   0.108972E-01
   338   0.275569E+00   0.249306E-02   0.123647E-02   0.110088E-01
   339   0.279347E+00   0.245163E-02   0.122591E-02   0.111054E-01
   340   0.283110E+00   0.241062E-02   0.121569E-02   0.111868E-01
   341   0.286843E+00   0.237010E-02   0.120581E-02   0.112529E-01
