#    L    TT             EE             BB             TE          
   367   0.284279E+04   0.268149E+02   0.597345E-01   0.848319E+02
   368   0.281771E+04   0.269514E+02   0.599055E-01   0.824645E+02
   369   0.279336E+04   0.270839E+02   0.600768E-01   0.800747E+02
   370   0.276952E+04   0.272118E+02   0.602481E-01   0.776678E+02
   371   0.274618E+04   0.273349E+02   0.604197E-01   0.752405E+02
   372   0.272342E+04   0.274541E+02   0.605915E-01   0.727974E+02
   373   0.270125E+04   0.275685E+02   0.607636E-01   0.703359E+02
   374   0.267965E+04   0.276789E+02   0.609359E-01   0.678599E+02
   375   0.265856E+04   0.277846E+02   0.611086E-01   0.653697E+02
   376   0.263813E+04   0.278862E+02   0.612816E-01   0.628656E+02
   377   0.261829E+04   0.279823E+02   0.614551E-01   0.603507E+02
   378   0.259895E+04   0.280735E+02   0.616289E-01   0.578224E+02
   379   0.258019E+04   0.281608E+02   0.618033E-01   0.552854E+02
   380   0.256210E+04   0.282439E+02   0.619781E-01   0.527377E+02
   381   0.254451E+04   0.283192E+02   0.621534E-01   0.501825E+02
   382   0.252744E+04   0.283919E+02   0.623293E-01   0.476209E+02
   383   0.251102E+04   0.284590E+02   0.625057E-01   0.450516E+02
   384   0.249527E+04   0.285205E+02   0.626828E-01   0.424786E+02
   385   0.247996E+04   0.285785E+02   0.628605E-01   0.399006E+02
   386   0.246530E+04   0.286310E+02   0.630389E-01   0.373202E+02
   387   0.245116E+04   0.286777E+02   0.632180E-01   0.347376E+02
   388   0.243761E+04   0.287196E+02   0.633979E-01   0.321545E+02
   389   0.242465E+04   0.287543E+02   0.635785E-01   0.295712E+02
   390   0.241228E+04   0.287870E+02   0.637599E-01   0.269901E+02
   391   0.240050E+04   0.288132E+02   0.639421E-01   0.244101E+02
   392   0.238923E+04   0.288360E+02   0.641253E-01   0.218343E+02
   393   0.237863E+04   0.288523E+02   0.643092E-01   0.192623E+02
