#    L    TT             EE             BB             TE          
   316   0.150256E+05   0.507650E+02   0.153356E-02   0.511319E+03
   317   0.148825E+05   0.515633E+02   0.151808E-02   0.510202E+03
   318   0.147398E+05   0.523634E+02   0.150273E-02   0.508929E+03
   319   0.145975E+05   0.531628E+02   0.148751E-02   0.507499E+03
   320   0.144557E+05   0.539621E+02   0.147243E-02   0.505922E+03
   321   0.143144E+05   0.547617E+02   0.145751E-02   0.504183E+03
   322   0.141736E+05   0.555592E+02   0.144276E-02   0.502290E+03
   323   0.140333E+05   0.563559E+02   0.142817E-02   0.500243E+03
   324   0.138936E+05   0.571522E+02   0.141377E-02   0.498036E+03
   325   0.137547E+05   0.579442E+02   0.139956E-02   0.495691E+03
   326   0.136163E+05   0.587361E+02   0.138555E-02   0.493180E+03
   327   0.134786E+05   0.595254E+02   0.137174E-02   0.490525E+03
   328   0.133418E+05   0.603112E+02   0.135816E-02   0.487727E+03
   329   0.132057E+05   0.610947E+02   0.134481E-02   0.484772E+03
   330   0.130705E+05   0.618742E+02   0.133169E-02   0.481668E+03
   331   0.129362E+05   0.626501E+02   0.131883E-02   0.478422E+03
   332   0.128027E+05   0.634230E+02   0.130622E-02   0.475036E+03
   333   0.126702E+05   0.641912E+02   0.129387E-02   0.471502E+03
   334   0.125387E+05   0.649551E+02   0.128180E-02   0.467821E+03
   335   0.124082E+05   0.657131E+02   0.127002E-02   0.463994E+03
   336   0.122788E+05   0.664663E+02   0.125853E-02   0.460028E+03
   337   0.121505E+05   0.672146E+02   0.124734E-02   0.455910E+03
   338   0.120232E+05   0.679562E+02   0.123647E-02   0.451662E+03
   339   0.118973E+05   0.686931E+02   0.122591E-02   0.447271E+03
   340   0.117725E+05   0.694228E+02   0.121569E-02   0.442751E+03
   341   0.116489E+05   0.701451E+02   0.120581E-02   0.438080E+03
   342   0.115266E+05   0.708620E+02   0.119628E-02   0.433275E+03
   343   0.114057E+05   0.715703E+02   0.118711E-02   0.428336E+03
   344   0.112861E+05   0.722712E+02   0.117831E-02   0.423264E+03
   345   0.111679E+05   0.729637E+02   0.116989E-02   0.418058E+03
   346   0.110512E+05   0.736491E+02   0.116185E-02   0.412728E+03
   347   0.109359E+05   0.743249E+02   0.115422E-02   0.407258E+03
   348   0.108221E+05   0.749917E+02   0.114699E-02   0.401658E+03
   349   0.107098E+05   0.756498E+02   0.114017E-02   0.395926E+03
   350   0.105991E+05   0.762977E+02   0.113378E-02   0.390073E+03
   351   0.104902E+05   0.769365E+02   0.112782E-02   0.384090E+03
   352   0.103827E+05   0.775654E+02   0.112228E-02   0.377981E+03
   353   0.102769E+05   0.781835E+02   0.111715E-02   0.371762E+03
   354   0.101727E+05   0.787913E+02   0.111242E-02   0.365414E+03
   355   0.100702E+05   0.793888E+02   0.110808E-02   0.358955E+03
   356   0.996935E+04   0.799759E+02   0.110411E-02   0.352395E+03
   357   0.987015E+04   0.805516E+02   0.110050E-02   0.345721E+03
   358   0.977268E+04   0.811150E+02   0.109724E-02   0.338951E+03
   359   0.967681E+04   0.816676E+02   0.109432E-02   0.332073E+03
   360   0.958267E+04   0.822092E+02   0.109172E-02   0.325100E+03
   361   0.949020E+04   0.827389E+02   0.108944E-02   0.318030E+03
   362   0.939948E+04   0.832566E+02   0.108745E-02   0.310870E+03
   363   0.931044E+04   0.837628E+02   0.108576E-02   0.303624E+03
   364   0.922315E+04   0.842553E+02   0.108434E-02   0.296291E+03
   365   0.913755E+04   0.847361E+02   0.108319E-02   0.288879E+03
   366   0.905372E+04   0.852044E+02   0.108228E-02   0.281388E+03
   367   0.897165E+04   0.856584E+02   0.108162E-02   0.273824E+03
   368   0.889121E+04   0.861004E+02   0.108119E-02   0.266189E+03
   369   0.881270E+04   0.865294E+02   0.108097E-02   0.258485E+03
   370   0.873589E+04   0.869446E+02   0.108096E-02   0.250720E+03
   371   0.866080E+04   0.873458E+02   0.108113E-02   0.242891E+03
   372   0.858749E+04   0.877337E+02   0.108149E-02   0.235007E+03
   373   0.851598E+04   0.881073E+02   0.108201E-02   0.227067E+03
   374   0.844627E+04   0.884672E+02   0.108269E-02   0.219077E+03
   375   0.837828E+04   0.888127E+02   0.108351E-02   0.211040E+03
   376   0.831218E+04   0.891442E+02   0.108446E-02   0.202959E+03
   377   0.824788E+04   0.894603E+02   0.108553E-02   0.194839E+03
   378   0.818533E+04   0.897614E+02   0.108671E-02   0.186679E+03
   379   0.812459E+04   0.900482E+02   0.108798E-02   0.178488E+03
   380   0.806575E+04   0.903206E+02   0.108933E-02   0.170264E+03
   381   0.800867E+04   0.905747E+02   0.109076E-02   0.162015E+03
   382   0.795334E+04   0.908156E+02   0.109224E-02   0.153743E+03
   383   0.789992E+04   0.910401E+02   0.109376E-02   0.145449E+03
   384   0.784841E+04   0.912482E+02   0.109532E-02   0.137140E+03
   385   0.779860E+04   0.914419E+02   0.109691E-02   0.128817E+03
   386   0.775071E+04   0.916189E+02   0.109850E-02   0.120484E+03
   387   0.770460E+04   0.917790E+02   0.110008E-02   0.112145E+03
   388   0.766035E+04   0.919229E+02   0.110166E-02   0.103803E+03
   389   0.761795E+04   0.920481E+02   0.110320E-02   0.954615E+02
   390   0.757742E+04   0.921598E+02   0.110471E-02   0.871246E+02
   391   0.753876E+04   0.922534E+02   0.110616E-02   0.787938E+02
   392   0.750189E+04   0.923316E+02   0.110755E-02   0.704746E+02
   393   0.746698E+04   0.923915E+02   0.110887E-02   0.621689E+02
